19.2287 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
21.4022 	EXP 	window1: mouseVisible = True
21.4023 	EXP 	window1: mouseVisible = True
21.4027 	EXP 	window1: mouseVisible = True
21.4030 	EXP 	window1: mouseVisible = True
21.4152 	EXP 	window1: mouseVisible = True
21.4153 	EXP 	window1: mouseVisible = True
21.4156 	EXP 	window1: mouseVisible = True
21.4159 	EXP 	window1: mouseVisible = True
21.4233 	EXP 	window1: mouseVisible = True
21.4234 	EXP 	window1: mouseVisible = True
21.4237 	EXP 	window1: mouseVisible = True
21.4240 	EXP 	window1: mouseVisible = True
21.4298 	EXP 	window1: mouseVisible = True
21.4299 	EXP 	window1: mouseVisible = True
21.4301 	EXP 	window1: mouseVisible = True
21.4304 	EXP 	window1: mouseVisible = True
21.4337 	EXP 	window1: mouseVisible = True
21.4338 	EXP 	window1: mouseVisible = True
21.4340 	EXP 	window1: mouseVisible = True
21.4343 	EXP 	window1: mouseVisible = True
21.4400 	EXP 	window1: mouseVisible = True
21.4400 	EXP 	window1: mouseVisible = True
21.4403 	EXP 	window1: mouseVisible = True
21.4406 	EXP 	window1: mouseVisible = True
21.4439 	EXP 	window1: mouseVisible = True
21.4440 	EXP 	window1: mouseVisible = True
21.4443 	EXP 	window1: mouseVisible = True
21.4445 	EXP 	window1: mouseVisible = True
21.4502 	EXP 	window1: mouseVisible = True
21.4503 	EXP 	window1: mouseVisible = True
21.4506 	EXP 	window1: mouseVisible = True
21.4508 	EXP 	window1: mouseVisible = True
21.4541 	EXP 	window1: mouseVisible = True
21.4542 	EXP 	window1: mouseVisible = True
21.4545 	EXP 	window1: mouseVisible = True
21.4547 	EXP 	window1: mouseVisible = True
21.4604 	EXP 	window1: mouseVisible = True
21.4605 	EXP 	window1: mouseVisible = True
21.4607 	EXP 	window1: mouseVisible = True
21.4610 	EXP 	window1: mouseVisible = True
21.4643 	EXP 	window1: mouseVisible = True
21.4644 	EXP 	window1: mouseVisible = True
21.4646 	EXP 	window1: mouseVisible = True
21.4649 	EXP 	window1: mouseVisible = True
21.4705 	EXP 	window1: mouseVisible = True
21.4706 	EXP 	window1: mouseVisible = True
21.4709 	EXP 	window1: mouseVisible = True
21.4712 	EXP 	window1: mouseVisible = True
21.4745 	EXP 	window1: mouseVisible = True
21.4745 	EXP 	window1: mouseVisible = True
21.4748 	EXP 	window1: mouseVisible = True
21.4751 	EXP 	window1: mouseVisible = True
21.4811 	EXP 	window1: mouseVisible = True
21.4812 	EXP 	window1: mouseVisible = True
21.4815 	EXP 	window1: mouseVisible = True
21.4818 	EXP 	window1: mouseVisible = True
21.4851 	EXP 	window1: mouseVisible = True
21.4873 	EXP 	window1: mouseVisible = True
21.5173 	EXP 	Created rating_1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_1', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
21.5175 	EXP 	window1: mouseVisible = True
21.5647 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
21.5667 	EXP 	window1: mouseVisible = True
21.5670 	EXP 	window1: mouseVisible = True
21.5682 	EXP 	window1: mouseVisible = True
21.5683 	EXP 	window1: mouseVisible = True
21.5685 	EXP 	window1: mouseVisible = True
21.5688 	EXP 	window1: mouseVisible = True
21.5735 	EXP 	window1: mouseVisible = True
21.5736 	EXP 	window1: mouseVisible = True
21.5739 	EXP 	window1: mouseVisible = True
21.5742 	EXP 	window1: mouseVisible = True
21.5775 	EXP 	window1: mouseVisible = True
21.5776 	EXP 	window1: mouseVisible = True
21.5778 	EXP 	window1: mouseVisible = True
21.5781 	EXP 	window1: mouseVisible = True
21.5815 	EXP 	window1: mouseVisible = True
21.5816 	EXP 	window1: mouseVisible = True
21.5818 	EXP 	window1: mouseVisible = True
21.5821 	EXP 	window1: mouseVisible = True
21.5854 	EXP 	window1: mouseVisible = True
21.5855 	EXP 	window1: mouseVisible = True
21.5858 	EXP 	window1: mouseVisible = True
21.5860 	EXP 	window1: mouseVisible = True
21.5894 	EXP 	window1: mouseVisible = True
21.5895 	EXP 	window1: mouseVisible = True
21.5897 	EXP 	window1: mouseVisible = True
21.5900 	EXP 	window1: mouseVisible = True
21.5932 	EXP 	window1: mouseVisible = True
21.5933 	EXP 	window1: mouseVisible = True
21.5936 	EXP 	window1: mouseVisible = True
21.5939 	EXP 	window1: mouseVisible = True
21.5973 	EXP 	window1: mouseVisible = True
21.5973 	EXP 	window1: mouseVisible = True
21.5976 	EXP 	window1: mouseVisible = True
21.5979 	EXP 	window1: mouseVisible = True
21.6011 	EXP 	window1: mouseVisible = True
21.6012 	EXP 	window1: mouseVisible = True
21.6015 	EXP 	window1: mouseVisible = True
21.6017 	EXP 	window1: mouseVisible = True
21.6051 	EXP 	window1: mouseVisible = True
21.6051 	EXP 	window1: mouseVisible = True
21.6054 	EXP 	window1: mouseVisible = True
21.6057 	EXP 	window1: mouseVisible = True
21.6090 	EXP 	window1: mouseVisible = True
21.6091 	EXP 	window1: mouseVisible = True
21.6093 	EXP 	window1: mouseVisible = True
21.6096 	EXP 	window1: mouseVisible = True
21.6129 	EXP 	window1: mouseVisible = True
21.6130 	EXP 	window1: mouseVisible = True
21.6133 	EXP 	window1: mouseVisible = True
21.6136 	EXP 	window1: mouseVisible = True
21.6168 	EXP 	window1: mouseVisible = True
21.6169 	EXP 	window1: mouseVisible = True
21.6171 	EXP 	window1: mouseVisible = True
21.6174 	EXP 	window1: mouseVisible = True
21.6209 	EXP 	window1: mouseVisible = True
21.6210 	EXP 	window1: mouseVisible = True
21.6212 	EXP 	window1: mouseVisible = True
21.6215 	EXP 	window1: mouseVisible = True
21.6248 	EXP 	window1: mouseVisible = True
21.6258 	EXP 	window1: mouseVisible = True
21.6553 	EXP 	Created rating_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-7, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_2', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
21.6554 	EXP 	window1: mouseVisible = True
21.6736 	EXP 	Created question_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Drawing style/ability', units='height', win=Window(...), wrapWidth=1)
21.6737 	EXP 	window1: mouseVisible = True
21.6792 	EXP 	Created block_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='block_text', opacity=1.0, ori=0.0, pos=array([0.8 , 0.49]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.6793 	EXP 	window1: mouseVisible = True
21.6802 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.6803 	EXP 	window1: mouseVisible = True
21.6880 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.6881 	EXP 	window1: mouseVisible = True
21.6889 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.6890 	EXP 	window1: mouseVisible = True
21.6899 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.35,  0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
21.6900 	EXP 	window1: mouseVisible = True
21.6909 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.35, 0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
21.6909 	EXP 	window1: mouseVisible = True
21.7014 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
21.7015 	EXP 	window1: mouseVisible = True
21.7116 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
21.7134 	EXP 	window1: mouseVisible = True
21.7137 	EXP 	window1: mouseVisible = True
21.7147 	EXP 	window1: mouseVisible = True
21.7148 	EXP 	window1: mouseVisible = True
21.7151 	EXP 	window1: mouseVisible = True
21.7154 	EXP 	window1: mouseVisible = True
21.7191 	EXP 	window1: mouseVisible = True
21.7192 	EXP 	window1: mouseVisible = True
21.7195 	EXP 	window1: mouseVisible = True
21.7198 	EXP 	window1: mouseVisible = True
21.7231 	EXP 	window1: mouseVisible = True
21.7231 	EXP 	window1: mouseVisible = True
21.7234 	EXP 	window1: mouseVisible = True
21.7237 	EXP 	window1: mouseVisible = True
21.7271 	EXP 	window1: mouseVisible = True
21.7272 	EXP 	window1: mouseVisible = True
21.7275 	EXP 	window1: mouseVisible = True
21.7278 	EXP 	window1: mouseVisible = True
21.7310 	EXP 	window1: mouseVisible = True
21.7311 	EXP 	window1: mouseVisible = True
21.7314 	EXP 	window1: mouseVisible = True
21.7316 	EXP 	window1: mouseVisible = True
21.7350 	EXP 	window1: mouseVisible = True
21.7351 	EXP 	window1: mouseVisible = True
21.7354 	EXP 	window1: mouseVisible = True
21.7356 	EXP 	window1: mouseVisible = True
21.7389 	EXP 	window1: mouseVisible = True
21.7390 	EXP 	window1: mouseVisible = True
21.7393 	EXP 	window1: mouseVisible = True
21.7395 	EXP 	window1: mouseVisible = True
21.7429 	EXP 	window1: mouseVisible = True
21.7430 	EXP 	window1: mouseVisible = True
21.7433 	EXP 	window1: mouseVisible = True
21.7435 	EXP 	window1: mouseVisible = True
21.7468 	EXP 	window1: mouseVisible = True
21.7469 	EXP 	window1: mouseVisible = True
21.7471 	EXP 	window1: mouseVisible = True
21.7474 	EXP 	window1: mouseVisible = True
21.7508 	EXP 	window1: mouseVisible = True
21.7509 	EXP 	window1: mouseVisible = True
21.7512 	EXP 	window1: mouseVisible = True
21.7514 	EXP 	window1: mouseVisible = True
21.7546 	EXP 	window1: mouseVisible = True
21.7547 	EXP 	window1: mouseVisible = True
21.7550 	EXP 	window1: mouseVisible = True
21.7553 	EXP 	window1: mouseVisible = True
21.7586 	EXP 	window1: mouseVisible = True
21.7587 	EXP 	window1: mouseVisible = True
21.7590 	EXP 	window1: mouseVisible = True
21.7593 	EXP 	window1: mouseVisible = True
21.7625 	EXP 	window1: mouseVisible = True
21.7626 	EXP 	window1: mouseVisible = True
21.7629 	EXP 	window1: mouseVisible = True
21.7631 	EXP 	window1: mouseVisible = True
21.7666 	EXP 	window1: mouseVisible = True
21.7667 	EXP 	window1: mouseVisible = True
21.7669 	EXP 	window1: mouseVisible = True
21.7672 	EXP 	window1: mouseVisible = True
21.7705 	EXP 	window1: mouseVisible = True
21.7715 	EXP 	window1: mouseVisible = True
21.8009 	EXP 	Created rating_1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_1', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
21.8010 	EXP 	window1: mouseVisible = True
21.8164 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
21.8184 	EXP 	window1: mouseVisible = True
21.8186 	EXP 	window1: mouseVisible = True
21.8198 	EXP 	window1: mouseVisible = True
21.8199 	EXP 	window1: mouseVisible = True
21.8202 	EXP 	window1: mouseVisible = True
21.8205 	EXP 	window1: mouseVisible = True
21.8244 	EXP 	window1: mouseVisible = True
21.8245 	EXP 	window1: mouseVisible = True
21.8248 	EXP 	window1: mouseVisible = True
21.8250 	EXP 	window1: mouseVisible = True
21.8284 	EXP 	window1: mouseVisible = True
21.8285 	EXP 	window1: mouseVisible = True
21.8287 	EXP 	window1: mouseVisible = True
21.8290 	EXP 	window1: mouseVisible = True
21.8692 	EXP 	window1: mouseVisible = True
21.8693 	EXP 	window1: mouseVisible = True
21.8696 	EXP 	window1: mouseVisible = True
21.8699 	EXP 	window1: mouseVisible = True
21.8735 	EXP 	window1: mouseVisible = True
21.8736 	EXP 	window1: mouseVisible = True
21.8739 	EXP 	window1: mouseVisible = True
21.8742 	EXP 	window1: mouseVisible = True
21.8776 	EXP 	window1: mouseVisible = True
21.8777 	EXP 	window1: mouseVisible = True
21.8780 	EXP 	window1: mouseVisible = True
21.8782 	EXP 	window1: mouseVisible = True
21.8816 	EXP 	window1: mouseVisible = True
21.8817 	EXP 	window1: mouseVisible = True
21.8819 	EXP 	window1: mouseVisible = True
21.8822 	EXP 	window1: mouseVisible = True
21.8856 	EXP 	window1: mouseVisible = True
21.8857 	EXP 	window1: mouseVisible = True
21.8860 	EXP 	window1: mouseVisible = True
21.8862 	EXP 	window1: mouseVisible = True
21.8895 	EXP 	window1: mouseVisible = True
21.8896 	EXP 	window1: mouseVisible = True
21.8898 	EXP 	window1: mouseVisible = True
21.8901 	EXP 	window1: mouseVisible = True
21.8935 	EXP 	window1: mouseVisible = True
21.8936 	EXP 	window1: mouseVisible = True
21.8939 	EXP 	window1: mouseVisible = True
21.8941 	EXP 	window1: mouseVisible = True
21.8974 	EXP 	window1: mouseVisible = True
21.8975 	EXP 	window1: mouseVisible = True
21.8977 	EXP 	window1: mouseVisible = True
21.8980 	EXP 	window1: mouseVisible = True
21.9014 	EXP 	window1: mouseVisible = True
21.9015 	EXP 	window1: mouseVisible = True
21.9017 	EXP 	window1: mouseVisible = True
21.9020 	EXP 	window1: mouseVisible = True
21.9053 	EXP 	window1: mouseVisible = True
21.9054 	EXP 	window1: mouseVisible = True
21.9057 	EXP 	window1: mouseVisible = True
21.9060 	EXP 	window1: mouseVisible = True
21.9094 	EXP 	window1: mouseVisible = True
21.9095 	EXP 	window1: mouseVisible = True
21.9098 	EXP 	window1: mouseVisible = True
21.9101 	EXP 	window1: mouseVisible = True
21.9134 	EXP 	window1: mouseVisible = True
21.9144 	EXP 	window1: mouseVisible = True
21.9440 	EXP 	Created rating_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-7, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_2', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
21.9442 	EXP 	window1: mouseVisible = True
21.9608 	EXP 	Created question_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Drawing style/ability', units='height', win=Window(...), wrapWidth=1)
21.9609 	EXP 	window1: mouseVisible = True
21.9616 	EXP 	Created block_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='block_text', opacity=1.0, ori=0.0, pos=array([0.8 , 0.49]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.9617 	EXP 	window1: mouseVisible = True
21.9624 	EXP 	Created message_end = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='message_end', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0020 	EXP 	rating_1: autoLog = True
0.0020 	EXP 	rating_1: styleTweaks = []
0.0020 	EXP 	rating_1: styleTweaks = []
0.0020 	EXP 	rating_1: styleTweaks = ['triangleMarker']
0.0020 	EXP 	rating_1: styleTweaks = ['triangleMarker']
0.0020 	EXP 	rating_1: contrast = 1.0
0.0020 	EXP 	rating_1: markerPos = None
0.0020 	EXP 	rating_1: autoLog = True
0.0020 	EXP 	rating_2: autoLog = True
0.0020 	EXP 	rating_2: styleTweaks = []
0.0020 	EXP 	rating_2: styleTweaks = []
0.0020 	EXP 	rating_2: styleTweaks = ['triangleMarker']
0.0020 	EXP 	rating_2: styleTweaks = ['triangleMarker']
0.0020 	EXP 	rating_2: contrast = 1.0
0.0020 	EXP 	rating_2: markerPos = None
0.0020 	EXP 	rating_2: autoLog = True
0.0020 	EXP 	rating_1: autoLog = True
0.0020 	EXP 	rating_1: styleTweaks = []
0.0020 	EXP 	rating_1: styleTweaks = []
0.0020 	EXP 	rating_1: styleTweaks = ['triangleMarker']
0.0020 	EXP 	rating_1: styleTweaks = ['triangleMarker']
0.0020 	EXP 	rating_1: contrast = 1.0
0.0020 	EXP 	rating_1: markerPos = None
0.0020 	EXP 	rating_1: autoLog = True
