28.9021 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
31.1972 	EXP 	Created rating_1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_1', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
31.1974 	EXP 	window1: mouseVisible = True
31.2446 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
31.2466 	EXP 	window1: mouseVisible = True
31.2468 	EXP 	window1: mouseVisible = True
31.2481 	EXP 	window1: mouseVisible = True
31.2482 	EXP 	window1: mouseVisible = True
31.2485 	EXP 	window1: mouseVisible = True
31.2488 	EXP 	window1: mouseVisible = True
31.2536 	EXP 	window1: mouseVisible = True
31.2536 	EXP 	window1: mouseVisible = True
31.2539 	EXP 	window1: mouseVisible = True
31.2542 	EXP 	window1: mouseVisible = True
31.2576 	EXP 	window1: mouseVisible = True
31.2577 	EXP 	window1: mouseVisible = True
31.2580 	EXP 	window1: mouseVisible = True
31.2582 	EXP 	window1: mouseVisible = True
31.2617 	EXP 	window1: mouseVisible = True
31.2617 	EXP 	window1: mouseVisible = True
31.2620 	EXP 	window1: mouseVisible = True
31.2623 	EXP 	window1: mouseVisible = True
31.2656 	EXP 	window1: mouseVisible = True
31.2657 	EXP 	window1: mouseVisible = True
31.2660 	EXP 	window1: mouseVisible = True
31.2662 	EXP 	window1: mouseVisible = True
31.2696 	EXP 	window1: mouseVisible = True
31.2697 	EXP 	window1: mouseVisible = True
31.2700 	EXP 	window1: mouseVisible = True
31.2703 	EXP 	window1: mouseVisible = True
31.2735 	EXP 	window1: mouseVisible = True
31.2736 	EXP 	window1: mouseVisible = True
31.2739 	EXP 	window1: mouseVisible = True
31.2741 	EXP 	window1: mouseVisible = True
31.2776 	EXP 	window1: mouseVisible = True
31.2777 	EXP 	window1: mouseVisible = True
31.2779 	EXP 	window1: mouseVisible = True
31.2782 	EXP 	window1: mouseVisible = True
31.2815 	EXP 	window1: mouseVisible = True
31.2816 	EXP 	window1: mouseVisible = True
31.2818 	EXP 	window1: mouseVisible = True
31.2821 	EXP 	window1: mouseVisible = True
31.2856 	EXP 	window1: mouseVisible = True
31.2856 	EXP 	window1: mouseVisible = True
31.2859 	EXP 	window1: mouseVisible = True
31.2862 	EXP 	window1: mouseVisible = True
31.2895 	EXP 	window1: mouseVisible = True
31.2896 	EXP 	window1: mouseVisible = True
31.2899 	EXP 	window1: mouseVisible = True
31.2901 	EXP 	window1: mouseVisible = True
31.2935 	EXP 	window1: mouseVisible = True
31.2936 	EXP 	window1: mouseVisible = True
31.2939 	EXP 	window1: mouseVisible = True
31.2942 	EXP 	window1: mouseVisible = True
31.2974 	EXP 	window1: mouseVisible = True
31.2975 	EXP 	window1: mouseVisible = True
31.2978 	EXP 	window1: mouseVisible = True
31.2980 	EXP 	window1: mouseVisible = True
31.3016 	EXP 	window1: mouseVisible = True
31.3016 	EXP 	window1: mouseVisible = True
31.3019 	EXP 	window1: mouseVisible = True
31.3022 	EXP 	window1: mouseVisible = True
31.3055 	EXP 	window1: mouseVisible = True
31.3065 	EXP 	window1: mouseVisible = True
31.3362 	EXP 	Created rating_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-7, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_2', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
31.3362 	EXP 	window1: mouseVisible = True
31.3551 	EXP 	Created question_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Drawing style/ability', units='height', win=Window(...), wrapWidth=1)
31.3552 	EXP 	window1: mouseVisible = True
31.3607 	EXP 	Created block_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='block_text', opacity=1.0, ori=0.0, pos=array([0.8 , 0.49]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
31.3608 	EXP 	window1: mouseVisible = True
31.3617 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
31.3618 	EXP 	window1: mouseVisible = True
31.3696 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
31.3697 	EXP 	window1: mouseVisible = True
31.3705 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
31.3706 	EXP 	window1: mouseVisible = True
31.3715 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.35,  0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
31.3716 	EXP 	window1: mouseVisible = True
31.3724 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.35, 0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
31.3725 	EXP 	window1: mouseVisible = True
31.3830 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
31.3831 	EXP 	window1: mouseVisible = True
31.3932 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
31.3951 	EXP 	window1: mouseVisible = True
31.3953 	EXP 	window1: mouseVisible = True
31.3964 	EXP 	window1: mouseVisible = True
31.3965 	EXP 	window1: mouseVisible = True
31.3968 	EXP 	window1: mouseVisible = True
31.3970 	EXP 	window1: mouseVisible = True
31.4009 	EXP 	window1: mouseVisible = True
31.4009 	EXP 	window1: mouseVisible = True
31.4012 	EXP 	window1: mouseVisible = True
31.4015 	EXP 	window1: mouseVisible = True
31.4048 	EXP 	window1: mouseVisible = True
31.4049 	EXP 	window1: mouseVisible = True
31.4051 	EXP 	window1: mouseVisible = True
31.4054 	EXP 	window1: mouseVisible = True
31.4089 	EXP 	window1: mouseVisible = True
31.4090 	EXP 	window1: mouseVisible = True
31.4092 	EXP 	window1: mouseVisible = True
31.4095 	EXP 	window1: mouseVisible = True
31.4128 	EXP 	window1: mouseVisible = True
31.4128 	EXP 	window1: mouseVisible = True
31.4131 	EXP 	window1: mouseVisible = True
31.4134 	EXP 	window1: mouseVisible = True
31.4168 	EXP 	window1: mouseVisible = True
31.4169 	EXP 	window1: mouseVisible = True
31.4172 	EXP 	window1: mouseVisible = True
31.4174 	EXP 	window1: mouseVisible = True
31.4207 	EXP 	window1: mouseVisible = True
31.4208 	EXP 	window1: mouseVisible = True
31.4211 	EXP 	window1: mouseVisible = True
31.4213 	EXP 	window1: mouseVisible = True
31.4247 	EXP 	window1: mouseVisible = True
31.4248 	EXP 	window1: mouseVisible = True
31.4251 	EXP 	window1: mouseVisible = True
31.4254 	EXP 	window1: mouseVisible = True
31.4286 	EXP 	window1: mouseVisible = True
31.4287 	EXP 	window1: mouseVisible = True
31.4289 	EXP 	window1: mouseVisible = True
31.4292 	EXP 	window1: mouseVisible = True
31.4326 	EXP 	window1: mouseVisible = True
31.4327 	EXP 	window1: mouseVisible = True
31.4330 	EXP 	window1: mouseVisible = True
31.4332 	EXP 	window1: mouseVisible = True
31.4365 	EXP 	window1: mouseVisible = True
31.4366 	EXP 	window1: mouseVisible = True
31.4369 	EXP 	window1: mouseVisible = True
31.4371 	EXP 	window1: mouseVisible = True
31.4405 	EXP 	window1: mouseVisible = True
31.4406 	EXP 	window1: mouseVisible = True
31.4408 	EXP 	window1: mouseVisible = True
31.4411 	EXP 	window1: mouseVisible = True
31.4444 	EXP 	window1: mouseVisible = True
31.4445 	EXP 	window1: mouseVisible = True
31.4447 	EXP 	window1: mouseVisible = True
31.4450 	EXP 	window1: mouseVisible = True
31.4485 	EXP 	window1: mouseVisible = True
31.4486 	EXP 	window1: mouseVisible = True
31.4488 	EXP 	window1: mouseVisible = True
31.4491 	EXP 	window1: mouseVisible = True
31.4524 	EXP 	window1: mouseVisible = True
31.4534 	EXP 	window1: mouseVisible = True
31.4828 	EXP 	Created rating_1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_1', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
31.4830 	EXP 	window1: mouseVisible = True
31.4969 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
31.4988 	EXP 	window1: mouseVisible = True
31.4991 	EXP 	window1: mouseVisible = True
31.5002 	EXP 	window1: mouseVisible = True
31.5003 	EXP 	window1: mouseVisible = True
31.5006 	EXP 	window1: mouseVisible = True
31.5009 	EXP 	window1: mouseVisible = True
31.5048 	EXP 	window1: mouseVisible = True
31.5049 	EXP 	window1: mouseVisible = True
31.5052 	EXP 	window1: mouseVisible = True
31.5054 	EXP 	window1: mouseVisible = True
31.5087 	EXP 	window1: mouseVisible = True
31.5088 	EXP 	window1: mouseVisible = True
31.5091 	EXP 	window1: mouseVisible = True
31.5094 	EXP 	window1: mouseVisible = True
31.5496 	EXP 	window1: mouseVisible = True
31.5498 	EXP 	window1: mouseVisible = True
31.5501 	EXP 	window1: mouseVisible = True
31.5503 	EXP 	window1: mouseVisible = True
31.5539 	EXP 	window1: mouseVisible = True
31.5540 	EXP 	window1: mouseVisible = True
31.5543 	EXP 	window1: mouseVisible = True
31.5546 	EXP 	window1: mouseVisible = True
31.5580 	EXP 	window1: mouseVisible = True
31.5581 	EXP 	window1: mouseVisible = True
31.5584 	EXP 	window1: mouseVisible = True
31.5587 	EXP 	window1: mouseVisible = True
31.5620 	EXP 	window1: mouseVisible = True
31.5621 	EXP 	window1: mouseVisible = True
31.5624 	EXP 	window1: mouseVisible = True
31.5626 	EXP 	window1: mouseVisible = True
31.5660 	EXP 	window1: mouseVisible = True
31.5661 	EXP 	window1: mouseVisible = True
31.5664 	EXP 	window1: mouseVisible = True
31.5667 	EXP 	window1: mouseVisible = True
31.5699 	EXP 	window1: mouseVisible = True
31.5700 	EXP 	window1: mouseVisible = True
31.5703 	EXP 	window1: mouseVisible = True
31.5706 	EXP 	window1: mouseVisible = True
31.5740 	EXP 	window1: mouseVisible = True
31.5741 	EXP 	window1: mouseVisible = True
31.5743 	EXP 	window1: mouseVisible = True
31.5746 	EXP 	window1: mouseVisible = True
31.5778 	EXP 	window1: mouseVisible = True
31.5779 	EXP 	window1: mouseVisible = True
31.5782 	EXP 	window1: mouseVisible = True
31.5785 	EXP 	window1: mouseVisible = True
31.5818 	EXP 	window1: mouseVisible = True
31.5819 	EXP 	window1: mouseVisible = True
31.5822 	EXP 	window1: mouseVisible = True
31.5825 	EXP 	window1: mouseVisible = True
31.5857 	EXP 	window1: mouseVisible = True
31.5858 	EXP 	window1: mouseVisible = True
31.5861 	EXP 	window1: mouseVisible = True
31.5864 	EXP 	window1: mouseVisible = True
31.5898 	EXP 	window1: mouseVisible = True
31.5899 	EXP 	window1: mouseVisible = True
31.5902 	EXP 	window1: mouseVisible = True
31.5905 	EXP 	window1: mouseVisible = True
31.5938 	EXP 	window1: mouseVisible = True
31.5948 	EXP 	window1: mouseVisible = True
31.6245 	EXP 	Created rating_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-7, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_2', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
31.6246 	EXP 	window1: mouseVisible = True
31.6406 	EXP 	Created question_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Drawing style/ability', units='height', win=Window(...), wrapWidth=1)
31.6408 	EXP 	window1: mouseVisible = True
31.6414 	EXP 	Created block_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='block_text', opacity=1.0, ori=0.0, pos=array([0.8 , 0.49]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
31.6415 	EXP 	window1: mouseVisible = True
31.6422 	EXP 	Created message_end = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='message_end', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0018 	EXP 	rating_1: autoLog = True
0.0018 	EXP 	rating_1: styleTweaks = []
0.0018 	EXP 	rating_1: styleTweaks = []
0.0018 	EXP 	rating_1: styleTweaks = ['triangleMarker']
0.0018 	EXP 	rating_1: styleTweaks = ['triangleMarker']
0.0018 	EXP 	rating_1: contrast = 1.0
0.0018 	EXP 	rating_1: markerPos = None
0.0018 	EXP 	rating_1: autoLog = True
0.0018 	EXP 	rating_2: autoLog = True
0.0018 	EXP 	rating_2: styleTweaks = []
0.0018 	EXP 	rating_2: styleTweaks = []
0.0018 	EXP 	rating_2: styleTweaks = ['triangleMarker']
0.0018 	EXP 	rating_2: styleTweaks = ['triangleMarker']
0.0018 	EXP 	rating_2: contrast = 1.0
0.0018 	EXP 	rating_2: markerPos = None
0.0018 	EXP 	rating_2: autoLog = True
0.0018 	EXP 	rating_1: autoLog = True
0.0018 	EXP 	rating_1: styleTweaks = []
0.0018 	EXP 	rating_1: styleTweaks = []
0.0018 	EXP 	rating_1: styleTweaks = ['triangleMarker']
0.0018 	EXP 	rating_1: styleTweaks = ['triangleMarker']
0.0018 	EXP 	rating_1: contrast = 1.0
0.0018 	EXP 	rating_1: markerPos = None
0.0018 	EXP 	rating_1: autoLog = True
