sub1,sub2,IES,own_drw,ctr_drw,photo,category
101,102,0.267576736846932,0.725783546120719,0.880570429209791,0.648410864077383,bathroom
101,103,0.16094320041027,0.615344386416247,0.93699396700707,0.904335570193094,bathroom
101,104,0.240142404582548,0.784281736095624,0.816662612265196,0.810129299768077,bathroom
101,105,-0.0203149190168481,0.580166833094748,0.782985102135235,0.756585877211583,bathroom
101,106,0.223630878388609,0.69201568403559,0.871004888680932,0.690341396579024,bathroom
101,109,0.582016683378183,0.750081813584779,0.933679028276954,0.848924247930483,bathroom
101,111,0.75695469571809,0.800953829563878,0.737794163860028,0.591345934459032,bathroom
101,112,0.496550214421745,0.719170702637527,0.943336482744657,0.691835643912827,bathroom
101,113,0.0940579078733927,0.737251579473184,0.933809373256989,0.600796888035123,bathroom
101,114,0.529430940448747,0.774256315816614,0.900345154576201,0.984998415748539,bathroom
101,116,0.191054677285905,0.735821113332623,0.9515202541498,0.427194738339164,bathroom
101,117,0.0795430858993453,0.759324359817456,0.912569218700893,0.954188908703088,bathroom
101,118,-0.148648293898635,0.731827569652584,0.967865562484333,0.6570900365523,bathroom
101,119,0.404191222068765,0.838529471183364,0.843152119566862,0.798538176230103,bathroom
101,120,0.47437654627678,0.666553726424686,1.03231192808073,0.798538176230103,bathroom
101,121,0.0296365249129564,0.776113951719705,0.770520168177576,0.849416335709076,bathroom
101,122,0.267267521273382,0.754410653376317,0.816320043980198,0.853450424690542,bathroom
101,123,0.285078756826812,0.721278059935344,0.872889769015288,0.676425012844631,bathroom
101,124,0.675771430728694,0.774599930807108,0.935721258017238,0.789167291308974,bathroom
101,125,0.395437566430008,0.76726457231635,0.785294531145485,0.555366050624671,bathroom
101,126,0.257808808626536,0.85213946001763,0.893394955623221,0.77174628117578,bathroom
101,127,-0.116587817033809,0.667266262659679,0.851383239208103,0.857837216249823,bathroom
101,129,0.187471959536639,0.667639740965913,0.872477028406333,0.57587205720944,bathroom
101,130,0.603037817796968,0.8323774811324,0.954992205274666,0.79716630888472,bathroom
101,131,0.164295624565017,0.720725424124938,0.861291023084776,0.745349447809435,bathroom
101,132,0.43162047091989,0.732007947738575,0.769816422954132,0.809963975763902,bathroom
101,134,0.210146628101747,0.807232677493182,0.931283136587876,0.858446233090606,bathroom
101,135,0.313508403946055,0.812486065770723,0.829374091809773,0.955346437089752,bathroom
101,136,0.514842293555888,0.774906973794448,0.910300394079025,0.91081095330014,bathroom
101,137,0.51955818160628,0.744220560901708,0.887294047319436,0.692547568668915,bathroom
101,138,-0.158283537509337,0.626152050510517,0.841952264514393,0.650023419029009,bathroom
101,139,0.0246388381834461,0.626823390881539,0.897840063615487,0.71204568645716,bathroom
101,140,-0.24757848543919,0.829994567705234,0.901196982708558,0.796912493542848,bathroom
101,141,0.477722478938027,0.71536805798602,0.836790128971109,0.917221916277935,bathroom
102,103,0.109584216869833,0.861017331682346,0.866863537276836,0.752800333058963,bathroom
102,104,0.279779597152982,0.805038994150342,0.843874115097389,0.686194015771686,bathroom
102,105,0.0204109972601276,0.616053704339574,0.855330656849446,0.561383433687242,bathroom
102,106,0.0970623707374352,0.780594498225013,0.853607726277395,0.598647389677504,bathroom
102,109,0.398236899916526,0.835739624224711,0.853434375436026,0.702265369057027,bathroom
102,111,0.387296944934058,0.809241517992421,0.777896963031183,0.433763540947981,bathroom
102,112,0.406106856526851,0.754649411453201,1.15310528904073,0.521386750085307,bathroom
102,113,-0.214565764474184,0.773191187150967,1.00129397133947,0.538609183393031,bathroom
102,114,0.280506020460872,0.704605690416647,0.946132015560246,0.631021705680818,bathroom
102,116,0.480718348937232,0.799606119302688,0.834290004350064,0.396626955119608,bathroom
102,117,0.198434504678533,0.742334703745024,0.948564859179693,0.580122460414084,bathroom
102,118,-0.0887315382995362,0.677405120232529,0.823618959028038,0.575803550894756,bathroom
102,119,0.10754354561175,0.778767680993971,0.892269456632322,0.616609956911292,bathroom
102,120,0.15395400843023,0.735789513512977,0.957569077856599,0.616609956911292,bathroom
102,121,0.631504971535949,0.592105797447468,0.984624501318358,0.492167619795747,bathroom
102,122,0.0329050279946112,0.691468988075341,0.786248992757664,0.668886388801658,bathroom
102,123,0.394766603848867,0.786433389100964,0.778439193467296,0.506489977526298,bathroom
102,124,0.296981031132228,0.948955826208459,0.9063204248029,0.549391978706354,bathroom
102,125,0.465936154564878,0.732123598591865,0.9345142327835,0.441744953042251,bathroom
102,126,0.191253858498343,0.833999085159936,0.836437068024005,0.568810354649035,bathroom
102,127,0.222016698789481,0.918343686055816,0.975692421584253,0.474905369076198,bathroom
102,129,0.222420136671497,0.80437875046437,0.976443604793279,0.499425070673327,bathroom
102,130,0.437040689208767,0.697130222620614,0.918738095194778,0.541970492063001,bathroom
102,131,0.0248310325546126,0.63165264540909,0.970326349111984,0.580660320611349,bathroom
102,132,0.167552951272896,0.775938016209688,0.858804868874883,0.642706674578696,bathroom
102,134,0.447254823491637,0.894521778241923,1.04626913209953,0.662076093213362,bathroom
102,135,0.3349138691074,0.845594867514148,0.767559310806223,0.737355111094673,bathroom
102,136,0.223731802602253,0.760288690803808,0.889998998409255,0.702754779294899,bathroom
102,137,0.328173633052023,0.831017076655042,0.837715707084418,0.435028459255075,bathroom
102,138,-0.0645794226059567,0.80351618121212,0.857718311607578,0.511582411909492,bathroom
102,139,0.0366550631475515,0.828943328951347,0.893994003123722,0.650506906253509,bathroom
102,140,0.195340402789651,0.850441357696434,1.01000248087438,0.559955807979184,bathroom
102,141,0.427026277116056,0.738565649546376,0.845767938527946,0.626825116007491,bathroom
103,104,-0.0220443864923246,0.776825646167571,0.908617888695253,0.775091237772555,bathroom
103,105,0.0334818936300853,0.564896253110714,0.908079094269574,0.686208239529192,bathroom
