sub1,sub2,IES,own_drw,ctr_drw,category
202,225,0.0772239724949852,0.632361184283034,0.837245484361436,livingroom
202,226,-0.0227169922177402,0.65475224348034,0.767715460375135,livingroom
202,227,0.0584096720382294,0.678302360143134,0.644905054031342,livingroom
202,228,0.0647723040092754,0.81603525382472,0.725351798726966,livingroom
202,229,-0.0259842377954615,0.679851697895256,0.840766324733209,livingroom
202,230,-0.130239224571597,0.830885809287908,0.884609865854366,livingroom
202,231,-0.256680921543262,0.759756502199877,0.758057124543766,livingroom
202,232,0.057831492829518,0.82936422080075,0.870150496585156,livingroom
202,233,-0.242889658885576,0.71762634303637,0.695100908032518,livingroom
202,234,-0.175761378427411,0.690269185985568,0.842999557613252,livingroom
202,235,0.071526289131916,0.758491393789626,0.679525787218878,livingroom
202,236,-0.018009149594578,0.677200034364173,0.53056357180116,livingroom
202,237,-0.0988076960691348,0.69064896477401,0.825040496700991,livingroom
202,238,0.183397422825139,0.596466783719238,0.658226484442713,livingroom
202,240,-0.170813804436748,0.772860854635517,0.754360619864629,livingroom
202,241,0.0751954289452203,0.835861021846481,0.918065836639762,livingroom
202,242,-0.0892155417671564,0.836742626072969,0.92148938898332,livingroom
202,243,-0.141978784531703,0.720045359671296,0.842084631407469,livingroom
202,244,-0.0289636786747533,0.655795249470329,0.849137315752279,livingroom
203,204,0.175662344216791,0.774135112916368,0.709172407564615,livingroom
203,205,0.0704645327746733,0.76502454773247,0.797593633591614,livingroom
203,206,0.119898993109673,0.792386406893234,0.879355132336983,livingroom
203,207,0.0685344712714834,0.543342621830008,0.609689984916629,livingroom
203,208,0.0123415629347045,0.907855968285145,0.847520593365768,livingroom
203,209,-0.00235294551870633,0.827288155367834,0.675135670892323,livingroom
203,210,0.020891394163719,0.863940051548258,0.622036827745956,livingroom
203,211,0.200532638501645,0.852994993798002,0.860523051401827,livingroom
203,212,0.198534376577629,0.910848128944402,0.925085149790836,livingroom
203,213,-0.0157035716299523,0.698523010812552,0.828181325013922,livingroom
203,214,-0.41300405359275,0.792390523259548,0.793000203441445,livingroom
203,216,-0.0855381443766987,0.638216182590847,0.785844231248554,livingroom
203,218,0.0425226096782541,0.593591594320732,0.775421909325459,livingroom
203,219,0.263560807680172,0.697870391536917,0.735959696263733,livingroom
203,220,-0.0769341421094314,0.921735654635873,0.856699259722254,livingroom
203,221,0.261299079995629,0.92984256607584,0.861212450686491,livingroom
203,222,-0.0209874746943091,0.947636380596209,0.861770988249273,livingroom
203,224,0.121750491924179,0.749333568779018,0.75519110723695,livingroom
203,225,-0.186875304532571,0.6485986907927,0.852645192485956,livingroom
203,226,0.152282776978591,0.672901632835818,0.856693732221469,livingroom
203,227,0.0535926668412277,0.620099654025964,0.764933195116766,livingroom
203,228,-0.0743262431598193,0.83412198051329,0.756694595681271,livingroom
203,229,0.0371359092046555,0.626104818594382,0.691829785821718,livingroom
203,230,0.132584180992005,0.784667488830618,0.875713420795951,livingroom
203,231,-0.0536889818567913,0.638850843040143,0.842063302122753,livingroom
203,232,0.0367512309964633,0.720264604627047,0.935425970014862,livingroom
203,233,0.15651166415971,0.817829925715215,0.79762030956725,livingroom
203,234,0.31297953317549,0.678933677091646,0.724423685364234,livingroom
203,235,-0.019546306421514,0.67767635942778,0.880921427353979,livingroom
