sub1,sub2,IES,own_drw,ctr_drw,photo,category
104,141,0.0102284479255523,0.666356646546585,0.67890776341874,0.541127532590535,kitchen
105,106,0.0504148178188769,0.562899667381154,0.672901541914877,0.779160516619492,kitchen
105,109,0.175959457088887,0.523195139522483,0.552597368743929,0.774462796323484,kitchen
105,111,-0.0158956964131037,0.798239116783897,0.690109843546022,0.645497325756091,kitchen
105,112,0.0566752498802669,0.70234145536465,0.799254869583545,0.530553000431894,kitchen
105,113,-0.0573497063398279,0.684084179740154,0.741987581888535,0.873590386368309,kitchen
105,114,0.186974737888823,0.543423365557579,0.805382434773395,0.601513793024055,kitchen
105,116,0.0519554620892888,0.599771721640319,0.495011421000672,0.580189225265988,kitchen
105,117,0.00821146907042055,0.867990147357019,0.638096328030443,0.744896667351544,kitchen
105,118,0.0501259738575519,0.629355642811352,0.591931386539053,0.588772915115309,kitchen
105,119,0.232529631340083,0.52743601971442,0.7651170315634,0.694067220453911,kitchen
105,120,0.382303072271045,0.531548160461326,0.819039872097604,0.694067220453911,kitchen
105,121,0.12292028692109,0.988354363915454,0.519880706228469,0.694510765156779,kitchen
105,122,0.37909442436408,0.714653840433825,0.73285852804461,0.725030076390185,kitchen
105,123,0.293422807444903,0.554147358563949,0.596840369429496,0.718100929789465,kitchen
105,124,0.0844740695545941,0.701253466686354,0.764964255836925,0.710328173019332,kitchen
105,125,0.112306529646785,0.596651387852748,0.936314669514667,0.808720356821976,kitchen
105,126,0.308227279885845,0.725625974153857,0.837608133616484,0.702296631393885,kitchen
105,127,-0.152675931633882,0.600507615576363,0.922053783509262,0.657266261210357,kitchen
105,129,0.100068581465344,0.58551269723392,0.868094037392776,0.509315541779772,kitchen
105,130,0.0441583317924581,0.531263864572782,0.775095881051957,0.696812955489121,kitchen
105,131,0.166664242864704,0.673188354824532,0.778604922665902,0.698472675719914,kitchen
105,132,0.187471959536639,0.507690530954271,0.833418485349757,0.560973238298851,kitchen
105,134,0.0833134781845471,0.764541936457414,0.992494657243546,0.634121994023851,kitchen
105,135,0.0640008071279196,1.05073722437418,0.802200229982741,0.605985126025599,kitchen
105,136,0.348591756491203,0.62932346547612,0.900718306449631,0.702028209350271,kitchen
105,137,0.220403656709855,0.528278739403629,0.592103056454597,0.578564078479389,kitchen
105,138,-0.0630365428994332,0.837614190512832,0.949944568136816,0.664762360609125,kitchen
105,139,0.244315575584556,0.607468339686577,0.844039534351584,0.503403399313371,kitchen
105,140,-0.25043777371524,0.900353850198514,1.0540081516727,0.713947220692632,kitchen
105,141,-0.0865056527695771,0.691788594374007,0.891806404898437,0.561360426040195,kitchen
106,109,0.0419453507312891,0.531266714168901,0.625011161823803,1.02220435864357,kitchen
106,111,0.0436772129303618,0.685916792979577,0.686668979452785,0.971801445904819,kitchen
106,112,0.158185074338729,0.603526565239364,0.652520518164477,0.679844914447007,kitchen
106,113,0.0294442804198328,0.597076399626481,0.680181677538508,0.903519514687837,kitchen
106,114,0.0381938312666677,0.515541256307402,0.774731417257568,0.82467077668936,kitchen
106,116,0.151398349592695,0.55843696481392,0.531195398569464,0.568092499427834,kitchen
106,117,-0.170319506125269,0.655245219389498,0.653416042137207,0.764431507480313,kitchen
106,118,-0.0815730099096641,0.595907852307896,0.603876835869573,0.866429755533568,kitchen
106,119,-0.169232339587161,0.559042872913234,0.73126638190352,0.699632471520615,kitchen
106,120,0.282167501933535,0.600869576539134,0.782627081971923,0.699632471520615,kitchen
106,121,0.1086123563074,0.536274505970829,0.57446559347211,0.796452232883616,kitchen
106,122,0.19883401574048,0.584669764218287,0.703442950105918,0.907463999875012,kitchen
106,123,-0.0156075096739622,0.67060270726763,0.606178798197767,0.980239574990508,kitchen
106,124,-0.135810870060939,0.54075324048384,0.672460689438481,0.701085704640139,kitchen
106,125,0.269433082559148,0.568687716936781,0.7477197530398,0.947244208111704,kitchen
106,126,0.043484771055943,0.637338875815008,0.799184362383409,0.811377650920826,kitchen
106,127,-0.0133981605904434,0.541289500750017,0.762305680975874,0.89633845820382,kitchen
106,129,-0.120581028408444,0.588817279521232,0.720851025085172,0.772047255686821,kitchen
106,130,0.364144679301951,0.594333293563549,0.682746137837858,1.11848118798722,kitchen
106,131,-0.112403785530656,0.535867685664291,0.822251447992053,0.923537463251825,kitchen
106,132,0.39152836590938,0.561795812461387,0.744826191955173,0.765842005697184,kitchen
106,134,0.0629401229445014,0.595363590386076,0.627507145011899,0.792910420619741,kitchen
106,135,0.10773785655378,0.564876230738721,0.611726455253757,0.765309979340698,kitchen
106,136,0.147372243100934,0.590519764574866,0.722902696396256,0.816725628027414,kitchen
106,137,-0.0601444452868135,0.598084059830369,0.622447902146491,0.639530228649235,kitchen
106,138,0.216879046325894,0.72370251381332,0.742398723713361,0.687104545174477,kitchen
106,139,-0.0462755005201306,0.605064115878327,0.641383959714915,0.645886843362644,kitchen
106,140,0.377658483930983,0.639019066643121,0.642143916637683,0.788867918093763,kitchen
106,141,0.196637476479607,0.682202690759939,0.739591945113798,0.707859647214263,kitchen
109,111,0.137474197241209,0.506742732041357,0.690899522026207,0.8855740875245,kitchen
109,112,0.223529958655983,0.577181637233065,0.551594482490523,0.626810021267592,kitchen
109,113,-0.241464710259063,0.56909508295643,0.758309922474835,1.00074443857189,kitchen
109,114,0.00888378712177353,0.584011536718317,0.707264398196897,0.806144169646578,kitchen
109,116,0.101232757127497,0.603341853963627,0.809426979346,0.511860708414844,kitchen
109,117,-0.314566655581154,0.671834707175398,0.666650658683895,0.676498237386723,kitchen
109,118,0.0955114654919474,0.64951205841186,0.654068096952177,0.67628725461585,kitchen
109,119,0.0674731556227563,0.565912119575573,0.640457528261057,0.672592012357154,kitchen
109,120,0.174078259247008,0.622997093809075,0.668700985851953,0.672592012357154,kitchen
109,121,0.00398561534156646,0.536814922279865,0.670834507212003,0.676004413668276,kitchen
109,122,0.155134214620172,0.577238466677064,0.602922459797332,0.939799913624191,kitchen
109,123,0.130043876161311,0.687425170644636,0.692656182937341,0.905952778996674,kitchen
109,124,0.0522443601054808,0.464333872352162,0.608565557004742,0.600253706644141,kitchen
109,125,0.235571517424538,0.570275179150555,0.639510542926499,1.00294619285,kitchen
109,126,0.0686309621208479,0.628606521758145,0.669322501957781,0.788173792330176,kitchen
109,127,-0.206536985527926,0.417287065354653,0.597040828474664,0.83122630822055,kitchen
109,129,-0.0152232647125086,0.56299796974412,0.691685020349104,0.807769715375083,kitchen
109,130,-0.0283869742171764,0.667952453198311,0.721379552379802,1.08291603234206,kitchen
109,131,-0.204233605916964,0.328249416499819,0.593909108331169,0.959622106187903,kitchen
109,132,0.0422339766884772,0.625145633194531,0.671608990286726,0.872847600791129,kitchen
109,134,-0.0753885966975301,0.53506601090269,0.518574550192109,0.755419841837279,kitchen
