,101_bat_copy.png,101_bat_copy.png,101_bat_copy.png,102_bat_copy.png,102_bat_copy.png,102_bat_copy.png,103_bat_copy.png,103_bat_copy.png,103_bat_copy.png,104_bat_copy.png,104_bat_copy.png,104_bat_copy.png,105_bat_copy.png,105_bat_copy.png,105_bat_copy.png,106_bat_copy.png,106_bat_copy.png,106_bat_copy.png,107_bat_copy.png,107_bat_copy.png,107_bat_copy.png,108_bat_copy.png,108_bat_copy.png,108_bat_copy.png,109_bat_copy.png,109_bat_copy.png,109_bat_copy.png,110_bat_copy.png,110_bat_copy.png,110_bat_copy.png,111_bat_copy.png,111_bat_copy.png,111_bat_copy.png,112_bat_copy.png,112_bat_copy.png,112_bat_copy.png,113_bat_copy.png,113_bat_copy.png,113_bat_copy.png,114_bat_copy.png,114_bat_copy.png,114_bat_copy.png,115_bat_copy.png,115_bat_copy.png,115_bat_copy.png,116_bat_copy.png,116_bat_copy.png,116_bat_copy.png,117_bat_copy.png,117_bat_copy.png,117_bat_copy.png,119_bat_copy.png,119_bat_copy.png,119_bat_copy.png,120_bat_copy.png,120_bat_copy.png,120_bat_copy.png,121_bat_copy.png,121_bat_copy.png,121_bat_copy.png,122_bat_copy.png,122_bat_copy.png,122_bat_copy.png,123_bat_copy.png,123_bat_copy.png,123_bat_copy.png,124_bat_copy.png,124_bat_copy.png,124_bat_copy.png,126_bat_copy.png,126_bat_copy.png,126_bat_copy.png,127_bat_copy.png,127_bat_copy.png,127_bat_copy.png,128_bat_copy.png,128_bat_copy.png,128_bat_copy.png,129_bat_copy.png,129_bat_copy.png,129_bat_copy.png,130_bat_copy.png,130_bat_copy.png,130_bat_copy.png,132_bat_copy.png,132_bat_copy.png,132_bat_copy.png,133_bat_copy.png,133_bat_copy.png,133_bat_copy.png
104_bat_copy.png,0.07841534133969008,0.05702717171083538,0.10136110218658823,0.05372438002587221,0.07541965979624399,0.0716899656761435,0.07977949528926476,0.11581731934834694,0.11724854850522948,0.055436307799119344,0.0,0.05152750804054773,0.06275184991938265,0.03977255146883052,0.0935707883975363,0.05541275730176687,0.09718344528782363,0.07868324480394973,0.054730879009465605,0.08037421819766277,0.07495622627466214,0.07049376465482016,0.08548099387443353,0.05888114421614621,0.0649039786088369,0.08424171849012319,0.11703254090633974,0.08113692052531019,0.08492253714249876,0.05296255190116361,0.0628723574699529,0.07319828363763359,0.1322935281008032,0.060723990502235425,0.06113648183438092,0.07112639618156635,0.05994356569682757,0.0526359443850104,0.07281503836744241,0.07676450180816963,0.10270896417230246,0.0632791267464986,0.053021335426051475,0.07011600302124532,0.05763137839656973,0.06406000189887473,0.031204382501191064,0.07033900424364592,0.07057925110584029,0.08818712880813406,0.04467304174303133,0.06057537600263141,0.04969909934844863,0.07866917808393359,0.06499592886340477,0.07351930155317776,0.06047653808854525,0.08881748210903961,0.05128379085759638,0.08834292236823593,0.04918212751961182,0.06196983565408609,0.05334939994710275,0.05243869241280852,0.08246512619039947,0.09562829124160976,0.08659422508956072,0.08790261548803613,0.07437350378842467,0.06630694187069686,0.08192579595912675,0.07111158771360226,0.08059398751828928,0.062331861634761676,0.04468080360548843,0.08429072683669525,0.08646918757830746,0.0758516485030255,0.09295169377084322,0.06863253361601696,0.06496506685056358,0.056605196601353325,0.07489288629809276,0.09056329186891654,0.07083155137219133,0.1327964067186257,0.07672990456458961,0.07709616910496886,0.035497222259898376,0.0877071119217121
104_bat_copy.png,0.07986418701034037,0.08843934960149069,0.13826298313222796,0.06296406930553744,0.06608033787254819,0.08020464931852445,0.12055920801664233,0.11045376642653826,0.12783331821580357,0.043622541211515986,0.05152750804054773,0.0,0.06679548885852193,0.04453897080140978,0.08419098822867199,0.0635181815137762,0.0743918355591423,0.07800825417116664,0.05753579887525584,0.0533297436264778,0.07490637021614954,0.05331572988845812,0.09590665865013737,0.057071703078720226,0.07969440620321688,0.08524713134279271,0.1283722245911062,0.11198084001471642,0.1090528429715355,0.065537855212496,0.08308218101023523,0.055762438477305776,0.1481916238006995,0.05814530376061966,0.0774364724671639,0.0794660537991907,0.06837456427606248,0.062242083642041646,0.0648834745762712,0.10054920607538187,0.07212587505065093,0.04102168150445129,0.09603823943793299,0.09084984499587156,0.09949761941294255,0.07540882497800183,0.0836507308124641,0.08961748376207779,0.07957273304872814,0.09821177285389016,0.03469337941212869,0.04621730798900692,0.0659035104599176,0.059697490815041165,0.05560624755223176,0.07148391869255688,0.05029641837466492,0.06829252165480149,0.07526863461580846,0.09887365044259044,0.062297078954194784,0.08369343430147691,0.0410955119162868,0.06703819938354394,0.08266502726241609,0.1045996002190488,0.08837961240066927,0.08423803624138082,0.05928910558760858,0.06113619043340124,0.08157418094072288,0.06547133631614899,0.06355510996519298,0.052346848122233225,0.06141233259808454,0.09728686614458926,0.09437701543513899,0.05780711967827645,0.08585425203832342,0.05605874029157909,0.05982160114135937,0.07688683723761192,0.08797353189007551,0.09901111223197467,0.06845504392843282,0.0995448263716403,0.10172071748643241,0.07771719757452666,0.06300870663741487,0.08465781259801664
105_bat_copy.png,0.06310235231586436,0.08349578496430299,0.13111944706293244,0.06911546451223516,0.0943013041624352,0.08230474968761825,0.10327878554244241,0.10194438098378666,0.12533667409544902,0.04232053514359391,0.06275184991938265,0.06679548885852193,0.0,0.04563969826541192,0.030105880281033448,0.06919512294366281,0.08605065629858455,0.08627771064370149,0.0759210284271723,0.0530428196255488,0.0865491374107148,0.08531587548298392,0.09405846118242256,0.066956368690268,0.10334707933566512,0.06797327863613334,0.11919709387392485,0.12639782400821942,0.08927469024605694,0.05123332550612647,0.072356558662514,0.058053035614074044,0.15974522229550225,0.05839331248527113,0.0957272351196885,0.10390500624763699,0.0955275194846591,0.07431532955649411,0.04638036008260116,0.11094790301497226,0.10921435858723716,0.051791172945103936,0.09155106171682026,0.07150055503939312,0.0781990953218169,0.08109909137995641,0.08593404292474183,0.1070296989520585,0.09483679319897664,0.11380938116180617,0.06140115339686647,0.04678792408909127,0.09350633579904477,0.07669191647324702,0.08603910622339239,0.08611087033737241,0.059572532776782205,0.0608335042885747,0.07855184945314098,0.07003541740488262,0.06029782981504628,0.07657230961661365,0.050064277757903564,0.0712892628381735,0.08096234484752207,0.0877291259411721,0.09445762754249998,0.07441816761130027,0.07412395858588083,0.04483511366969417,0.0650276650791849,0.06524459986300979,0.10586295592067463,0.04358910957185469,0.09752517916391867,0.07393446847613616,0.08226148988764437,0.07028549242738924,0.13295516727052015,0.04343524985461733,0.06610168961705465,0.08770239652404188,0.07442762489763877,0.1460820661452673,0.06278019528739975,0.09793115371052008,0.10211355249795273,0.08162236806635215,0.05060813794985963,0.10216216347955243
105_bat_copy.png,0.052049751578015724,0.048271790859291674,0.10657079539115966,0.04938618767833747,0.058163582549341064,0.0742808382769069,0.08899234918780718,0.09324328018744599,0.10290081198088241,0.05644566781051252,0.03977255146883052,0.04453897080140978,0.04563969826541192,0.0,0.06256797590124497,0.05397442855738088,0.07115076789986152,0.0844981513521853,0.04392628699626833,0.06469703093131329,0.06051513547284526,0.053697332716764135,0.08311153303618202,0.04480117870106792,0.056350353199180137,0.08408740842591766,0.09251607579731547,0.07392334225691433,0.07857638011742507,0.06009853803598708,0.07782975782565282,0.055875502057397,0.13372457182069875,0.053236389349008095,0.06098243668015657,0.06788209662051159,0.05266526991995901,0.03979570460121096,0.05394923561814313,0.10230913553727128,0.08242660827909398,0.04501570280406164,0.06399533737239815,0.07291663134533588,0.07083753833777262,0.07754627765448285,0.05807979152220233,0.09538629597353776,0.08152111947143481,0.08536888397027587,0.044872254049096005,0.04233073417788047,0.05244767286118046,0.0626001359729953,0.042294017654448846,0.06059495285026195,0.04881485632130311,0.06187878609345521,0.054711620053812804,0.08010559947645302,0.02771530611725892,0.04923383794799463,0.03484750403934733,0.047689227319043126,0.062012380197110084,0.08738378928932922,0.07573718090003256,0.07345776296448259,0.04478814512997964,0.04166379680853416,0.06189759470213951,0.047702525800112805,0.07938430257890927,0.05961992517246706,0.06277426130381492,0.07601501848859749,0.08170252982674464,0.047385057678320575,0.08785238855554978,0.05266863427672375,0.06063108657173433,0.060173851943718715,0.07811747655652623,0.07889731855997484,0.04243182382680899,0.08938134300459621,0.09173067068425611,0.07645678237369513,0.03748606043677516,0.06836576926467774
105_bat_copy.png,0.07690461269736859,0.09023970432655215,0.11974556349955845,0.07068412896750376,0.08875056584772045,0.08202397159825914,0.10311266049306322,0.09850325330650056,0.11965835513365874,0.07088297039959446,0.0935707883975363,0.08419098822867199,0.030105880281033448,0.06256797590124497,0.0,0.07351336756959304,0.0659036958969047,0.08294527553181219,0.08520159331697819,0.06540309550492274,0.07926101347353354,0.08588135232942773,0.07697711855929656,0.06829252165480149,0.09156428072489553,0.08434659635178698,0.1010990797239173,0.12173336852750738,0.0724039245672008,0.06622439592047114,0.06040048243286544,0.061717932752707205,0.13030548465387082,0.06135296627123732,0.10140698459537867,0.11224519368522434,0.10097348590170274,0.08229415328835943,0.038462651083460586,0.10887900904169556,0.08692525660240447,0.05400290638038874,0.10884756422689523,0.07158673025636508,0.0871280716842171,0.07730703745021816,0.11708205258187632,0.09619453632699992,0.08660119222207341,0.09770857634408969,0.06971869103103812,0.04213787971137106,0.09115104764480186,0.07935301671009787,0.0837263361211753,0.07925889419368182,0.07657699852328581,0.06349023351073113,0.0832686511461912,0.048847228321038605,0.07066306862397687,0.0961902712762982,0.07627523956339455,0.07501516874553882,0.06916333374588646,0.0654065128436836,0.07520550656722447,0.06810896552864165,0.07275879797837659,0.07117116596843465,0.049360252991151654,0.0747527754088938,0.10039728020100946,0.052453871754746806,0.10320580284254777,0.0626291965979624,0.06154695985066694,0.08185652199897253,0.11808073672101627,0.04294667637579419,0.06570058941411239,0.0903536156185839,0.06568654918509453,0.13139087382994563,0.06288976205573527,0.10655450342729933,0.09133767672674686,0.08684459151304724,0.07600585260323867,0.09341865059517862
106_bat_copy.png,0.052765670802935816,0.04857641084698294,0.09411544331943655,0.03710262972959677,0.04124709340768329,0.06349343892150694,0.0788105075590474,0.08240064710090977,0.10147448365865686,0.06628169594946276,0.05541275730176687,0.0635181815137762,0.06919512294366281,0.05397442855738088,0.07351336756959304,0.0,0.042471162959057174,0.06290515332565882,0.03877103279288874,0.05513017782453389,0.04398160020039921,0.039261566605575005,0.07050126160729575,0.039478845772375926,0.058228776895780654,0.04181021255529194,0.07888653672372903,0.08042335899922526,0.060502896631701386,0.04046762227820888,0.04502868339315347,0.04977841339690037,0.10142807142990351,0.037634145116416384,0.032984683540655424,0.04451708923694053,0.05018152691570188,0.04609804551534957,0.052145516536316716,0.06110951399826725,0.06636641416153666,0.037828747988803535,0.05915940566068123,0.06705404100043566,0.06295209537437507,0.06506684526544404,0.06776002610105059,0.07641879428235254,0.0672076358076914,0.09093207305411954,0.04794626947406255,0.03275540395169396,0.04628780053507586,0.0383688464590225,0.05279070479618475,0.03173229511226261,0.04583618199866735,0.045802088084052284,0.03895729100085954,0.05893123869364203,0.04632660984736103,0.052378372410028184,0.05878651837076543,0.03142099939303833,0.04952486805363654,0.06451037535837023,0.07209654951570221,0.05689929966278029,0.04567132851719913,0.061045776656725836,0.0797774025004111,0.04223783024737937,0.048157614657278636,0.046684556214322104,0.04132887111896277,0.06613893596044917,0.07181876490913375,0.06588581447315556,0.06376168676874239,0.05040805144085603,0.046793142815726,0.04176022404178881,0.0612375979743075,0.08659292703065147,0.03725076739123423,0.08589687605434171,0.07872229253521823,0.044801311156058676,0.031198157116626657,0.04667231737317801
106_bat_copy.png,0.05947896657132734,0.07033095098020925,0.08581231678825674,0.04873167458712191,0.03534982634620898,0.06501741306290187,0.10175332790515113,0.08951846041100475,0.11038120758261383,0.08489710578427778,0.09718344528782363,0.0743918355591423,0.08605065629858455,0.07115076789986152,0.0659036958969047,0.042471162959057174,0.0,0.06788233503949492,0.05473395196525055,0.04953917319263579,0.0383360241123184,0.04795241538563255,0.05437023056069379,0.03318103481892032,0.06899479801567587,0.060356560357937905,0.06339025648372476,0.09463675967196938,0.0593044173845374,0.06766116169596637,0.055125118043887755,0.0339529560139229,0.08285615981404593,0.03593837685203882,0.05289579458583338,0.05355560587667818,0.06279799723815449,0.06226783289224047,0.04650894738760614,0.077994452361132,0.040364148439447134,0.03824492156969117,0.10734502130300105,0.06834605996205634,0.09703493675221209,0.06808761378413519,0.10800303120597188,0.08267255070588986,0.059008274516253234,0.08666863830335547,0.05889619110309363,0.025849015297809697,0.059409878048160114,0.037532181264548825,0.04568224280843569,0.03477401801048796,0.056884968032782646,0.04447393540095923,0.05799512629212478,0.046927346212338406,0.05491040850390716,0.077897442325918,0.08233669783138331,0.04832668020745201,0.042019782841632214,0.05088329994761143,0.05841757823957361,0.04892977427126444,0.031161599539183737,0.06934548584914468,0.07410528243218739,0.04903775157971124,0.06583855453246146,0.06064298102990229,0.060651934987275946,0.06193643050542286,0.06558535357217343,0.0716244269467281,0.06453795248744121,0.04166247225862674,0.05795976080959886,0.05391275751369484,0.05421446349158976,0.07572703484774246,0.027124291948601553,0.0713743254332232,0.07509885380868497,0.06585320405443673,0.0609046591095973,0.045039730139380785
106_bat_copy.png,0.09233262563514821,0.11445923183734785,0.07922615131997235,0.07138277606163201,0.057402337226591604,0.04435811675706114,0.07586820537686734,0.08320062226295011,0.09071484686931508,0.05751884463644186,0.07868324480394973,0.07800825417116664,0.08627771064370149,0.0844981513521853,0.08294527553181219,0.06290515332565882,0.06788233503949492,0.0,0.07342531149175269,0.08170782802637411,0.06245160094638558,0.08771646324405802,0.05653168408149567,0.08285173581735539,0.07333362614716621,0.09003977676353758,0.08370233527685422,0.0894993339103426,0.06568909232091669,0.0941357354240171,0.05683058201358715,0.07209037711313393,0.08377523850375457,0.05214040377367446,0.058292196345344216,0.06077321077679232,0.06464722785479715,0.0798218014133053,0.04881928031799376,0.07723900856697685,0.06810385276599928,0.07493988132880547,0.10832394315752358,0.047840464427463925,0.06741657031007608,0.05778929123652354,0.09916934296390612,0.07082855788940079,0.04194417753292079,0.07610114072357299,0.07374344188849868,0.0631709640010647,0.05937191644781559,0.0556467787793965,0.05529394517507802,0.07171531756137006,0.053207964507996475,0.06798644466221226,0.0674906391408947,0.05509436199503914,0.06875569026640194,0.07418157650685042,0.08746363315774397,0.06787581825395084,0.0959733364924732,0.04921018148664935,0.04657912204169723,0.03885400259908489,0.05775156805516235,0.0862136819011805,0.07714377342863876,0.09543294662127455,0.06364229184009429,0.05654731377040223,0.0740201933461394,0.05451254020273888,0.06418480099114476,0.09164399213831953,0.09755315365796191,0.06868278703950159,0.044515605741044406,0.07874772389343909,0.05532478069692093,0.08011812971857668,0.06881365257034744,0.11356290891504739,0.06933684978374877,0.07322964897943962,0.06520043936909892,0.06538420742324391
107_bat_copy.png,0.04738664713820928,0.054869956749736826,0.09258100523377355,0.05009596099168745,0.03475099733309828,0.07362203364399145,0.09349287837198617,0.0930904536191367,0.10897257524715043,0.07318474673758069,0.054730879009465605,0.05753579887525584,0.0759210284271723,0.04392628699626833,0.08520159331697819,0.03877103279288874,0.05473395196525055,0.07342531149175269,0.0,0.05577356469652761,0.04022546806414806,0.03632541033496495,0.06864977925581073,0.042420167787624474,0.056419865578317574,0.058263347648362385,0.08786642878456763,0.06874374282623763,0.0792759279054902,0.048468698448517644,0.07412925678551019,0.05331745180333758,0.10946721516454938,0.051996266252757106,0.04712292925165695,0.04477503208589695,0.04463123894795562,0.03867865868235054,0.06653076431403993,0.090842692426372,0.0697904816360162,0.04113784453132552,0.06303183327879713,0.07755525810285457,0.0814963238971691,0.06943462805790879,0.06830997922258042,0.09622621956078348,0.06671116801142041,0.09019149070992494,0.047486147327249095,0.0434125470692055,0.0506084293508392,0.038883672517009193,0.055149807654160776,0.043974553594891996,0.03998763188278531,0.04985081329483598,0.04596649121855201,0.0871109584994143,0.05013426697500767,0.05287905227500456,0.0465981425783667,0.034304438577335894,0.0698009190892862,0.08212273003935078,0.08189938443397426,0.06835461655445785,0.04310530447269789,0.047775773409989175,0.0912977018105432,0.049445448041192,0.057774429786563,0.05534562911246255,0.05200556459310668,0.07972447348611367,0.0847633262436358,0.04518781481902201,0.060126989367996764,0.06119322555241158,0.05123271621316905,0.051964079690008824,0.07414520436639471,0.07797201448570168,0.041897341448197234,0.07117996097981927,0.0890381786146014,0.04647835028474656,0.044139804441332475,0.05837940471124381
107_bat_copy.png,0.07480392952631554,0.08934836171190352,0.13442290102284926,0.04735668581930519,0.06532280128953949,0.085487007331013,0.12984854142683477,0.12219508013420965,0.1449055479355671,0.05659298425120762,0.08037421819766277,0.0533297436264778,0.0530428196255488,0.06469703093131329,0.06540309550492274,0.05513017782453389,0.04953917319263579,0.08170782802637411,0.05577356469652761,0.0,0.06442298155548376,0.0585674643070887,0.09668830204145984,0.05013930026465574,0.10679035278380133,0.04192060054457014,0.12376427440944138,0.13178405322444198,0.10978905430103614,0.041532957768686596,0.07066585017878235,0.02669193236784595,0.1483261715802876,0.03964438801979575,0.07872547145499575,0.07573675704406246,0.0996803543181598,0.07884065431493847,0.05871337672488197,0.1093903382879271,0.0732623918531492,0.033265647067001525,0.10216955446803533,0.09424742147220433,0.09506888083374165,0.08548155018539472,0.0967019713965036,0.11602204178202613,0.08859262651676858,0.12601325418812093,0.04435560011223716,0.03168834654633679,0.08965576325439994,0.03874054165402163,0.07642830455068716,0.05156758892074409,0.05926944926698352,0.03577005304981318,0.08165617057998753,0.08461463227103716,0.07230034476444636,0.08155155762830557,0.05051613471329541,0.058325336584026166,0.068812513457427,0.09297670127309376,0.10499614397030965,0.07926300029839461,0.0620852039510158,0.04721551529018031,0.09350058725244703,0.050369242128570746,0.07911634613265328,0.04007698601953469,0.07363816666186296,0.09186275480101658,0.10493897639630867,0.0634188402707252,0.09702076406820348,0.02344726193281721,0.06587368159600426,0.0846265532202034,0.08030216268270318,0.12697326146996635,0.051498420924582455,0.05313063728440559,0.11047988655071095,0.06532248339756164,0.062243487664943475,0.08012242126027636
107_bat_copy.png,0.0694331180710146,0.07870419918348381,0.08561029643638851,0.049861197766109644,0.02314121143122605,0.05209905132556725,0.10784085331531656,0.11362280506185762,0.1276925980336474,0.08914589101306669,0.07495622627466214,0.07490637021614954,0.0865491374107148,0.06051513547284526,0.07926101347353354,0.04398160020039921,0.0383360241123184,0.06245160094638558,0.04022546806414806,0.06442298155548376,0.0,0.0483224151567504,0.06093083221576645,0.05052641322057638,0.05103088129828781,0.07203095780429047,0.06578689708607488,0.0756355084491448,0.07349365826697163,0.0714966608626657,0.06357651469169567,0.04194356823996348,0.0812788592933813,0.03615035781921028,0.03332676179972638,0.036935603986280596,0.044469829296246544,0.046775393846967606,0.05805504892993307,0.09627967839504403,0.04550586574277382,0.05676114910744412,0.08957470080007046,0.06564310394813355,0.08330838764341164,0.06368157799034624,0.09547933235902972,0.07755811913065458,0.06293686305044055,0.08203398519555871,0.05405217963694198,0.04120184678284833,0.04879474965370978,0.04604813647484074,0.03445644392470282,0.04062582651914215,0.04626530967764897,0.046346875460943404,0.05464669061735461,0.0670889561359933,0.05566373301821048,0.05809022897547245,0.07658701212058527,0.036481707224031545,0.0487362310388032,0.05985031738335056,0.05962948842279814,0.05507258639456247,0.02979590911171659,0.06837737232186614,0.09042432009263801,0.06576906864432208,0.05541792304640558,0.06959132231194787,0.06463162465688854,0.06642604539836539,0.07036583962476894,0.0660457406289684,0.053078079144082135,0.05473252145135066,0.05103167602823222,0.05079972084845796,0.06536296164273014,0.07029709548457763,0.04128701534189061,0.08178454595700746,0.0857083926025265,0.049061249095067594,0.05059534279775457,0.04593520534974049
108_bat_copy.png,0.05116447540194258,0.05331037870683242,0.1040922446225393,0.0502743248822104,0.04149528756932164,0.07418547068357795,0.10295832393785931,0.09668665959957479,0.11554321699052084,0.07346465062400076,0.07049376465482016,0.05331572988845812,0.08531587548298392,0.053697332716764135,0.08588135232942773,0.039261566605575005,0.04795241538563255,0.08771646324405802,0.03632541033496495,0.0585674643070887,0.0483224151567504,0.0,0.06536349146269305,0.033354736293769616,0.04319950646210813,0.05764250461579157,0.0795997803578361,0.07894248571181517,0.08217587098163348,0.05154782663612634,0.06472140264960846,0.0553072436561477,0.10375819313590684,0.05073532123196278,0.04625211716057198,0.044853604386400736,0.05637530771943444,0.03944681815561624,0.0593317031126287,0.07367634019019265,0.062077892435527304,0.0384505182063094,0.07349739349771034,0.07848133041607408,0.08057295366576078,0.05752872577875057,0.07860618249034035,0.08235306926823815,0.07277212295044455,0.0890526956815858,0.041745680483806114,0.035898799300807194,0.053085841006539236,0.04193177974578821,0.049040718571503605,0.04315465720224543,0.04814436915820508,0.06622307137056382,0.045803915962924546,0.07033622268884054,0.05582506319692526,0.06865097135072729,0.06611220654331895,0.04241783657978748,0.055297839351805544,0.08264937108251125,0.07172657623558254,0.07061901409405869,0.044461776032809874,0.057309009440120184,0.0864697703802666,0.03796552101223594,0.05587412452549323,0.06092993152182935,0.042892210883604176,0.07851126524397989,0.08806834317244316,0.062594864264364,0.04340613624765388,0.05595545188980433,0.053782183383828674,0.046639627481464885,0.07683682223311061,0.0711150315433613,0.05203168471727959,0.08711686599200097,0.088865006959715,0.0596047193395306,0.054320003628207214,0.049019154899011985
108_bat_copy.png,0.06998847535616615,0.07285684116251834,0.025195085008553386,0.07042250386980509,0.05083580158793399,0.04732330716164013,0.05162361738182475,0.055440970214793106,0.05902565261103754,0.08478020100945527,0.08548099387443353,0.09590665865013737,0.09405846118242256,0.08311153303618202,0.07697711855929656,0.07050126160729575,0.05437023056069379,0.05653168408149567,0.06864977925581073,0.09668830204145984,0.06093083221576645,0.06536349146269305,0.0,0.0593896654165742,0.056266482699046994,0.10118954648258893,0.030626242957633165,0.06039105163752512,0.02372401339045771,0.09068660746529045,0.03584594975950428,0.07518007520900327,0.03166768356778216,0.0657415974792438,0.05806842688399749,0.059862370787507335,0.06353124157586254,0.05806127431449781,0.04307709155967132,0.051254438831649485,0.07851227190190968,0.07075006506189152,0.10038451153990269,0.02913310433808114,0.06489981952212776,0.02860635733092798,0.0854761990037689,0.05069720068562944,0.02870694365089188,0.03569537492603714,0.07623386062428905,0.05524581103144499,0.05074141416153666,0.06939828240845136,0.052439540124749384,0.06587066162221555,0.07934920200636453,0.0873329795548835,0.06524105006925818,0.03821387411986299,0.0545081426970464,0.07272382986082282,0.09005220104166844,0.06287974845843591,0.06741047738050232,0.03519411225910141,0.022189972669766966,0.03140200534736681,0.056594017400135255,0.08517700967069786,0.05128858572826078,0.07246707910678296,0.07504709039830604,0.07149123020804549,0.06451471988206636,0.029470281762494888,0.029697627508591617,0.08416447073952704,0.08189779497408556,0.07753138971352425,0.04904246697738146,0.0560880658265277,0.022428206216102198,0.0489602124281352,0.049014810375315965,0.11855847538159758,0.023219677767737146,0.09391940993314951,0.06690667157774444,0.05968493408191955
108_bat_copy.png,0.05151428903247246,0.03483465590524604,0.08625458400231922,0.03822023195941837,0.036505972978334245,0.05703999335393828,0.09075158988374465,0.09231514157637122,0.1165353048711224,0.06886099198403584,0.05888114421614621,0.057071703078720226,0.066956368690268,0.04480117870106792,0.06829252165480149,0.039478845772375926,0.03318103481892032,0.08285173581735539,0.042420167787624474,0.05013930026465574,0.05052641322057638,0.033354736293769616,0.0593896654165742,0.0,0.05995866556577145,0.058398690157894784,0.07980164176371563,0.08212384266127293,0.06185253351429154,0.04234596650181488,0.05170335528624681,0.030704921222129422,0.09550081655852682,0.03820097300376546,0.05574792141032148,0.0529099407788437,0.0550406382507973,0.046459144311089884,0.04104011923916162,0.06764921425580217,0.053712618022695,0.03411950491927229,0.07077139031539958,0.06204297729996966,0.07724891620028385,0.06608592747315722,0.07130494550907651,0.06834269560529183,0.05852229715524826,0.08257535523368875,0.037426667618929876,0.025070921700238946,0.03630739645622494,0.044509035973503974,0.04495620402222367,0.028899188824443867,0.04911211181150954,0.06260712959650605,0.0441284662941257,0.05688772309658996,0.0398979333630598,0.06464937362564716,0.06421778228383768,0.04615526607134679,0.04948457524545502,0.06241019551628202,0.06101931214957712,0.062333954423615334,0.035147329156374085,0.056516743158540717,0.07113150894420861,0.042128025060060414,0.06783759174362469,0.051572277827416024,0.04236329161460306,0.07007748510993983,0.071650732507888,0.06053630178036473,0.055740848313816094,0.0388570225728736,0.052683946073652566,0.030743465624433197,0.05202760510356497,0.07275090366092885,0.031822179068975,0.08760451228588917,0.06267990036841564,0.07480427390929134,0.03959357828535004,0.04588617051217059
109_bat_copy.png,0.07681629170954685,0.06353010246294222,0.0796930551623114,0.05390761826005419,0.054597655779784815,0.07223983932467881,0.07997174046281685,0.09700200844151552,0.09678401401776471,0.09922706684886828,0.0649039786088369,0.07969440620321688,0.10334707933566512,0.056350353199180137,0.09156428072489553,0.058228776895780654,0.06899479801567587,0.07333362614716621,0.056419865578317574,0.10679035278380133,0.05103088129828781,0.04319950646210813,0.056266482699046994,0.05995866556577145,0.0,0.10627205640505721,0.06328370968917785,0.060703327523680795,0.06449350059255066,0.09279674792268189,0.06621191866034393,0.08710468013285344,0.08093505911943089,0.06619056691583758,0.03782506574006095,0.04797233661623901,0.04571132992440108,0.038779377457305086,0.06648806082502712,0.07777402076555173,0.07370619554510416,0.07284235058653188,0.0791247172880678,0.06485375167635032,0.07204264033447316,0.051394814630829955,0.07809413798715881,0.06188848179877704,0.05647009251080415,0.05838430554590113,0.05586376654521785,0.057996212423048865,0.04025617113100033,0.06526791194137893,0.042255314306156366,0.058593690395254305,0.06941825662105428,0.09335891339435731,0.04405386764334396,0.06452804485413433,0.050238747471698986,0.06903493187786858,0.08771866199690426,0.04984101162552146,0.05345851636846988,0.0618443742868624,0.05433118282942517,0.06745267754055029,0.05769344680522803,0.08465156072245406,0.07024904081393912,0.07532217292306342,0.06108045337330004,0.08134691466762067,0.054727355706711944,0.06248839694281172,0.05782526601200688,0.08134018595409132,0.049201942786225694,0.08064545952768876,0.05203568485799981,0.04896262310896671,0.0677190975089137,0.04454307690612269,0.06255790932194916,0.12490781132644879,0.07350695674804142,0.07196104806018078,0.06296608262139658,0.054590026372318357
109_bat_copy.png,0.06555163053153235,0.08668490377621763,0.13451686459327628,0.06378354184221358,0.06935994993413275,0.0985966605659665,0.11490828074693593,0.10665649377016495,0.1328203810719487,0.06309877603111436,0.08424171849012319,0.08524713134279271,0.06797327863613334,0.08408740842591766,0.08434659635178698,0.04181021255529194,0.060356560357937905,0.09003977676353758,0.058263347648362385,0.04192060054457014,0.07203095780429047,0.05764250461579157,0.10118954648258893,0.058398690157894784,0.10627205640505721,0.0,0.11720001699662441,0.127031435701897,0.09899124398336445,0.0414051916846242,0.06971410808835876,0.056388526727509714,0.14709118773767715,0.04431045945139478,0.06911848448602365,0.06728159867451755,0.08786510423466032,0.08017225082779067,0.06762561077645324,0.09405880556539847,0.09323837935278889,0.04755067939873492,0.10458601033699944,0.09589675101683048,0.09116884959555671,0.0807115015860691,0.09602576217780578,0.1186277493417518,0.10341892292263943,0.14589511917134457,0.07109990518341947,0.04453920922039323,0.09640537818125106,0.04364638310984825,0.0943672932388192,0.05619842732480751,0.055232936406345634,0.04190377876074691,0.068587101554195,0.07723474351627524,0.08150342348467254,0.07641113838388802,0.07257505641522966,0.058343059061786384,0.07445480466173748,0.10079713532703882,0.11186300805495886,0.08170154965981324,0.06739651662447887,0.05180762385495308,0.10970335592203084,0.04334295521707365,0.08291820173170594,0.05782807405781043,0.07395544934666842,0.10171290264197907,0.11343111619926649,0.0848848669431338,0.11108173553761047,0.05050945898176229,0.07752993270862607,0.07609033239632912,0.08819936764927794,0.13302160669387264,0.05606941616383221,0.07585437707583476,0.11111090212657027,0.04999389117582742,0.05022264094482576,0.07118009343481002
