201_bed_copy,202_bed_copy,203_bed_copy,204_bed_copy,205_bed_copy,206_bed_copy,207_bed_copy,208_bed_copy,209_bed_copy,210_bed_copy,211_bed_copy,212_bed_copy,213_bed_copy,214_bed_copy,215_bed_copy,216_bed_copy,217_bed_copy,218_bed_copy,219_bed_copy,220_bed_copy,221_bed_copy,222_bed_copy,224_bed_copy,225_bed_copy,226_bed_copy,227_bed_copy,228_bed_copy,229_bed_copy,230_bed_copy,231_bed_copy,232_bed_copy,233_bed_copy,234_bed_copy,235_bed_copy,236_bed_copy,237_bed_copy,238_bed_copy,240_bed_copy,241_bed_copy,242_bed_copy,243_bed_copy,244_bed_copy,201_liv_copy,202_liv_copy,203_liv_copy,204_liv_copy,205_liv_copy,206_liv_copy,207_liv_copy,208_liv_copy,209_liv_copy,210_liv_copy,211_liv_copy,212_liv_copy,213_liv_copy,214_liv_copy,215_liv_copy,216_liv_copy,217_liv_copy,218_liv_copy,219_liv_copy,220_liv_copy,221_liv_copy,222_liv_copy,224_liv_copy,225_liv_copy,226_liv_copy,227_liv_copy,228_liv_copy,229_liv_copy,230_liv_copy,231_liv_copy,232_liv_copy,233_liv_copy,234_liv_copy,235_liv_copy,236_liv_copy,237_liv_copy,238_liv_copy,240_liv_copy,241_liv_copy,242_liv_copy,243_liv_copy,244_liv_copy
-0.4055112,-1.1717725,-1.5689594,-1.4463416,-1.0158676,-1.7253448,-1.8372352,-1.2076042,-0.32313526,-0.93560296,-2.1623006,-1.5272436,-0.5952228,-1.5293276,-1.0054094,-1.5276349,-1.2259489,-0.5722251,-1.071358,-1.3325417,-0.27331463,-1.86975,-1.1672416,-2.0688593,-0.7878823,-1.0503126,-1.617649,0.2819704,-1.5986656,-1.4045994,-0.991548,-0.968109,-1.5732983,-1.7262586,-0.6389911,-1.2983643,-0.68377274,-0.7910535,-0.2983365,-1.284616,-1.3542559,-1.0099065,-0.89129996,-1.2290299,-0.83955795,-0.74099255,-0.7600937,-0.6880222,-1.2994605,-1.7633619,0.21222274,-1.7765197,-0.60192853,-0.9784863,-1.983125,-1.1922224,-0.8615225,-1.5539943,-2.0107973,-1.0584776,-0.84555745,-1.4137154,-1.0026586,-1.4346752,-1.7527938,-1.5805813,-1.1210967,-1.6418065,-0.6989935,-1.32421,-1.2550883,-0.71438426,-1.3454096,-0.93042463,-0.9646539,-1.6262367,-1.2063019,-0.776301,-1.0130337,-1.0978779,-0.76639485,-1.3919864,-1.8367883,-1.7604687
-1.3324125,-0.5610518,-0.55733496,-0.21637627,-0.57851666,-0.34738985,-0.6532966,-0.19481485,-0.88773865,-0.09915849,0.101498105,-0.19939977,-0.39422378,-0.3489423,-0.32016146,-0.3013204,-0.693805,-0.32396406,-0.72325987,-0.78088427,-0.4171627,-0.0066042123,-0.34678006,0.045175787,-0.16710389,-0.555607,-0.5267908,-0.68491143,0.09919311,-1.3736308,-0.6654472,-0.48303297,0.14599004,0.043182854,-2.123305,-0.11065794,-0.6384354,-1.0863601,-0.4298636,-0.16396818,0.20674217,-0.7836141,-1.267492,0.14332652,-0.98746306,-1.1367047,-0.6019719,-1.1490028,-0.7513578,0.04879638,-1.054508,-0.11804888,-0.45129964,-0.41766107,-0.5298331,0.34755406,-0.5416084,-0.7919427,-0.44910082,-0.63204676,0.17080744,-0.28084853,-0.29203507,-0.7817678,-1.0589559,-0.5053016,-0.95081425,-0.2918038,-0.78968537,0.034164727,-0.15760681,-1.1869402,-0.8125966,-0.45617557,0.19051796,-0.5230237,-1.4790381,0.14929852,-0.86998653,-1.262442,-0.96485007,-0.18247643,-0.5080876,-0.023116136
2.6568844,1.6690365,2.0587635,1.9038783,1.972992,1.6695389,1.8903968,1.546231,1.6140953,1.6720427,1.7972349,1.5493393,1.6317234,1.3234732,1.9192122,1.808741,1.4433872,2.3047078,1.3215219,1.7438705,1.7455083,1.6168082,1.8911561,1.6833584,1.8595942,2.0129125,2.357323,0.7462175,1.4170524,1.8419347,1.7412006,1.8812109,1.4913356,1.7275633,1.9044416,1.3822614,1.2772807,1.449458,1.4402579,1.693163,1.4020364,1.7635192,0.99806637,1.5350834,1.9158393,1.015783,1.5355098,1.7970461,1.6035038,2.2084267,1.0795553,1.3330495,1.3320324,1.881484,1.3268514,1.0988098,1.6477414,1.6225257,1.4050545,1.9172791,0.4512066,2.5214753,1.6721989,1.675164,2.7363362,1.8137492,1.605653,0.6121007,1.1985031,0.57675916,1.002895,1.8243598,1.5893683,0.76627964,0.6867146,1.368464,1.9117248,0.583147,1.8054076,2.2295609,1.6951745,1.2163948,1.8607358,1.6685213
0.14774156,1.2542635,0.61033374,1.0726818,1.157201,0.5620503,0.81562096,0.53957576,1.0023315,0.6197262,1.81308,0.39831325,0.48004618,0.65984935,0.70194596,0.8444471,0.9269831,0.3749105,0.83837724,0.65891033,1.4651017,0.31423047,0.84023255,0.86404324,1.0281978,0.8506817,1.3276479,0.5589503,0.51879925,0.34873113,0.43839473,0.6246369,1.3079385,0.6910019,0.43133953,0.3583486,0.9640108,0.43496382,0.7648429,0.4651938,0.50282484,0.7779571,0.8475386,1.3003898,1.0135908,0.46461263,0.8293053,0.21224755,0.3706726,0.7280408,0.8440128,0.37373513,0.89378583,0.5838239,0.9226337,0.6667535,1.1403188,1.0115819,0.9304931,0.58872277,-0.134568,1.0155472,0.71516085,0.99029505,1.0141531,0.97713053,0.8068133,0.5866721,0.63629526,0.82120186,0.79278296,0.3433029,0.5113444,0.31570777,0.83021533,0.9987349,0.03619145,0.74915445,0.8199167,0.86539084,0.7307751,0.6721666,0.39873216,0.95521504
0.86084545,1.0249492,1.1982691,1.4122217,2.060947,1.3649936,1.1506107,0.8912025,1.0572412,1.0272493,0.6950783,1.0991756,0.96300143,0.777893,1.0705229,1.2736223,1.1071535,1.2352408,1.6863726,1.4538857,1.1279663,1.3396726,1.0511445,1.1589214,1.5713128,1.1454678,2.0148408,0.5301082,1.301311,1.8040888,1.2598096,1.3385898,1.0268886,0.9268063,1.731878,1.2538211,1.4857662,1.5309628,0.041659538,0.32683155,1.4078863,1.0249941,-0.09860935,1.1880738,1.2182765,0.62474316,1.8794248,0.9285775,1.2595062,0.7923471,1.0740317,0.6382143,1.5430688,0.9305788,1.4884441,1.1547686,1.1375059,1.5509636,0.8665974,1.6931138,0.23240247,1.1434906,1.4767003,1.7589754,1.1465205,1.1060646,1.3322475,0.9072856,1.7440072,1.4437519,1.4029285,1.5849681,1.3821967,0.84700686,1.2580403,0.6484685,1.6140937,1.285011,1.5953184,1.2798041,0.9629673,0.85666156,1.5750729,1.4235207
1.6326901,0.5789455,1.2645549,0.72640103,0.6755716,1.3587458,1.3291466,0.88859993,1.278754,1.1953176,1.0395187,1.2692801,1.4496784,1.4145862,0.4164032,1.19248,1.1823426,1.0873734,1.1543409,1.3810709,1.186539,0.9403344,1.3409675,0.5050368,1.3767503,1.0809666,1.2193397,0.9574723,1.434429,1.7814195,1.4512647,1.4268837,0.5579091,1.4263963,1.395787,1.0948365,1.0612984,1.1596038,0.86100835,1.2980622,1.1819,0.85365945,1.1105305,0.90784913,1.8277014,1.0998771,0.999336,0.9500733,1.2701511,1.3871704,1.1366643,1.264235,1.2405952,1.4632975,0.9941979,0.8422928,1.1656333,1.0939548,0.91790044,1.4188164,0.6607378,1.4987507,1.352054,1.3194766,1.0275149,1.3483888,1.4726099,0.54956216,1.6976465,0.4202395,0.96972317,1.672069,1.1229534,1.3933425,0.56538224,0.9749548,1.3912737,1.0961797,1.0520548,1.2921888,0.9286481,0.86886686,1.3643258,1.8590195
1.5120072,0.43114376,1.0399275,1.4082252,1.0262284,0.6443589,0.8748637,1.3561511,1.0568115,0.1950586,0.78193575,0.8598407,0.96753573,0.82018274,0.43911102,1.2242812,1.0939556,0.7716841,0.8693397,1.1850239,0.56111974,0.6106985,0.6641898,0.8711557,1.0037386,1.115921,1.1847037,0.5217321,0.74804235,1.2075645,0.28004953,0.7034317,0.2778446,0.55529153,1.100072,0.40418574,1.1573527,0.8779977,1.372512,1.1850486,0.8084663,0.51458174,0.50961006,0.57728744,0.60434043,0.82777107,0.48425826,1.2294558,0.13415174,1.68731,0.7492747,0.24652107,0.24742751,0.83013153,0.71398586,0.47391075,0.6849298,1.1803291,0.4928029,1.2700287,-0.15409946,1.0423547,0.84937155,0.45312753,0.89967537,1.3367157,0.9264396,0.45326963,0.86017334,0.23441692,0.5350238,1.1481745,0.90622497,0.82251066,0.28557208,0.7178902,1.139326,1.1036404,0.8446269,1.0990415,0.9920651,1.1932086,1.0131799,0.59039676
-0.38668904,-1.403226,-0.7619381,-1.6293278,-1.107311,-0.19959609,-0.5404052,-1.1083504,-0.48725158,-1.3719734,-1.9343148,-1.0908065,-1.6528474,-0.4080662,-0.04571961,-0.6995646,-0.5266425,-0.32236502,-0.6532856,-1.6376213,-0.5253382,-0.57561594,-0.69947666,-1.1047353,-1.5796589,-1.6458437,-1.6410351,-0.36794072,-0.37457162,0.084797524,0.019808026,-1.0984812,-1.5120207,-1.0461612,-0.5378908,-1.037112,-0.430831,-0.5302178,-0.32308695,-1.1405073,-1.2174121,-0.2265363,0.8445532,-0.83661973,-0.20579337,0.7601767,-0.030396588,-0.040536135,-0.255677,-0.953948,-1.0038849,1.0153258,0.8603568,0.15268254,-0.3365313,-0.44310802,-0.22462432,0.07223503,-0.24730021,-0.0713025,1.4022038,-0.7467046,-0.0996754,-0.66195554,-0.59019697,-0.27994794,-0.08262135,-0.44538072,0.69419897,0.47566307,-0.060235392,-0.074114144,-0.03928577,1.2644352,1.1431514,0.7322479,0.89696705,-0.012636472,0.3068461,-0.20934156,-0.24778081,-0.40570703,-0.22647119,-0.36574298
-0.38517863,-0.71201026,-0.2019321,-0.036067195,0.10582005,-1.0757345,-0.27187473,0.02788905,-0.66365963,-0.47035044,0.33636463,-0.40075845,-0.47399324,0.10732937,-0.48864388,-0.6618761,-0.7770029,-0.54636246,0.061153777,-0.16075338,-0.42351958,-0.68273824,-0.31659856,-0.57520723,0.5639336,0.02900658,-0.25696695,-0.6301453,-0.1315673,-0.4648131,-0.28067663,-0.33596477,0.06173804,-0.25543267,-0.24599002,-0.25610656,0.01190473,-0.16737916,-0.30741245,-0.6334137,-0.1321634,-0.697396,-0.4731914,-0.49440986,-0.58991534,-0.8713168,-0.98249507,-0.6945235,-0.56704885,-0.43240076,-0.58563894,-1.0575955,-0.81940895,-0.94679767,-0.83991706,-0.7640286,-0.6968569,-0.47557154,0.1876041,-0.6419226,0.0050945207,-0.8540965,-0.69671696,-1.149141,-0.9410807,-0.7626978,-0.82162017,-0.3797764,-0.53886133,-0.63912576,-0.5044268,-0.6633394,-0.5716409,-0.6119788,-0.50106317,-0.6248766,-0.637178,-0.50407624,-1.0770904,-1.3842874,-0.4996972,-0.6007536,-0.25176883,-0.21734497
-0.013566064,0.24445143,-0.040967166,0.77195704,-0.24203545,0.48822162,1.3064466,-0.15911949,0.31263566,-0.30192086,0.6086284,0.1593887,0.38000527,1.3039768,1.8228874,0.91133124,0.48270315,0.081313245,0.31646603,0.45497927,1.229741,0.3702121,1.0512366,0.6901032,-0.015742254,0.336294,0.8276101,0.52283484,0.34788454,1.223831,1.0631347,0.2506534,-0.65623474,0.5326179,1.1136906,0.0046182633,1.1737828,1.1482097,0.4846776,0.46880543,0.5255901,1.6001011,0.17768718,-0.16691858,1.3147622,0.77247274,0.0775251,0.29914227,1.3369468,0.42225862,0.67818624,-0.7655508,-0.3324834,0.7561628,0.16598104,0.35572696,-0.3748839,0.94479215,1.2539905,0.7977458,0.64262724,1.4999933,0.29921073,0.3188936,0.90601104,0.43236163,1.7673686,0.5287991,0.39241162,0.8093548,-0.6488328,0.7156166,0.5348905,-0.21755163,-0.14767544,-0.054460485,0.63970655,0.556593,0.53132653,0.7869489,-0.07272973,0.5313178,0.29827827,0.47422773
-1.2814181,-1.3321733,-0.51232505,-1.2266387,-1.5575734,-1.1293226,-1.0281717,-0.006397008,-1.6961174,0.5289372,-0.7642993,-0.52485436,-0.53381395,-1.9244324,-1.8947817,-1.6939563,-1.3531053,-1.5500182,-1.3281513,-1.2614081,-1.8675878,-0.5966764,-0.7367568,-0.7904278,-0.18859428,-0.8007551,-1.293056,-0.7825365,-0.99270475,-1.9330797,-0.44253626,-0.114321,-0.17525041,-0.23583844,-1.8532053,0.07772532,-1.1564721,-0.9859099,-0.98695004,-1.8210648,-1.0041046,-0.95153314,-1.1402433,-1.0817331,-0.8018952,-1.6303291,-0.49037486,-1.5852054,-0.9449424,-0.3651336,0.24397442,-1.1209023,-0.4980538,-0.8379535,-1.4815956,-0.78593814,-1.4926916,-1.2933397,-2.369587,-2.4287243,-1.0796219,-0.92527765,-0.8887395,-0.9937808,-1.081868,-0.8576802,-1.4741747,-1.3867766,-0.48891228,-1.5761254,-0.91663903,-0.92658395,-0.7675541,-0.042089995,-0.34694174,-0.38555193,-1.4485968,-1.4124087,-1.4903551,-0.8392751,-1.1325455,-1.0977557,-0.67242235,-0.15887667
-1.6725364,-1.76873,-0.69246936,-1.0862142,-1.0808485,-1.2749025,-1.2209684,-0.28246382,-1.1321809,-0.9719785,-1.0793501,-0.3537828,-1.1799228,-1.8989276,-1.0186487,-1.0192924,-1.2195121,-1.3895437,-1.4835638,-0.991988,-0.69483596,-1.126497,-1.3599114,-1.1787229,-0.62981236,-1.3303657,-1.5191733,-1.5377185,-0.6768266,-0.8486427,-1.4063382,-1.5167378,-1.5077034,-1.208165,-1.3250461,-0.1870969,-1.0877801,-1.3342338,-1.3028713,-1.9253081,-0.36120793,-1.4980634,-1.5711377,-0.68347853,-0.10844999,-1.879859,-0.8159517,-1.4614195,-0.6841097,-0.52132386,-1.503513,-0.32278726,-0.7536782,-0.68031985,-0.4454689,-0.5671562,-1.2520043,-0.6181629,-1.0760959,-0.6470399,-0.9949289,-0.63393426,-0.87788314,-0.4790567,-0.7043395,-1.2513855,-1.0318497,-1.6834326,-0.77693754,-1.0411669,-0.9090539,-0.6425369,-0.95098317,-0.8621046,-1.159988,-0.49794707,-0.48731613,-0.67985696,-0.5468227,-1.660047,-0.60903853,-1.4098389,-0.6785624,-0.25217253
-0.707099,0.02830773,-0.12029605,0.05854461,-0.07126359,-0.35215503,0.19066782,-0.18180695,0.030856842,0.06724633,-0.28989035,-0.34406903,-0.10793516,-0.20444915,-0.035462122,-0.34260887,-1.0022131,-0.3286868,-0.22761919,-0.8116271,0.003162978,0.011184573,-0.14121749,-0.39172745,-0.15765455,-0.1826127,-0.033991322,-0.047655635,-0.07273453,0.17052796,-0.08931148,-0.32424587,-0.02862255,0.014771308,-1.1160268,-0.048444614,-0.197165,0.33574104,-0.50660104,-0.6942258,-0.13032605,0.003573029,0.22251506,-0.013710721,-0.5835543,-0.040478684,-0.36647826,-0.26399222,0.44666582,0.28001812,0.33239803,-0.44013864,-0.124491,-0.5175148,-0.023519034,-0.24729586,0.04496289,-0.44002795,-0.17240466,-0.8952155,-0.33866203,0.09121635,0.42963085,-0.61938894,-0.46443972,-0.09137249,-0.06964332,0.12477872,0.11119831,0.11778949,0.0007162549,-0.5673639,0.124965474,0.3941088,0.095046215,0.2278638,-0.11856098,-0.0695114,-0.50326526,0.30516377,-0.1711708,-0.46531713,-0.25402623,-0.22942768
0.62587535,1.3956891,0.9340255,1.1338607,1.1428236,1.0583414,0.41627002,1.3407888,0.13386834,1.3772671,1.1571603,0.9841559,1.0869946,-0.10474035,0.7090542,0.50253916,0.95981723,0.049355283,0.77796733,1.5225048,0.5203343,1.3983303,0.7718893,1.7171472,0.8012227,0.92667603,1.0309597,-0.30584642,1.128951,0.55559546,1.1717929,1.3769121,1.5399461,1.502971,0.28740492,1.319017,0.83200973,0.5092129,0.11512957,-0.011961346,1.3657064,0.5842788,-0.08146415,0.5958349,1.1212388,0.6748748,1.2611034,0.35178384,0.81044096,1.4472607,0.46193492,0.510099,0.96094376,0.9037478,1.4822065,0.77759373,0.23924302,0.83455133,0.03860811,0.7836545,-0.49364966,1.1571556,0.7391792,1.743716,0.7078226,1.1920514,0.9122051,0.15810616,0.54713833,0.19625664,0.87272435,1.1192709,0.55887365,0.63824177,0.36438194,0.81946516,0.35480782,0.65242296,0.94481534,0.45668054,0.6405041,0.50008,0.90873325,1.3264446
0.20390198,0.6681533,-0.12951379,-0.0055882726,-0.46956232,0.15748413,-0.79505616,0.6244772,-0.2202501,0.17671165,0.43614817,0.20607325,0.26892427,-0.09242751,0.18829273,-0.4757836,0.5589171,-0.13384038,-0.020953808,0.13511024,-0.4970756,-0.09805598,-0.25150162,0.7753682,0.0068041626,0.1357487,-0.4666115,-0.052873343,-0.05608305,-0.8159154,-0.1765582,0.070825525,0.5077298,0.65051043,-0.3935226,0.4610048,-0.28214034,0.27482897,0.2289951,0.8861759,-0.47935262,-0.20214677,-0.035128463,1.0007666,-0.4999027,0.1116055,-0.050829243,-0.41174135,-0.26868504,0.5653185,-0.16986522,0.31157306,0.35495582,0.37512645,0.12358585,0.11806202,0.86047727,-0.24853514,-0.02707389,-0.8118369,0.60796684,0.21555169,-0.69221944,0.53250265,-0.41479668,0.92921585,0.27897024,0.3927946,-0.22805431,0.4933595,0.027860248,0.4506997,0.29178956,-0.27763066,0.29805917,0.5132638,0.33947355,-0.45626998,0.06868927,0.46648255,0.09613514,0.5907467,0.4633277,0.12544844
-0.17520697,0.35310048,0.09993858,0.24051444,0.08973116,0.2863282,0.04662643,0.07355258,-0.1664236,-0.40271866,-0.022455856,0.048620295,-0.5990491,0.6823594,-0.7426328,0.3838575,-0.24902831,-0.8707253,-0.19820338,-0.24412884,-0.10079486,0.51149106,-0.019614596,0.53114265,0.16553229,0.5073025,0.61865884,-0.0073473947,-0.031984307,0.3934481,0.21033041,-0.3365623,0.47094634,0.14081953,-0.44381952,-0.54621017,0.12452597,0.39516762,0.41796535,-0.47389415,-0.2277723,0.011061079,0.6740708,-0.29838446,0.5599163,0.4118905,-0.14873345,0.34072477,0.3209903,0.75902146,0.5177063,-0.34633365,-0.14811054,0.48887974,0.5068964,-0.5221707,0.12961613,0.5095983,-0.10218876,0.7037263,-0.46721816,0.57313925,0.7105199,-0.048768587,-0.14955385,0.5126424,0.19449146,0.20534,0.3484102,0.061396163,0.045795754,0.27872184,0.39100766,0.81596917,-0.11786493,0.6115806,0.18039201,0.3100115,0.27790573,0.48467773,0.10988194,0.25775105,0.09019674,1.0901928
-1.204599,-1.6321418,-1.6602256,-1.2682449,-1.8779426,-1.2819126,-1.4286003,-1.6480561,-1.5446309,-1.6988479,-1.7778637,-1.712905,-1.7314875,-1.1093278,-1.3588473,-1.3765689,-1.6917315,-1.4540449,-1.830605,-1.4504076,-1.7435535,-1.4150037,-1.3703196,-1.336823,-1.9744021,-2.108979,-1.7151009,-2.248924,-1.4808279,-1.6917977,-1.5630795,-1.7138519,-1.7137324,-1.8778237,-1.575121,-1.6107097,-1.5759734,-2.1516638,-1.2473972,-1.9503311,-1.8657376,-1.7520162,-1.4972781,-0.86575735,-0.96811616,-0.8920767,-1.370771,-0.9473779,-1.4773685,-0.783224,-1.9193882,-0.47372213,-0.33328402,-0.7265967,0.14216894,-1.2621045,-1.6144639,-1.6859968,-1.2795849,-0.47898754,-1.539092,-0.19698927,-1.1576887,-0.7983402,-0.6263403,-1.086287,-1.176583,-1.5102032,-1.3248116,-1.4189264,-1.0650662,-1.2890139,-1.0047573,-1.5649838,-1.3582287,-0.8684616,-1.0901875,-1.5374999,-0.8376194,-1.4949021,-1.312352,-1.0797546,-1.3824613,-1.2633896
-1.7140088,-1.9637643,-1.0067617,-2.345802,-2.2062788,-0.8274214,-1.9092116,-1.2387239,-1.4046651,-1.6181554,-1.4239457,-1.0437859,-1.7140509,-0.9554501,-0.88687855,-1.6659392,-1.1766284,-2.168119,-1.8476816,-2.2131743,-1.8069675,-1.8445804,-1.5451404,-1.3809404,-2.2295585,-1.376397,-2.21988,-2.0042713,-1.0801146,-1.5172951,-1.480646,-1.7407275,-1.6003255,-1.5037577,-2.2537124,-1.3457215,-1.8603022,-1.3207482,-1.1791099,-1.4053892,-1.0551829,-1.358041,-1.4945868,-1.3802489,-1.6947831,-1.8226957,-1.4623995,-1.4818825,-1.6184031,-1.1723753,-1.9520812,-1.4054996,-0.99423844,-1.3123759,-1.5975903,-0.9020566,-1.4973786,-1.1073631,-0.34107047,-2.1752539,-0.9923998,-1.2646214,-1.3444914,-1.4167925,-1.2583314,-1.3771974,-1.259118,-0.90204537,-2.1050172,-1.3854243,-1.2108418,-1.4185275,-1.565534,-1.1907103,-1.7548074,-1.0720018,-2.0317492,-0.84894663,-1.27943,-1.6678419,-1.2494456,-1.0141804,-1.3311893,-1.3533789
0.7665981,1.0872648,1.0873239,1.5328852,1.1238126,2.0030115,0.9706803,1.1812744,0.99429005,0.45514315,1.2723862,1.0419182,1.2809622,1.4517357,0.92176706,1.5067081,1.2488214,0.30901793,1.5742856,1.0590014,0.4833009,1.5575933,0.87305576,2.0192034,0.6406279,0.9155065,0.98892623,0.5853612,1.2452532,1.0438014,1.4177961,0.91037154,1.8487813,0.6093988,0.6379831,1.0980312,0.92835623,0.51119727,1.163455,1.4534808,1.4316431,1.2683458,1.3396924,1.4694237,1.3798084,1.3162318,1.2658434,1.9395317,1.319063,1.1891298,2.1725276,1.0171461,1.6336218,1.5481231,1.7773074,1.0506577,1.2215061,1.5553944,1.082903,1.7409201,1.1962913,0.9459509,1.7674654,1.2303988,1.744391,1.7487046,0.46630877,1.7228402,1.9224405,1.0252798,1.6846155,1.1426922,1.2600558,1.3285928,1.0445869,1.6807168,1.8569164,0.38044417,1.0948561,1.457903,1.5360916,1.628709,1.3510839,1.640979
-0.21548177,-0.18044892,-0.030958865,-0.21182644,-0.13885644,0.09539933,0.10262487,-0.7057811,0.38749182,-0.09036285,0.22855967,0.0006335324,0.009450212,-0.14545907,-0.71068615,-0.5037675,0.11376104,-0.60715973,0.15520744,-0.59871215,-0.77748364,-0.32133853,-0.8375324,-0.01583209,-0.018995456,-0.8635602,0.2029087,-0.71377325,-0.4461976,-0.9673018,0.10795484,-0.018300593,0.44651097,-0.41495466,0.6382535,-1.2092535,-0.10198638,0.043753386,-0.18787968,0.046235558,-1.2163352,0.024438638,-0.42595574,-0.30600956,0.22387543,0.5421967,-0.6308443,0.2036991,-0.07734973,0.78227234,-0.14656983,-0.4327634,-0.22516765,-0.25027248,-0.056526124,0.07936702,0.42828506,-0.035615455,-0.58205515,1.2040478,-0.8473117,-0.30461648,0.6551777,-0.27807266,-0.68245703,-0.27472502,0.2390817,-0.10245303,-0.08474848,0.15851758,0.06873077,-0.17111345,-0.15711677,0.35870963,-0.15203474,0.010215945,-1.4433812,0.022892091,0.21632771,0.03963381,-0.38574785,0.29760605,0.16838975,-0.22325656
0.47109202,-0.13703015,0.16534981,0.37986508,0.9693745,0.063171566,0.3819681,0.3460431,0.025976542,0.09143841,0.49418405,-0.32228458,-0.6177708,0.08618924,0.053062458,-0.5453495,0.040869236,-0.7047124,0.27875853,0.43797472,-0.36895904,-0.5529359,-0.34185335,-0.07986905,0.2506367,0.30498907,0.16156322,-0.17317867,0.39803836,-0.023066508,-0.16970815,0.36611366,-0.09749972,-0.10126854,0.25844026,-0.16568643,0.19707197,-0.028906215,0.9446019,0.40145805,-0.03239486,0.06131188,0.019628087,-0.081290476,0.12110239,-0.83515084,-0.19567636,0.7951461,-0.41923508,0.21503448,-0.14382777,-0.88896495,-0.3549024,-0.27302596,-0.7275324,0.44776794,-0.2546267,-0.24036112,-0.19099905,0.139634,-0.5437755,-0.3369389,0.62398565,-0.21220724,-0.43484244,-0.31485698,-0.4341721,-0.036092475,0.24439214,-1.737849,-0.45498508,0.5636155,-0.17355199,-0.4364668,-1.2425491,-0.45885345,0.12761444,-1.2173165,-0.04414423,-0.4262534,1.2645216,-0.17835121,0.9797283,-1.3054174
0.40672535,0.7841901,0.9896685,-0.056001887,0.58788043,0.8661835,0.26404563,1.4639254,1.2231833,1.0563958,-0.067837104,0.9899193,0.7937142,0.33247986,0.041775003,0.45620406,0.8711485,0.790298,0.7740616,0.49812007,0.73191786,1.3181411,0.31916398,0.10692105,1.2424158,0.22335626,-0.1766073,0.7055835,0.56422174,0.004459795,0.2736582,0.066729404,1.4584703,0.45887783,0.6934556,0.45557454,0.44710636,0.9223485,1.1011862,0.1170019,0.5898052,1.1837453,2.024695,1.2999355,1.0332365,2.2892768,0.52211034,0.94070315,0.8161074,1.2305857,2.0623293,1.4929134,2.1316404,1.8489883,1.1970111,0.6157751,0.51605856,0.9025631,0.36337516,0.7868125,0.2043477,0.080976814,1.3516008,0.9779853,0.4792462,0.9164175,1.0503016,1.7639661,1.1740791,1.4185379,1.3728348,0.43211025,0.5276177,1.151784,1.9071001,1.93429,2.2470658,0.62322074,1.4348352,1.7327943,1.6408738,0.5639788,1.3951141,1.0594447
0.05021346,-0.70850325,-0.13646618,-0.57282853,-0.65517145,0.62829185,-0.6802244,-0.2013999,-0.7420464,-0.76013964,-0.29118747,-0.4337306,-0.7217613,-0.59190834,0.5608337,0.022269217,-0.18825895,0.43667883,-0.29157758,-1.3571514,0.14404655,-0.14230391,-0.12615153,0.9106499,-1.2645519,-0.30290094,-0.44266495,-0.4452052,-0.44140548,-0.63156027,0.4184595,-1.0006558,-1.2707869,-0.16764092,-1.1076694,-0.08867009,-0.09098297,-0.7894638,-0.2694714,0.102663375,-0.022206046,-1.3031067,-0.2971397,-0.065256916,-0.018523803,0.06060422,0.012838599,0.3847217,-0.47307166,-0.30892238,-0.31442767,-0.49701723,0.21746159,0.41325015,-0.9980683,0.47191983,0.14989573,-0.06850534,-0.21055867,0.10995502,0.320121,0.21347703,-0.5827929,-0.3278948,-0.1340847,0.24632204,0.11664659,0.19426076,-0.20088598,-0.21332264,0.182376,0.12167011,0.2868039,-0.37599078,-0.05884045,0.015196635,-0.85079443,-0.41726962,0.23611474,-0.40980563,0.15039761,0.4597558,-0.17835687,-0.5413298
-0.80890495,-0.5365892,-0.8172407,-1.1445438,-0.89863676,-0.18444699,-1.1603212,-0.73033434,-0.84774303,-0.38179004,-1.1114467,-1.4946485,-0.73162514,-1.3083246,-0.5146088,-1.3262696,-1.0793358,-1.025601,-0.73809683,-0.7292669,-1.1035507,-1.0027584,-1.1730304,-0.6280618,-1.0855335,-1.0125567,-1.0428226,-0.5117524,-0.9424703,-1.2887834,-0.90629756,-0.89221877,-0.6377771,-0.8194552,-1.9772242,-0.97507995,-1.1791773,-0.23519216,-0.93963164,-0.7152985,-1.356795,-0.96586436,-0.7718028,-1.437901,-1.1742641,-0.8156446,-0.8417042,-0.97624886,-1.0648258,-1.1893893,-0.30650312,-1.1582494,-0.678807,-0.6029278,-1.6853561,-1.1163992,-0.6473126,-1.173573,-1.5354505,-1.4898641,-1.7690128,-1.6144444,-1.1523608,-1.5542629,-1.5707265,-1.231144,-1.5567431,-1.0199201,-1.1267262,-1.0914681,-1.1279273,-1.7227167,-1.5522994,-1.2108417,-1.3067033,-1.0486258,-1.3254967,-0.8057749,-0.99382454,-0.39515054,-0.6073426,-1.2877817,-0.8827001,-1.6551301
