201_bed,202_bed,203_bed,204_bed,205_bed,206_bed,207_bed,208_bed,209_bed,210_bed,211_bed,212_bed,213_bed,214_bed,215_bed,216_bed,217_bed,218_bed,219_bed,220_bed,221_bed,222_bed,224_bed,225_bed,226_bed,227_bed,228_bed,229_bed,230_bed,231_bed,232_bed,233_bed,234_bed,235_bed,236_bed,237_bed,238_bed,240_bed,241_bed,242_bed,243_bed,244_bed,201_liv,202_liv,203_liv,204_liv,205_liv,206_liv,207_liv,208_liv,209_liv,210_liv,211_liv,212_liv,213_liv,214_liv,215_liv,216_liv,217_liv,218_liv,219_liv,220_liv,221_liv,222_liv,224_liv,225_liv,226_liv,227_liv,228_liv,229_liv,230_liv,231_liv,232_liv,233_liv,234_liv,235_liv,236_liv,237_liv,238_liv,240_liv,241_liv,242_liv,243_liv,244_liv
-0.92752314,-1.9710697,-1.2218217,-0.17143118,-0.59934956,-1.6323979,-0.97565967,-1.8289438,-1.0188357,-1.1584464,-0.8725537,-1.337528,-1.3217015,-1.505597,-0.8042129,-1.06861,-1.2904418,-0.9391368,-0.70730084,-1.0402783,-1.0180892,-1.073073,-0.5386576,-1.1016355,-0.47891152,-0.5721356,-0.67540485,-1.5960234,-1.3855894,-0.253048,-0.27765203,-0.32316092,-0.4956075,-0.5758003,-0.8648986,-1.0586932,-1.4805155,-1.0018643,-1.2423865,-0.87953395,-0.7894315,-1.0224843,-1.6097386,-1.5013766,-1.5545943,-0.77145445,-1.5224928,-1.1766158,-1.3845494,-0.8828919,-0.74253887,-0.9363739,-0.8893716,-0.4991417,-0.94301826,-0.42572394,-1.219712,-0.523436,-1.0821325,-1.0343573,-0.93028307,-1.0013665,-0.70880556,-0.5136808,-0.07775004,-0.88372815,-1.0371965,-0.38182193,-1.1752892,-1.0996555,-1.6225433,-0.79152536,-0.7362196,-0.05705778,-1.0741394,-0.58167744,-0.9242206,-0.16232976,-0.9797596,-1.2185633,-0.8796457,-0.3851788,-1.0741323,-0.1859137
0.0950457,-0.69989944,-1.1388154,0.1056849,-0.48471388,-0.29853085,-1.0999587,-1.4737389,-0.87146485,-0.72009254,-0.96313936,-1.105208,-1.4485569,-0.7862027,0.21261404,-1.0893648,-0.03577002,0.29894102,-0.25530952,-1.1869081,-1.2446121,-0.83893794,0.531022,-0.3516688,-0.3918761,-0.1742849,0.08903477,0.2846564,-0.88618636,-0.33845717,-0.20214628,-0.19994,0.32289863,-0.76713413,0.41343847,-1.1624029,-1.0908952,-0.8646977,-0.23851594,0.017006041,-0.67316335,-0.26938957,-0.30323687,-0.16687329,-0.48445782,0.4695202,-0.93523985,-0.3686575,-0.009020828,-0.67520976,0.17563534,-0.60360235,-0.034132518,-0.16732992,-0.45811084,-0.47510096,0.37098637,0.110924296,-0.34391207,-0.23821922,0.7782488,-0.39401817,-0.41537094,-0.5078871,-0.13130704,-0.3833928,-0.32645318,0.26033023,-0.7629235,0.037792448,-0.082287915,-0.3202574,-0.6450619,-0.27881196,0.27777526,0.11395373,-0.036840938,0.3428432,0.036875367,-0.42677003,-0.2827437,-0.16139218,-0.8830715,-0.839381
0.16094953,-0.10590572,-0.7448975,-1.0647798,-0.66892356,-0.37733933,-1.0785978,-0.6104048,-0.53631157,0.14538331,-0.23516974,-0.25505435,-1.372552,-0.41277048,0.40694258,-0.42441517,-0.30504885,-0.48593265,-0.3188645,-0.8427663,-0.9805527,-0.9601475,-0.37081027,-1.301081,-0.10782552,-0.6304909,-0.72751224,-0.4257368,-0.914851,0.13569598,-0.44492194,0.00013816681,-0.29908767,-0.63010734,0.5367661,-0.040484507,-1.2693107,-0.20479171,-0.35014042,0.8808236,-0.69354564,-1.1027898,-0.6650173,0.11888496,-0.6702663,0.31629047,-0.6881674,-1.4347544,0.67509264,-0.1875832,-0.59410435,0.38625786,-0.569238,-0.3676116,0.6933673,-0.05002748,0.1922141,0.07931171,-0.4640407,-0.30070704,-0.22207023,0.36647776,-1.4807196,-0.14516744,-1.0426197,-0.22158429,0.04081549,0.34311202,-0.008280216,0.47041667,-0.25542986,-0.110339,0.77488136,0.59934926,0.6503291,0.2338956,0.4858119,0.54887927,-0.4872498,0.93095106,-0.14353757,-0.15574846,-0.4959174,1.7936883
0.06843027,-0.32311976,-0.89428127,-0.5683336,-0.06704011,1.1719095,-0.47064286,-0.5261474,-0.38185206,-0.32444063,-0.6117396,-0.30446392,-0.7099369,-0.40499434,-0.05905528,0.27799752,-0.15076068,0.042189512,-0.4246033,-0.65277106,-0.529712,-0.054845765,-0.705588,-0.9931708,-0.21543851,-0.9995084,0.8799261,0.027198313,-0.501159,-0.6350347,-0.12581016,-0.28703144,0.040215734,0.088734,-0.62634337,-0.54170716,0.26256603,0.351028,-0.11408642,-0.36822766,-0.7658947,0.04010965,0.14887142,-0.296192,0.11926393,-0.43703544,0.16729032,-0.16399048,0.41394734,-0.68078417,0.95854384,-0.2985826,-0.393159,-1.2196069,0.07064475,0.13441591,0.97093236,-0.02234024,-0.21183394,0.25073713,-0.28077215,-0.25589654,-0.41372418,-0.10761078,0.34651074,-0.27152622,0.22323969,-0.19398794,-0.0345932,0.0069589624,-0.23529623,-0.67469585,-0.7117928,0.13288313,-0.4855319,-0.2395726,-0.39925116,-0.7118946,-0.041573994,0.3212332,0.4859049,-0.08189543,-0.14825499,-0.4006737
-0.12125996,0.14915876,-0.2082686,-1.2050989,0.22102661,-0.33809552,-0.6213006,-0.11762922,-0.06307944,0.84131515,0.5282125,0.26998344,0.42157808,0.16172557,0.38676137,0.5446449,-0.28030303,0.0023254703,0.19192035,0.40386495,0.26275474,0.40524217,-0.15652288,-0.34133103,0.45382512,0.11907748,0.26372835,0.30503145,0.46329424,-0.6900281,-0.15675935,0.56589574,0.35046554,0.1567651,0.071539365,0.11948768,0.5792226,-0.25948763,0.4939366,0.22597615,0.92076397,0.9792904,0.3641733,0.039883565,1.1362759,-0.26880944,0.5104046,-0.33734637,0.22089678,0.37762293,0.17088386,0.44493,-0.44786,0.74714965,0.8654907,0.84327453,-0.22645107,-0.003505423,-0.07311457,-0.025029672,0.024843492,0.36092508,0.6711843,0.83644295,-0.26612914,0.21799871,0.37573552,0.41895223,-0.19895001,-0.19748607,0.95594037,-0.59543794,0.3999543,1.2205658,0.53920203,0.6494177,-0.15636398,0.016553195,-0.04355141,0.1438165,1.0045959,0.28077963,0.40357074,0.81061643
-1.057879,-0.57976913,-1.1707554,-0.39049372,-1.2384998,-1.0534577,-0.20266625,-1.296033,-1.0127019,-1.3227547,-0.6620302,-0.039016403,-0.27035582,-0.8673785,-0.48606145,-0.029075293,-0.3611482,-0.73461705,-0.34910357,-0.3880394,-0.056769393,-1.8708279,-0.6445974,-2.3923597,-1.7278916,-1.3016415,-0.0007652146,-1.0237036,-0.35233378,-1.3585187,0.16021152,0.23169619,-0.29464808,-1.1863364,0.35936418,-0.466685,-1.7103918,-1.0828876,0.036526296,-0.6045052,0.3605198,-0.102795444,-0.844964,-1.3884518,-1.1875652,-1.6321157,-0.8047191,0.45632362,-0.10454339,-1.2065885,-0.7248029,-0.97962433,-0.25412637,-1.8593829,-0.5197216,-1.8423464,-0.59016764,-0.050256386,0.23467861,-0.9784191,-0.7713206,-1.6464808,-0.9332334,-2.3878164,-0.9172583,-0.46772915,-2.6023443,-1.6116363,-1.5976348,-1.0227461,-0.6554808,-1.3282219,-1.7267628,-2.7455554,-1.141721,-0.67542565,-0.7492978,-1.7066559,-1.7460433,-1.3603703,-1.4426447,-0.40520644,-1.406711,-1.5831997
0.7068192,0.28265882,0.34347624,0.125407,0.5571326,-0.006851935,-0.09670886,0.09431539,0.74201965,0.9154894,0.8263201,0.5674278,0.041243646,0.6908741,0.8778394,0.68002456,0.40519276,0.60007644,0.5381755,0.57550305,0.39238095,0.7502027,1.4845142,1.322895,1.4795933,0.60545766,0.42844096,-0.23208354,0.90408367,1.723923,0.49089536,0.20896375,0.40530512,0.8016677,-0.16709879,0.89491653,0.55185014,0.6185881,0.7109833,0.25416133,0.25976616,0.17652117,1.3236134,0.6379357,1.4023002,0.95091295,0.53625935,0.5123003,-0.15819754,0.76762825,0.86680657,0.6424427,0.04890958,0.73142105,0.4030764,0.9598706,0.122955024,0.7516142,0.4971728,1.4243848,1.2216794,0.6846779,0.87407064,1.192523,1.228994,0.84027547,0.97027624,1.0568544,1.0287178,0.8037175,0.4799364,1.4170235,1.1214626,1.8258394,0.59538454,0.33220065,0.99901277,2.138463,0.6454263,0.6761507,1.3642489,1.2721884,0.83096606,0.96107304
-1.1834466,0.06933294,-0.39676473,-1.2835101,-0.42007056,-0.50526,-0.19019091,0.002061996,-0.7079768,-1.195507,0.05147317,0.0436804,-0.043059632,-0.33660084,-0.16667041,-0.40245792,-0.37210724,-0.13602929,-0.44461882,-1.0415354,0.048634294,0.1870029,-0.5223496,-0.9977102,-0.8869295,-1.2927895,-1.1003957,-1.1527101,0.04670941,-0.78276616,-0.59260523,-0.35215977,-0.0999063,0.18960613,0.1217808,0.46346724,-0.4892329,-0.76238245,-1.0623109,-0.6433448,-0.86354,-0.15809345,-0.37404102,-1.2275085,-0.32086706,-1.3367729,-0.6480081,-0.35909238,-1.1078486,-0.97729945,-1.0824054,-0.6363705,-0.912435,-1.2821034,-0.7197634,-0.9590743,-0.20135115,-0.7927536,-0.62013173,-0.5190317,-0.2228503,-0.749868,-0.6285536,-1.0041357,-0.8583904,-1.4414827,-0.6748839,-1.0930786,-1.0163349,-0.94268686,-1.0129931,-1.1933452,-1.2897619,-1.7228373,-0.95882756,-0.59504867,-0.44672528,-0.48467308,-0.9238046,-1.1803341,-0.71009016,-0.62710667,-1.1242237,-1.0917678
-1.4149284,-0.26186168,0.7101801,-1.4473662,-0.9016431,-1.099232,-0.24609596,-0.32912102,-0.5734133,0.028224517,-0.97870666,-0.792297,-0.037611403,-0.07334162,-1.1849798,-1.1330724,-1.667834,-0.84302485,-1.1391412,-0.36990622,-0.4920009,-0.30117896,-1.6390388,0.03750034,0.14289354,-0.07128858,-0.81473845,-1.0610287,-1.2664753,-1.6877586,-0.62399733,-0.52170604,-1.1261542,-0.5780319,-1.0958729,-0.23336542,-0.1061656,-0.9351608,-1.21866,-0.07481744,-1.1874508,0.025685893,-0.87870586,-0.122664586,-0.693075,-1.1702381,-0.42205146,-1.8025548,-0.797418,-0.36999997,-0.7327989,0.6731241,-0.80332774,0.4481022,-0.022729795,-0.20002557,-1.6571056,-0.7635327,-1.1112863,-0.69125354,-0.69118744,-0.17283736,-0.14347415,0.41115496,-1.8561275,-0.9349275,-0.042324755,-0.51133704,-1.102193,-1.2643427,-0.6606024,-1.601745,-0.08981248,0.20107809,0.9003658,0.1461584,-1.2177536,-0.46372455,-0.47585034,-1.3229511,-0.4247128,-0.17398165,-0.46612817,-0.20070429
0.18951169,0.6294034,1.0011255,0.22337481,0.33483765,0.42153716,1.8011663,1.3266728,0.60458535,1.2959303,1.054267,0.70967704,1.0726652,1.2937696,-0.22442591,1.1239039,-0.22552687,-0.089240976,0.7728507,1.0979859,1.060079,0.5151027,0.32768795,0.7648135,0.63018095,0.26251468,-0.5080074,-0.07700784,0.9801095,1.0491375,0.40578654,1.1409249,-0.18937327,0.66370595,-0.34253895,1.412302,0.8453817,0.9126932,-0.2966002,0.20269231,0.61685157,0.9058986,0.71386003,0.6506628,0.47869065,0.21425402,0.47577226,1.0052617,-0.13336544,0.34600633,0.45217812,0.10873719,0.7513158,0.109337665,0.35304856,1.0393827,-0.095170714,0.21804923,0.14941627,0.9350026,0.035154134,0.4029404,0.44140613,0.16867104,0.27416056,0.81124616,1.2325413,0.6542599,0.64630264,0.5072589,-0.41466913,-0.04216995,0.65469927,0.3449422,0.56513816,-0.32227805,0.61343026,1.362785,0.8091199,0.99187243,0.44110706,0.1433094,2.0565662,0.78516734
1.1218997,-0.0017385464,0.17959905,0.9914783,1.3463209,1.527981,1.3171922,1.3327774,1.1457514,0.5313355,0.10199471,0.29155752,1.6123483,1.948742,0.92300767,2.0719233,1.1389472,1.5548369,0.38273525,0.04164595,1.5044367,0.65507275,0.565694,0.5459352,0.8083503,0.6595711,0.31850535,1.0553501,0.14798042,1.4213527,0.6061867,-0.16623718,-0.109147646,0.7442,0.036141906,0.707436,1.9935039,1.1378525,0.12558094,-0.17425247,0.9123094,0.8187138,1.3013077,0.7164488,1.5254253,1.1340139,1.2312663,0.5949518,0.71190214,0.4399189,1.5175843,0.6646453,0.9318507,-0.19900922,0.8471559,1.0781931,1.6027427,1.0239729,0.32150337,1.0731219,0.8603799,0.67342263,0.7375833,0.50532955,0.56525356,1.1047714,0.97884685,-0.3723443,2.2046344,0.982942,0.29619676,1.256534,0.93570125,1.001894,0.23129556,0.40819594,0.40545034,0.9358597,0.7909176,1.4392629,0.9802689,0.39558983,1.8363391,0.96362853
0.9406088,0.773243,0.1378697,-0.08786496,0.42591724,0.21426168,0.3301228,0.48393834,0.35588464,0.21717125,0.60326076,0.6182044,0.09010645,0.7562841,0.6032942,0.4260311,0.9411321,0.68698007,0.22113013,0.21429339,-0.14352934,0.7701468,0.44093567,1.0013243,0.3337534,0.51335585,1.0297632,0.43963698,0.08911799,1.1761214,0.63338137,0.1178462,0.36227688,0.48552147,-0.07517338,0.37617427,0.2932798,0.9978578,0.987962,0.40728,0.5665713,-0.14030355,0.68638796,0.7825139,0.6051403,1.0670762,0.34192863,0.7170573,0.31817865,0.8371889,0.35622337,0.61401457,0.5415522,0.5576772,0.7752956,0.8244527,0.24354692,-0.03151742,0.80669713,0.45478785,0.36251932,0.54182565,0.44723308,0.5556225,-0.006080907,0.72992617,0.96800375,0.33398303,1.053141,0.1583147,0.5688552,1.1128794,0.7155943,0.65582985,0.24967247,0.5813572,0.651016,0.9606273,0.59188515,0.5919231,0.92757225,0.7098756,0.7870088,0.29067475
0.85167634,0.19165148,0.0932974,-0.059109896,-0.22633033,0.018142343,-0.44930655,-0.89870197,-0.1078203,0.05936119,0.14553666,0.15898724,-0.092168584,-0.5275612,0.612298,-0.7965852,0.013839817,0.33613268,-0.28862864,-0.014725246,-0.15223016,-0.14328612,0.8559346,-1.0974529,-0.0845821,0.25229675,-0.009768706,0.030669173,0.50012237,0.88981265,0.3881092,0.0018620612,-0.4075437,0.043099787,0.35089326,0.51126367,-0.85961246,-0.4473882,0.0703678,0.45256498,0.1398395,0.081127755,0.2057386,-1.1168044,0.19282365,1.014593,0.2160161,0.30776978,0.9519798,0.07032624,0.8553983,-0.27243036,0.22126888,-0.5100962,-0.35012746,-0.5310847,1.987667,0.3013877,-0.06864541,0.23249272,1.1251514,-0.06144557,-0.53639984,-0.13462254,-0.24881858,-0.09752996,0.43260193,0.46834776,0.06350005,0.08148109,0.57847667,0.59189135,-0.5206036,0.25031364,0.2580042,0.5356629,0.0140074855,0.16334426,-0.12878829,0.10081603,-0.797705,-0.2623311,-0.36502072,0.18809396
1.031606,-0.03577534,-0.16348466,-0.6742072,-0.28263494,0.38935706,-0.91794866,-0.9826822,0.08331252,0.121692695,-0.21798815,-0.01948901,-0.0396745,-0.5464329,0.16744944,-0.4177341,-0.3582152,0.103405364,0.10623523,-0.72647923,-0.5425364,-0.45716816,-0.83552194,-0.81813425,-0.037365235,-0.61312234,-0.19644465,-0.43515784,-0.5724973,0.63235533,-0.2587466,-0.49146524,-0.92225575,-0.2789235,-1.104256,-0.36643386,-0.23474883,0.5502005,-0.30763534,-0.06051676,0.04871206,-0.256738,-0.35468546,-0.32836887,-0.59312046,0.026304241,-0.5681382,-0.38716492,0.68049526,0.057988387,0.6228154,-1.1273032,-0.85678357,0.40740404,-0.83353704,-1.1108301,-0.33868092,-0.70620376,-0.34523982,-0.012824309,-0.025765922,-0.08176314,-0.49261653,-0.40349826,-1.023833,-0.62249374,0.29326698,-0.30218998,-0.21405251,0.32571074,-0.099567235,-0.024404315,-0.6213808,0.51669645,-1.0052247,-0.55780095,-1.3281505,-0.2803994,0.011654258,-0.009426284,0.18096687,-1.1416756,0.12923141,0.02636047
0.9743623,0.9483322,1.1401744,0.73070073,0.32118544,0.6432262,1.2963389,1.8873816,0.88502693,1.1848305,0.877397,0.21300453,0.9769497,1.1523076,0.11544965,0.7750679,0.8103656,0.18028039,1.4229208,0.53097147,0.49500418,1.1340722,1.6746371,0.7970773,1.0042864,0.44652483,0.7809823,-0.05498296,0.89478976,1.0697118,0.24532992,0.7468207,0.26490638,0.99243385,1.2408845,0.31996825,1.4180932,0.8847297,0.5378686,0.9358045,0.47414073,0.85470927,0.9450149,0.84414417,0.30879566,0.89621305,0.12586388,1.2952125,0.06612518,-0.08147644,0.44968727,-0.36930305,1.2445527,0.098082595,-0.2783642,0.015599421,0.16872498,0.29364955,0.39184773,0.9720134,1.1999415,0.6332762,0.87104976,0.74721956,1.0939237,0.6164662,1.0443454,0.7857074,-0.76880133,0.70042825,0.1545252,0.42063156,0.7595898,0.57587886,0.18449277,0.7989647,1.1672853,1.004877,0.22911465,1.064639,0.10759793,0.34428132,0.5733426,0.3445717
0.27365744,-1.3973624,-0.90704256,-0.17101854,-1.0377893,-0.012241983,-1.0421699,-1.2397875,-0.55848825,-0.31040213,-1.0577964,-0.55541974,-1.6553223,-0.5469712,-0.764385,-0.005676944,-0.17994711,-0.9486334,-0.6666081,-1.232374,-1.7951599,-1.0915898,0.12448029,-0.33940288,-0.16649206,-0.6953685,-0.62144434,-0.95674634,-1.230042,-0.09106945,-0.7093437,-0.9753944,-0.52155215,-1.0365254,-1.2172203,-1.0775387,-0.6096202,-0.25046542,-0.4031044,-0.31645286,-0.91959,-1.0918844,-0.5939163,-0.64806575,-0.38944626,-0.20973456,-0.8580346,0.07245298,-0.82027644,-0.97374725,-0.38038304,-0.76338756,-0.4571877,-1.0804023,-0.87576044,-0.3787495,-0.6559704,-0.62195075,-0.9513919,-0.38561052,-0.79498565,-0.66377217,-0.82776153,-0.5499828,-1.1849006,-0.30916774,-0.7969142,-0.81349665,-0.15688193,-0.9637636,-1.071981,-0.35774043,-0.35529944,-0.91662246,-0.85804766,-1.2875297,-0.35754013,-0.23746501,-0.71403253,-0.20255163,-0.75233865,-0.55147094,-0.24815589,-0.37751326
-0.4083299,-0.120437615,0.34036246,-0.40569615,0.22841702,-0.5525571,-0.124469005,-0.4938816,0.028296085,0.3192534,-0.04405505,-0.042742215,0.36621082,0.7341679,-0.87049973,-0.251917,-0.16474582,-0.3023071,0.4629674,-0.25972232,0.5108066,-0.50614154,-1.2685076,0.160249,0.37015197,0.1824276,-0.17952332,-0.6316734,-0.09390873,0.14676386,0.0007489609,-0.9904962,-0.0042366404,0.060468566,-0.7647376,0.23469895,0.46760806,0.2597426,0.0877844,-0.9597291,-0.16963601,0.60667443,-0.12080198,-0.16413571,0.543845,-0.26811185,0.01948327,-0.30775282,-0.17123863,0.52882516,-0.000808726,0.23819382,-0.39328888,-0.19357005,-0.19085486,0.35159492,0.09255473,0.11271096,-0.9394124,-0.01255642,-0.3039202,-0.8043164,0.010581106,-0.028795809,0.21941464,-0.18206093,0.1528528,0.12395103,0.46739566,0.037741445,-0.38463512,0.20920117,-0.080611646,0.4864155,-0.55609226,-0.9311024,-0.5058878,-0.27259213,-0.13613291,-0.35096115,-0.0013890937,-0.2901694,0.15486826,1.0592211
-0.89597166,-1.7692579,-2.1970108,-1.4555928,-1.3769497,-1.8050458,-1.6300156,-1.144296,-1.8518953,-1.940994,-1.5887219,-2.0629625,-2.1327462,-2.2290616,-1.699608,-1.0290114,-1.4256694,-0.24235187,-1.6590441,-2.3791277,-1.6700914,-1.7655381,-2.2037,-0.5393792,-1.7536292,-1.366547,-2.1581552,-1.8814671,-1.9935013,-1.0015452,-2.0128438,-1.5790839,-1.065545,-1.8921202,-1.5863594,-2.529335,-1.2452775,-1.1272007,-2.2192814,-1.5018556,-1.0241466,-2.4322026,-2.1915612,-1.6418816,-1.9774553,-2.0277417,-2.077778,-1.877072,-2.2260437,-1.3190081,-2.0724683,-1.4894264,-1.9188946,-1.8658165,-1.068471,-1.2347386,-1.4860097,-2.1144383,-1.4271104,-2.4735126,-2.0525067,-2.0318725,-1.0065329,-1.7897727,-0.5509907,-2.1280448,-1.4709487,-0.84014684,-0.76866686,-1.4755799,-1.7766528,-0.81703573,-1.7687575,-0.94593316,-1.1482085,-1.9029042,-1.8765136,-1.2276983,-2.2752583,-0.8517371,-1.2548873,-1.5873786,-1.004406,-2.3887904
0.052409366,-0.47389704,-0.27851978,-0.81630355,-0.33546022,0.003250447,-0.13598394,-0.59882146,-0.26047027,0.032649904,-0.43539068,0.24130215,0.15455268,-0.1400446,-0.0041630063,-0.25240585,-0.6856796,-0.45358306,-0.54271394,0.032092866,0.04874397,-0.052087694,-0.3819864,-0.7362214,0.105176434,-0.45126396,-0.7731665,-0.5845905,-0.038042538,0.24708356,0.34420732,-0.74870527,-0.7293689,-0.587176,-0.17561375,-0.39315543,0.118845396,-0.6184203,-0.5123226,-0.7169142,-0.8537755,0.5860254,-0.39724538,-0.4541162,0.31158867,-0.47659183,-0.22469003,-0.006270074,-0.39201266,-0.9719423,0.05471237,-0.5501057,-0.47104287,-0.03177595,-0.83653474,0.019592829,0.71148366,0.23299822,-0.17744493,-0.09640568,-1.3660011,-0.37893388,0.4264213,-0.7666715,-0.570743,-0.2060301,-0.15380497,-0.7649695,-0.37713233,-0.27232182,-1.0209339,-0.18722704,0.10690693,-0.1308865,-0.3420919,-0.48201513,-0.1391053,-0.38835508,-0.22662307,-0.4753771,0.022453135,-0.022441966,-0.7165281,-0.044675574
-0.54375,-1.6044401,-1.88374,-1.1040841,-1.6011959,-0.85699964,-1.6179811,-1.5073537,-1.4378388,-0.9447971,-1.223715,-1.4759336,-1.4244553,-1.4962778,0.13089047,-1.1461598,-0.18535341,-1.3522563,-1.254367,-1.1401194,-1.2189691,-1.3107121,-0.78301954,-2.49813,-1.1960316,-0.8951511,-0.5792618,-1.3219631,-1.1141592,-1.5471117,-1.0150726,-0.9894946,-0.43596345,-1.2607378,0.0013915871,-1.6819708,-1.3376923,-1.6643622,-0.91809773,-0.6879956,-1.380661,-0.5420901,-1.8666046,-1.8744802,-1.4270347,-1.0408684,-0.8593366,-1.8140488,-1.3088515,-0.85318327,-0.5971996,-0.61762065,-1.0193841,-1.2117596,-1.0208147,-1.0741705,-0.941153,-1.2605108,-1.5987428,-1.4218786,-1.7712979,-1.0322942,-1.4667468,-0.87051433,-1.4218037,-0.8348322,-1.7188215,-0.8157968,-0.4940072,-1.4850159,-0.6814238,-1.8749819,-1.7029941,-1.7551633,-1.2299836,-0.12661313,-0.07462433,-0.8182144,-1.2352118,-1.497812,-0.44067445,-0.74342686,-1.3572627,-1.2680373
0.2741399,-0.12880732,-0.7880946,-0.22714695,0.036622133,-0.5985518,-0.83487153,-1.0838546,-0.17984359,-0.16786636,-0.06656946,-0.18162519,-1.0272292,-0.43729347,-0.32471558,0.04649944,0.34990683,0.39699325,-0.36067855,-0.34998703,-0.4231709,0.17571986,0.37610906,0.118024625,0.086918205,-0.47999215,0.22829908,0.19191362,-0.4817581,0.5097235,-0.21235171,0.42662004,0.35037112,-0.19866852,-0.06172048,-0.7039369,-0.9752133,0.30839697,0.39979866,-0.1158741,-0.23626015,-0.9738427,-0.4902414,-0.6808385,-0.36756018,0.48327655,-0.5700125,-0.655976,0.2521159,-0.14045216,0.056362946,0.020033997,-1.2983128,0.5843325,0.014550222,0.4467443,0.4383594,-0.8511809,-0.18209177,-0.07334592,-0.17516282,-0.4005028,0.5517092,0.22436282,0.13335392,-0.40594736,-0.38799137,0.20467561,0.25204667,-0.35482544,0.34468356,-0.021756742,-0.65831244,0.098372765,0.1915392,-0.56842506,-0.16770758,0.32494998,0.023193516,-0.37388292,-0.036951683,-0.04722855,0.5716974,-0.87615323
-0.5723635,-0.50213474,0.7436103,0.4771394,0.287543,-1.3623118,0.8661038,1.1623958,-0.5421606,0.84348667,0.6118632,0.7617981,1.0316974,0.34567648,-0.8125359,-0.6388403,0.436228,-0.83529145,-0.8174447,0.90522593,0.4267834,-0.15626599,0.15431048,-0.29609242,0.02240568,0.02039427,-0.31705102,-1.0335101,0.5312911,0.09628776,0.18597466,0.62537426,-0.32558268,0.3950803,0.032629106,0.9936405,0.35096797,-0.24113834,-0.22917603,-1.2141876,-0.6135031,0.69677496,0.17953683,-0.40952852,-0.26730728,-0.7918072,-0.66973794,0.061817024,-1.0461783,-0.7093853,-1.0881672,0.0023532405,1.0939091,-0.60069865,-0.1513026,-0.6440782,-0.41112977,-0.05897331,-0.77694714,-0.3504538,-0.2037365,0.26892862,-0.6049293,-0.028269166,-0.22246712,0.47113127,0.3994554,-0.8136925,-0.40229753,-0.0022446946,-0.679761,-0.019807164,-0.3494345,-0.46303725,-0.43295652,-0.7932206,0.26369008,0.7513899,-0.012407531,0.38564837,-1.0305866,-0.60513765,-0.115650944,0.6705161
0.2921092,0.18073814,-0.83040845,-0.25217095,-0.14433186,0.2757014,0.2529731,-0.41900218,-1.0492401,-0.84411407,-0.108923234,0.32051313,-0.13967066,-0.60427284,0.32534677,0.073593825,0.3090494,0.62245727,-0.37879035,-0.019096017,0.13526645,-0.0686311,-0.1734568,-0.042586617,-0.44823015,-0.8624693,0.34270617,0.93066037,0.41620824,0.0146345105,0.87400067,-0.19257024,0.5464222,0.040826067,-0.11602896,-0.22933318,-0.50574946,0.222343,0.13928935,0.419502,0.37226623,-0.4050664,-0.4594855,-0.48675007,0.08721386,-0.52754116,-0.32947206,-0.41977465,0.042516574,-0.07606824,-0.008765321,0.05041197,-1.2073854,-0.105552174,-0.36207104,-0.53348976,0.033364803,-0.6848073,0.1648851,0.04850111,0.084445916,-0.29976207,-0.24365865,-0.21472202,-1.1267238,-0.6130618,-0.5058288,-0.8309062,-0.2793866,0.5935484,0.44590268,0.25220528,-1.4962326,-1.0136319,0.8777129,0.23286024,0.25602832,0.081250735,-0.50995946,-0.4765277,-0.25134906,0.29853797,-0.38501254,-0.9440713
1.3774621,0.4230398,0.89920884,0.97251666,1.38622,0.9352252,0.98682874,0.806812,1.4547088,0.6480007,1.425447,1.092645,0.49406138,0.81511956,1.1032562,1.9883451,0.064816035,2.000622,0.2427371,1.2141258,0.90605634,0.98941386,0.36464083,0.023917248,0.38892904,1.049788,-0.34786314,1.3469425,1.9459566,1.9055078,0.8768548,0.77330995,0.9640134,0.3608932,0.7366385,0.8076967,0.6637151,0.21063732,1.3220834,1.645922,1.801501,0.5158655,1.386785,0.6324062,0.7788351,1.2486597,1.2361947,1.0848305,0.559215,0.9533857,1.925139,1.0418559,1.0029126,1.2123748,1.1023263,1.8257335,-0.07198028,1.6251234,2.2845678,0.96912944,1.0530132,0.8830078,0.9130058,1.5324279,0.43216786,1.4117801,0.698776,1.6563156,1.2003562,1.1115263,2.218832,1.2930158,1.0442978,0.93919635,1.0834938,1.4758003,0.45967957,1.3570135,0.78187317,0.86286426,1.6498706,1.8489842,1.3282673,0.21586546
