201_bed_copy_gen1,201_bed_copy_gen2,201_bed_copy_gen3,202_bed_copy_gen1,202_bed_copy_gen2,202_bed_copy_gen3,203_bed_copy_gen1,203_bed_copy_gen2,203_bed_copy_gen3,204_bed_copy_gen1,204_bed_copy_gen2,204_bed_copy_gen3,205_bed_copy_gen1,205_bed_copy_gen2,205_bed_copy_gen3,206_bed_copy_gen1,206_bed_copy_gen2,206_bed_copy_gen3,207_bed_copy_gen1,207_bed_copy_gen2,207_bed_copy_gen3,208_bed_copy_gen1,208_bed_copy_gen2,208_bed_copy_gen3,209_bed_copy_gen1,209_bed_copy_gen2,209_bed_copy_gen3,210_bed_copy_gen1,210_bed_copy_gen2,210_bed_copy_gen3,211_bed_copy_gen1,211_bed_copy_gen2,211_bed_copy_gen3,212_bed_copy_gen1,212_bed_copy_gen2,212_bed_copy_gen3,213_bed_copy_gen1,213_bed_copy_gen2,213_bed_copy_gen3,214_bed_copy_gen1,214_bed_copy_gen2,214_bed_copy_gen3,216_bed_copy_gen1,216_bed_copy_gen2,216_bed_copy_gen3,218_bed_copy_gen1,218_bed_copy_gen2,218_bed_copy_gen3,219_bed_copy_gen1,219_bed_copy_gen2,219_bed_copy_gen3,220_bed_copy_gen1,220_bed_copy_gen2,220_bed_copy_gen3,221_bed_copy_gen1,221_bed_copy_gen2,221_bed_copy_gen3,222_bed_copy_gen1,222_bed_copy_gen2,222_bed_copy_gen3,224_bed_copy_gen1,224_bed_copy_gen2,224_bed_copy_gen3,225_bed_copy_gen1,225_bed_copy_gen2,225_bed_copy_gen3,226_bed_copy_gen1,226_bed_copy_gen2,226_bed_copy_gen3,227_bed_copy_gen1,227_bed_copy_gen2,227_bed_copy_gen3,228_bed_copy_gen1,228_bed_copy_gen2,228_bed_copy_gen3,229_bed_copy_gen1,229_bed_copy_gen2,229_bed_copy_gen3,230_bed_copy_gen1,230_bed_copy_gen2,230_bed_copy_gen3,231_bed_copy_gen1,231_bed_copy_gen2,231_bed_copy_gen3,232_bed_copy_gen1,232_bed_copy_gen2,232_bed_copy_gen3,233_bed_copy_gen1,233_bed_copy_gen2,233_bed_copy_gen3,234_bed_copy_gen1,234_bed_copy_gen2,234_bed_copy_gen3,235_bed_copy_gen1,235_bed_copy_gen2,235_bed_copy_gen3,236_bed_copy_gen1,236_bed_copy_gen2,236_bed_copy_gen3,237_bed_copy_gen1,237_bed_copy_gen2,237_bed_copy_gen3,238_bed_copy_gen1,238_bed_copy_gen2,238_bed_copy_gen3,240_bed_copy_gen1,240_bed_copy_gen2,240_bed_copy_gen3,241_bed_copy_gen1,241_bed_copy_gen2,241_bed_copy_gen3,242_bed_copy_gen1,242_bed_copy_gen2,242_bed_copy_gen3,243_bed_copy_gen1,243_bed_copy_gen2,243_bed_copy_gen3,244_bed_copy_gen1,244_bed_copy_gen2,244_bed_copy_gen3,201_liv_copy_gen1,201_liv_copy_gen2,201_liv_copy_gen3,202_liv_copy_gen1,202_liv_copy_gen2,202_liv_copy_gen3,203_liv_copy_gen1,203_liv_copy_gen2,203_liv_copy_gen3,204_liv_copy_gen1,204_liv_copy_gen2,204_liv_copy_gen3,205_liv_copy_gen1,205_liv_copy_gen2,205_liv_copy_gen3,206_liv_copy_gen1,206_liv_copy_gen2,206_liv_copy_gen3,207_liv_copy_gen1,207_liv_copy_gen2,207_liv_copy_gen3,208_liv_copy_gen1,208_liv_copy_gen2,208_liv_copy_gen3,209_liv_copy_gen1,209_liv_copy_gen2,209_liv_copy_gen3,210_liv_copy_gen1,210_liv_copy_gen2,210_liv_copy_gen3,211_liv_copy_gen1,211_liv_copy_gen2,211_liv_copy_gen3,212_liv_copy_gen1,212_liv_copy_gen2,212_liv_copy_gen3,213_liv_copy_gen1,213_liv_copy_gen2,213_liv_copy_gen3,214_liv_copy_gen1,214_liv_copy_gen2,214_liv_copy_gen3,216_liv_copy_gen1,216_liv_copy_gen2,216_liv_copy_gen3,218_liv_copy_gen1,218_liv_copy_gen2,218_liv_copy_gen3,219_liv_copy_gen1,219_liv_copy_gen2,219_liv_copy_gen3,220_liv_copy_gen1,220_liv_copy_gen2,220_liv_copy_gen3,221_liv_copy_gen1,221_liv_copy_gen2,221_liv_copy_gen3,222_liv_copy_gen1,222_liv_copy_gen2,222_liv_copy_gen3,224_liv_copy_gen1,224_liv_copy_gen2,224_liv_copy_gen3,225_liv_copy_gen1,225_liv_copy_gen2,225_liv_copy_gen3,226_liv_copy_gen1,226_liv_copy_gen2,226_liv_copy_gen3,227_liv_copy_gen1,227_liv_copy_gen2,227_liv_copy_gen3,228_liv_copy_gen1,228_liv_copy_gen2,228_liv_copy_gen3,229_liv_copy_gen1,229_liv_copy_gen2,229_liv_copy_gen3,230_liv_copy_gen1,230_liv_copy_gen2,230_liv_copy_gen3,231_liv_copy_gen1,231_liv_copy_gen2,231_liv_copy_gen3,232_liv_copy_gen1,232_liv_copy_gen2,232_liv_copy_gen3,233_liv_copy_gen1,233_liv_copy_gen2,233_liv_copy_gen3,234_liv_copy_gen1,234_liv_copy_gen2,234_liv_copy_gen3,235_liv_copy_gen1,235_liv_copy_gen2,235_liv_copy_gen3,236_liv_copy_gen1,236_liv_copy_gen2,236_liv_copy_gen3,237_lic_copy_gen3,237_liv_copy_gen1,237_liv_copy_gen2,238_liv_copy_gen1,238_liv_copy_gen2,238_liv_copy_gen3,240_liv_copy_gen1,240_liv_copy_gen2,240_liv_copy_gen3,241_liv_copy_gen1,241_liv_copy_gen2,241_liv_copy_gen3,242_liv_copy_gen1,242_liv_copy_gen2,242_liv_copy_gen3,243_liv_copy_gen1,243_liv_copy_gen2,243_liv_copy_gen3,244_liv_copy_gen1,244_liv_copy_gen2,244_liv_copy_gen3
-0.7589171,0.19784306,-0.6552149,-0.41833174,0.12467541,-0.045970466,-0.03306486,0.36884704,-0.13924605,-0.21454436,0.1858488,0.63967717,-0.17451248,-0.6320595,-0.27244148,0.22317418,-0.30718842,0.1818466,0.23606709,0.13932799,-0.26827976,-0.056593005,0.6911741,-0.1787147,0.3424694,-0.27724537,-0.080408484,-0.2827741,0.017970983,-0.09902528,0.72042346,0.47396243,0.043375447,-0.257093,-0.05766428,-0.34682384,-0.046483528,-0.20094004,-0.7476773,0.1744382,0.55105555,0.1717031,-0.062738016,0.22977167,-0.44363904,-0.46420187,0.058779906,-0.35947183,-0.005904328,0.24418393,0.24418393,-0.29626188,-0.25395542,0.047434583,0.044252824,0.12629245,0.13561581,-0.22750966,0.07476623,0.007970832,-0.20808282,-0.771536,-0.08157277,0.9023285,0.26605278,0.009839462,-0.1361327,-0.034327,-0.5209793,-0.14124489,0.53128004,-0.19309907,-0.10273842,-0.2943391,-0.47546554,0.42352074,0.22667189,0.078198515,-0.028781988,0.25741237,0.1534028,-0.27328014,-0.17106028,0.21135597,0.3623073,1.2226738,0.42680085,0.17534603,-0.079833776,-0.29260933,-0.21012141,-0.45470434,-0.20650116,0.13845697,0.5494702,0.05702004,-0.12936786,-0.19379926,0.27614143,-0.38249117,0.05254845,0.020253675,-0.1756431,0.0031377175,0.27435312,0.5932034,0.011381229,0.08201322,0.15834658,-0.15994646,0.18384421,0.075089596,0.2989592,0.33217058,-1.0371484,0.19013448,0.105795145,-0.25422925,-0.41560802,-0.2726387,0.5279214,-0.5141117,0.4922563,-0.37896925,-0.2542019,-0.37880304,0.6476151,-0.062035035,0.3659097,-0.07801424,0.30377555,-0.4177079,-0.0449853,-0.3899526,-0.30925557,0.10715469,-0.01022087,-0.13511103,-0.53682166,-0.20153424,-0.44568133,-0.65395254,-0.33630276,-0.13684148,-0.5508527,-0.041220564,0.2505932,0.04938575,-0.08588633,-0.7413459,0.033785056,0.13308917,0.2736231,-0.6813004,-0.5454713,-0.36017576,-0.29346108,0.08948685,0.07756357,0.10373989,0.6478,0.077109255,0.44054636,0.45685697,-0.039454665,0.57931924,-0.047977135,0.5290351,0.33658314,-0.48114133,-0.41508234,-0.18517013,0.16222501,-0.66113305,0.34210828,0.101529434,-0.10302914,-0.021315534,0.086900145,0.077921554,-0.47967035,0.12515996,0.20114471,-0.28981146,-0.12775356,-0.764899,0.099862024,-0.10815593,0.21796459,0.24958035,0.2273816,0.20965143,-0.39279255,0.31431937,-0.03706262,-0.21846609,0.39567617,-0.44228917,0.13792244,0.33265427,-0.15811904,0.08670069,0.02744092,-0.46636268,0.79533887,-0.0017855107,-0.26899976,0.11827638,-0.098298006,0.026697235,-0.21546723,0.21931952,-0.24647644,-0.14118321,-0.3086166,-0.25209177,-0.08355043,0.39459908,0.71567,-0.14666606,0.51020676,0.6326474,0.22970016,0.022315433,-0.17624485,-0.42662406,-0.30230913,-0.11782415,0.08342116,0.50336224,0.07826649,0.61601317,0.43573496,0.18499428,0.105285004,0.5330807,0.46091965,-0.26113144,0.4929674,0.17412889
0.6350714,0.6041616,1.4894987,-0.15292628,0.5491519,0.03350818,0.06758919,0.45154664,0.68308365,0.8853999,-0.012313714,0.55235744,0.015529319,1.0194988,-0.11074723,0.22284468,0.43176928,0.007960486,0.19869472,0.36854264,0.1285121,-0.09355004,0.0971764,-0.07702895,1.0783355,0.5970107,0.4843508,0.19601546,0.04979556,0.12946263,0.21266134,0.087996036,-0.062006123,0.055115048,-0.2006744,-0.50103766,0.29220483,0.78650177,0.6959274,0.11213283,-0.08536553,-0.20816825,0.22154893,0.24041691,0.85558194,1.0080485,0.8043777,-0.09316654,0.6418382,0.6247446,0.6247446,0.30873814,1.0469631,0.4560832,0.33099958,0.7856734,0.6369365,0.15294544,0.05779275,0.2626331,0.6385491,0.5000555,0.0306365,-0.04510216,-0.38769528,-0.2464639,0.24856015,0.094657674,0.25822306,0.85924333,-0.36304852,0.22811249,0.06698093,0.387699,0.49998826,0.017978119,0.3640355,0.54534197,0.24371484,0.71013564,0.70586646,0.18063039,0.32947955,0.20887852,0.42944047,0.425511,-0.13330376,0.5897754,0.5743902,0.28813735,0.26690128,0.8009648,0.2810092,-0.18438798,0.10438524,0.123346046,0.8139421,0.36829212,0.45219773,0.23525001,0.5661188,0.42091468,0.36930326,0.51914614,0.21280344,-0.105238825,-0.39074546,0.113808736,0.16365145,-0.28805995,-0.06326864,-0.2871722,-0.7841457,-0.35717824,-0.38231876,0.00033878538,0.46596944,0.034262422,0.5441885,0.55716044,0.2904638,0.06713648,-0.16009529,0.41316596,-0.017246874,-0.015610138,0.579165,0.33238113,0.8379172,0.44741848,0.43110755,0.63935804,-0.05971157,0.07375013,0.33866903,0.1330866,0.21526867,-0.15155071,-0.06784877,0.6041914,-0.17302817,0.21657789,-0.049223673,0.24416576,0.7742422,1.3928243,0.48917273,0.75261545,0.5556773,0.5192045,0.044685554,-0.084650435,1.4552138,0.16035974,0.3904745,0.10947527,0.44718283,-0.050346848,-0.18871142,0.0002474145,-0.26244813,-0.11769531,0.40324533,0.851827,-0.12253048,0.69809926,-0.40216532,0.5740984,0.545514,0.05528565,0.21069618,0.6182543,0.47127888,0.81177866,0.02842844,0.041360565,-0.54312086,0.16698544,0.55447143,0.5093828,0.1055898,-0.32517546,-0.13002837,-0.16315769,0.899868,-0.29849073,-0.10763243,0.7233396,0.6601356,-0.09166073,-0.30303282,0.12044897,0.16987796,0.2821188,0.715148,0.2138218,0.05094123,-0.5253853,0.6932104,0.75296706,0.8726024,0.77186126,1.0023066,1.1208675,0.47649732,1.1377609,1.1883852,0.28487113,0.6650557,0.3929419,0.6589341,0.7750108,0.57791376,0.8809293,0.11396566,0.01533443,1.217517,0.6658534,0.8978417,-0.058779094,0.69658756,0.10875886,0.9524937,0.6269042,0.38487807,0.3481411,0.8461933,1.1001254,0.6927335,0.27744108,0.08244401,0.32914048,-0.15039,0.19914718,-0.20463781,-0.16528618,0.10767977,0.71888834,0.70299774,0.32993063
0.4942158,-0.11400847,0.4013799,-0.14744991,0.23821086,-0.07000912,-0.2943961,0.061556596,0.15290345,-0.3044362,-0.12616749,-0.19696726,-0.19727676,-0.07919671,0.0067515844,0.21637951,0.71308583,0.31941012,0.018021045,-0.3773779,-0.0023586885,0.7663198,0.5189368,0.7379769,-0.4138486,0.067863606,-0.104510054,-0.33782524,0.28862104,0.073843606,0.29190174,0.116222784,-0.30759683,0.041313585,0.032042373,0.038587295,0.08495534,0.19565342,-0.06265839,-0.21189803,-0.2224186,0.21462241,0.29701212,0.38928717,-0.1513394,-0.15024883,-0.27235404,-0.31989038,0.427585,0.27632004,0.27632004,0.1893907,-0.090278216,0.16286065,-0.04935959,0.3193705,0.086916625,0.13118273,-0.15558326,0.12649335,-0.17462876,0.12533422,0.106513105,0.4737054,-0.09861913,-0.44507623,-0.02279846,0.056246463,0.078034066,0.34431744,0.15120699,0.09651259,-0.013141084,-0.049003664,0.18837777,0.8398248,0.75820947,0.72158104,0.16829956,-0.013200147,0.3345825,-0.22597401,0.35412416,-0.16354114,0.08904757,-0.0050304597,0.114724115,-0.2211575,-0.44677904,-0.22893798,0.20390606,0.24397926,0.083226465,0.15061866,0.13201265,0.6545217,0.29881006,0.021135865,-0.16096453,0.22316758,0.17360255,0.3625048,-0.19790187,-0.29759693,-0.3315806,0.07692404,-0.13440754,-0.028483842,0.20556465,-0.048252825,-0.28265527,0.48788247,-0.14953506,0.38024554,0.8791489,0.12272225,-0.04099848,-0.0407659,0.09393828,0.079957366,0.31960714,0.71928144,0.5557112,-0.021277018,0.5580512,0.16285986,0.61912566,0.3992726,-0.024899697,0.85316634,0.56337535,0.42328465,-0.008993289,-0.045663364,-0.0878884,0.41014612,0.7938791,0.34170598,0.44658774,0.3744232,0.3068427,0.28105855,0.6246138,0.1361394,0.5188183,0.5448746,0.9318867,0.36388618,0.21903965,-0.10872565,0.8940427,0.39966774,0.37808076,0.08151946,0.36233595,0.2458475,0.1727726,0.20400956,0.16218452,0.14717865,0.23562337,0.5772117,1.183687,0.86975247,0.5927721,-0.11504022,-0.13763203,-0.09266858,0.23635356,0.7200836,0.59416604,0.6783652,0.30791178,0.1333093,0.88237447,0.66636443,0.06824799,0.80007875,0.33027682,0.2985639,-0.16338694,-0.26023927,-0.019423777,0.20684348,0.35970876,0.16365701,0.21729444,0.24192134,0.244208,0.33808565,0.12539215,0.22400053,0.23655349,0.42605096,0.48231125,0.71173215,0.7027744,0.6748894,-0.19623119,0.22148412,0.31874692,0.5722108,0.8497409,0.74684626,0.58775836,0.50573677,0.31885323,0.75297844,0.6855371,0.661786,0.6268319,0.486346,0.4805203,0.34089723,0.32120916,0.124824286,0.96614176,0.5587674,0.42792612,0.5500962,0.64391124,0.4104807,0.34148967,0.03450946,0.17987162,0.4162947,0.12819713,0.51265836,0.96159846,0.7785799,0.5804203,0.3531792,0.49884972,0.055423032,0.36549306,0.3672074,0.6780182,0.2198611,0.28184724,0.2849301
0.1413424,-0.36911514,-0.08799094,-0.16498788,0.51553375,-0.2407077,-0.17674462,0.24588317,-0.2819506,-0.02261282,0.16840345,-0.20524499,-0.104261704,0.28895727,-0.112315886,0.110652655,-0.17013943,0.81879306,-0.104052834,0.14946666,-0.14602813,-0.5604702,-0.19183964,-0.13292173,-0.39180547,-0.09456796,-0.75211054,-0.045640405,-0.2910423,-0.45271018,-0.41623914,-0.7889818,-0.60922444,-0.48144317,-0.59994227,-0.5429649,-0.4980659,-0.72704655,-0.0339732,-0.13885452,0.6145044,-0.092923924,-0.4245664,-0.6109193,-0.48080277,0.26052967,-0.44234458,-0.33670327,-0.86564666,-0.30294764,-0.30294764,-0.46847567,-0.698854,-0.6567518,-0.46350622,-0.56364024,-0.8679295,-0.16303094,-0.30556402,-0.018248484,0.033266623,0.45920947,-0.13841537,0.07737065,-0.29965672,-0.55944365,-0.4732659,-0.77837247,-0.98861,-0.44675747,0.100083336,-0.20348322,-0.5818545,0.06388955,-0.39527926,0.051543504,0.0425899,-0.34126115,-0.23754354,0.53821594,-0.2541708,-0.5823537,-0.56317055,-0.40822655,-0.2040308,-0.079102546,-0.4808716,-0.110671654,0.44101706,0.32578307,-0.5413359,-0.5262453,-0.5954702,0.2257492,-0.142276,-0.45853162,-0.14002609,-0.43614048,-0.48256132,0.39927378,0.49998048,0.012798281,-0.780189,-0.5385697,-0.45869252,0.24380638,0.139993,0.32019517,-0.8911086,-0.80847144,-0.29511204,0.77765733,0.55505675,-0.1848289,0.12223081,0.49806154,0.35647768,-0.7165876,-0.491298,-0.29644904,0.41554296,0.75754106,0.29707086,-0.16882654,0.4628298,-0.122934885,0.6145154,0.40107763,0.49893522,0.10991049,0.31556982,0.7343637,0.79888785,0.31293297,0.49852192,0.5661665,0.7150431,0.11144982,-1.1269386,0.64839655,-0.09096512,0.73046327,0.32196432,-0.33337462,0.38609385,-0.055248052,-0.5028995,0.3889372,0.26809672,0.24735877,-0.1460721,0.68804353,0.027598605,0.8856772,0.41194823,-0.05428438,-0.0207851,0.5765106,0.13870569,-0.6048036,0.38177922,0.2911492,-0.07111272,-0.3441452,-0.1828409,0.005550866,-0.845465,0.28004912,0.32464415,0.1988623,0.5277354,0.5405664,0.5260604,0.043626353,-0.12449679,0.18584637,-0.039062228,0.06399741,0.6850249,0.29403898,0.56613106,0.21979955,1.0491141,0.9145869,-0.07284193,-0.14558074,1.7033558,0.7358486,1.4368361,0.6003463,0.57079715,0.5306115,-0.5732181,0.08274642,-0.5033387,-0.56708515,0.07132484,-0.53384924,-0.27277914,0.27397525,-0.06404666,0.89636034,0.668926,1.06036,0.6411728,0.66545373,0.7321885,-0.04604917,0.4245224,0.13676801,0.21073912,0.56353575,-0.098597094,0.4223659,-0.08531991,0.20548362,0.5006559,0.34121856,0.40014485,0.2656159,0.28366002,0.57278484,0.7581622,0.1692777,1.0796233,1.468519,0.53726894,1.455051,0.4449368,0.3324713,0.4787221,0.45579386,0.89875406,0.26081073,0.38213676,-0.008458775,0.47423,-0.119909786,-0.2997864,0.079295814
2.1791108,1.6505297,1.6077261,2.1812737,1.708779,2.0056422,2.3444433,1.764486,1.687223,2.1271646,1.2502333,1.205995,1.4804462,1.3667185,1.4764462,2.0283177,1.2438889,1.5789446,1.6372734,1.0457989,1.7746491,2.154362,1.6541151,1.8526459,1.8037438,1.8623852,1.7451708,1.7691629,1.9542856,1.9837651,1.7719373,1.9947364,2.36487,1.6761436,1.9821029,2.236227,2.0149217,1.5912074,1.6860732,1.6914897,1.7050703,0.886041,2.2040637,1.9218928,2.2178686,1.0532353,1.5636879,1.2825744,1.7509385,1.6733594,1.6733594,1.6979443,2.0970905,1.416034,1.8824881,1.3957136,1.7469913,1.4914571,1.8745556,1.976246,2.0358899,1.6188345,1.8426601,1.2302624,0.9805339,1.7026871,2.0018811,1.6920118,1.7753215,1.4658258,1.7106056,1.6773049,1.6246557,2.1410015,1.9984938,1.2847304,1.9777519,1.7638543,1.7366134,1.7824403,1.7824556,2.5486915,2.3172462,2.0660195,1.9309819,1.2829423,1.9541048,1.5646983,1.7028388,2.5723321,1.3725841,1.6833503,1.4091297,1.5976125,1.172922,1.4504336,1.7759182,1.9264044,1.8525133,1.6241044,1.8148704,1.7588419,1.8875573,1.6849022,1.9876415,1.5464282,1.6755396,1.8160704,1.6108733,1.9322214,2.1459997,2.0619912,1.9016504,1.8859651,2.2909484,1.8276752,2.0659015,1.622059,2.1166136,1.7057489,1.2197609,1.5022751,1.5964322,1.4603746,1.4082013,1.4118168,1.230068,1.4771183,1.1878073,1.0499368,1.4563174,0.8803732,0.829767,1.3715435,1.1697671,1.2986661,1.0946443,1.5293294,1.3787223,1.443825,0.82193786,1.9183443,1.4428602,1.8848512,1.660134,1.2981656,1.1459486,2.066705,1.3590845,1.8442124,1.7721912,0.99469507,1.6171649,0.91980267,1.4734203,1.0524302,1.6772561,1.2205763,1.3172628,0.9824767,1.6302109,1.4965837,1.0616143,1.8543268,1.6325085,1.1230559,1.1113436,0.5743021,1.2905802,1.3709828,0.84913456,0.83662194,1.2617735,1.0125356,0.5501228,0.9541025,0.40582582,1.5999122,1.6072367,1.6643678,1.5086032,1.9997262,1.4888736,1.4026334,2.2110262,2.1632738,1.2568471,1.6533363,0.9744537,1.915867,1.1727722,1.9145918,1.4633547,1.6235074,1.5211391,1.0514435,1.3390585,0.17812136,1.9157394,1.698684,2.055516,1.0060537,1.1773134,1.5381182,2.1346722,1.3114543,1.0988048,2.3338912,1.8955376,2.2493494,1.6315844,1.4686068,1.6433927,1.5678585,1.2088493,2.026472,1.4221228,0.9680391,1.354724,0.5684223,0.82822484,0.8111243,1.2492977,1.0318533,1.5439641,1.4937372,1.2162746,1.4064405,1.4015768,2.005829,1.474963,1.481356,1.7350659,1.5840261,2.0817597,1.7683281,1.3956339,1.7960182,1.4663528,1.4708072
0.42301545,-0.37982365,0.22704953,-0.035179444,-0.30117768,-0.06358902,0.15321173,0.003766649,-0.13047527,0.19943184,1.0112525,0.7229074,0.50942206,0.1353521,0.819215,-0.12131914,0.034493968,-0.036835846,0.47759858,0.82601523,0.03696607,0.48865494,0.6481435,0.27870983,0.74317646,0.9555425,0.9524139,0.4844426,0.15013564,0.5346598,0.2955299,-0.0114158355,-0.0068587256,0.05964185,0.2454117,0.18228419,0.25382268,0.093515374,0.49851355,0.27005604,0.03215707,0.23950051,0.3096227,0.34922954,0.2758804,0.58301365,1.0922942,1.2435839,0.2172685,-0.09222207,-0.09222207,0.40876773,0.21886526,0.48126787,0.3296955,0.5948686,0.4733401,0.6306042,0.46933988,-0.03090989,0.7993006,0.3840957,0.5011456,0.60987747,0.64214003,0.35940227,0.8456345,0.60856843,0.8717533,-0.018752076,0.14628436,0.045823433,0.6401922,0.59447646,0.5362767,0.21362305,0.24280787,0.24583106,0.739124,0.351187,0.28693655,0.50016415,0.45804355,0.67731583,-0.07113761,0.4728375,0.117558695,0.33584023,0.49553126,0.12503706,0.5822221,0.45836937,0.13392904,0.18517922,0.48215157,-0.036953,-0.10830196,0.23224501,0.20658596,0.21827966,0.22575688,0.01709791,0.33136597,0.29102165,0.5748363,0.5652287,0.5844988,0.5414188,0.2732705,0.07771748,0.26516962,0.21802457,0.45961693,0.29599783,-0.033837687,0.017219903,0.12385372,0.10203422,0.18252519,0.6292943,0.42545792,0.27399528,-0.19555475,-0.021155758,0.28690815,0.09010769,0.0813566,0.49532238,0.16891707,0.30853945,0.91113144,0.92163825,1.1256286,0.6011452,0.4950185,0.2189004,-0.20238163,-0.22737242,0.41146547,0.1679793,0.31448242,0.27432376,0.47913998,0.07533055,0.63881725,0.4772249,0.7632297,0.5608351,0.27110097,0.254795,0.037542507,0.084635116,0.08279213,0.12265871,0.6211486,-0.08182543,0.052536827,0.15564798,0.42498794,0.31672785,0.5309277,0.36547503,0.16309926,0.3771884,-0.20909572,0.04045033,-0.2239526,0.07871523,0.5328087,0.17653042,0.07945295,0.1594595,0.8037907,0.32352215,0.7280688,-0.0050425082,0.31732103,0.12214277,0.23140827,0.11225175,-1.3589404,-1.1969658,-1.0413377,-0.7864372,-0.3007001,-0.44940916,-0.020497257,-0.03032608,-0.25226903,-0.027124962,-0.32093433,-0.291482,0.25777227,0.71097547,0.12940556,0.648585,0.47811133,0.70944184,-0.26498538,0.109450914,0.5885437,-0.19460961,-0.15655462,-0.49372116,-0.3065262,-0.22625615,-0.5484209,-0.32166108,-0.21698941,-0.034558978,-0.13740732,-0.14518456,-0.13856162,-0.60990787,-0.6952536,-0.79642856,0.24617201,-0.22597311,0.40926436,-0.3694208,-0.4282939,-0.21725716,-0.23231159,-0.44255793,-0.36151338,-0.16966912,-0.50509894,0.18280508,0.30224836,0.16316082,0.37046933,0.1728211,0.19777994,0.15818831,0.23936799,-0.004407136,0.32613087,0.04994466,0.1947414,0.38560703
0.7063353,0.52642274,0.321366,0.8094141,0.75532186,0.7343959,0.35439438,0.26684535,0.21893659,0.32271215,0.43819818,0.9230896,0.601348,0.25669685,0.19659898,0.4724253,0.4805581,0.70617515,0.83864814,0.6792902,0.63136804,0.1503635,-0.05012785,0.17305778,0.2609333,0.040863015,-0.13795415,0.22312757,0.12214515,-0.106375135,0.24045882,-0.05544549,-0.0044399016,0.695077,0.4101377,0.56429553,0.20790273,0.34134242,0.4891147,0.53435874,0.97529584,1.2980006,0.5618528,0.5638178,0.3832089,0.38223076,0.45730385,0.5965409,0.36789444,0.07258852,0.07258852,0.5372977,0.22321485,0.75839096,0.5003776,0.38719818,0.33975244,0.78766435,0.7137858,-0.012064863,0.4960761,0.0971019,0.49668714,0.22711731,0.5704547,0.53161377,0.24499889,0.4278964,0.44083107,0.27221483,0.42433798,0.42370686,0.11702178,0.8335444,0.30152854,0.41349375,0.19358772,0.04148324,0.71654433,0.77740777,0.50163263,0.63709396,0.30787456,0.6585608,0.14950244,0.5795181,0.518442,0.23002379,0.5311393,-0.1570945,0.52072024,0.067982376,0.525404,0.6891157,0.8497976,0.3226483,-0.0049847863,0.5446623,0.5493508,0.37616354,0.43275234,0.27214336,0.27516675,0.92062646,0.23700216,0.5693696,0.2851145,0.40069562,0.05807029,0.10452085,0.027393216,0.46308693,-0.2753217,-0.3641464,-0.4614187,0.2171452,0.3713712,0.4466065,0.22555213,0.110402666,1.1306796,0.5687981,0.969852,0.28907397,0.4070919,0.8294553,0.5704898,0.0015154224,0.17671339,0.8671436,0.41309294,0.109521344,0.32658136,0.16636874,0.10202689,0.57228494,0.33504853,1.0746225,0.567379,0.5764225,0.8330861,-0.030972892,0.6959363,0.3614963,0.28730422,0.23540884,0.74974567,0.21581952,0.6470336,0.491314,0.38473174,0.64415056,0.23984042,0.17047349,0.36611274,0.8881844,0.52284425,1.0869242,1.1524303,0.7561478,0.40480202,0.67159724,0.27427414,0.6452083,0.43821928,0.83075404,0.38090825,0.55750227,0.60809094,0.9858684,0.61678237,0.916141,0.6230831,0.46642688,0.29879066,0.78977484,1.0699215,0.6566193,0.6462651,0.50504905,0.793047,0.978686,0.33838025,0.44065177,-0.14548902,0.27722436,0.8733409,0.7228793,0.6515411,0.82433534,0.57061815,0.60846215,0.8888733,0.75284845,1.2182984,0.4524667,0.44896844,1.5277094,-0.018837601,0.65803176,0.18878444,0.6016192,0.8615236,1.2104039,1.0196788,0.7357862,0.4179173,1.0447745,1.2770842,0.46760958,0.6398191,0.7837159,0.9470653,0.69972223,0.23639086,0.7341098,0.57191485,0.67371154,0.257453,0.10783684,0.7328365,0.4092761,1.1279467,0.5612496,0.23958388,0.41367698,0.58604443,0.056971777,0.510578,0.30297363,0.5614968,0.74362934,0.70120555,0.756012,-0.36556938,0.07670509,-0.015454973,1.1637139,1.5824863,1.3520298
