101_bat_copy_gen1,101_bat_copy_gen2,101_bat_copy_gen3,102_bat_copy_gen1,102_bat_copy_gen2,102_bat_copy_gen3,103_bat_copy_gen1,103_bat_copy_gen2,103_bat_copy_gen3,104_bat_copy_gen1,104_bat_copy_gen2,104_bat_copy_gen3,105_bat_copy_gen1,105_bat_copy_gen2,105_bat_copy_gen3,106_bat_copy_gen1,106_bat_copy_gen2,106_bat_copy_gen3,109_bat_copy_gen1,109_bat_copy_gen2,109_bat_copy_gen3,111_bat_copy_gen1,111_bat_copy_gen2,111_bat_copy_gen3,112_bat_copy_gen1,112_bat_copy_gen2,112_bat_copy_gen3,113_bat_copy_gen1,113_bat_copy_gen2,113_bat_copy_gen3,114_bat_copy_gen1,114_bat_copy_gen2,114_bat_copy_gen3,116_bat_copy_gen1,116_bat_copy_gen2,116_bat_copy_gen3,117_bat_copy_gen1,117_bat_copy_gen2,117_bat_copy_gen3,118_bat_copy_gen1,118_bat_copy_gen2,118_bat_copy_gen3,119_bat_copy_gen1,119_bat_copy_gen2,119_bat_copy_gen3,120_bat_copy_gen1,120_bat_copy_gen2,120_bat_copy_gen3,121_bat_copy_gen1,121_bat_copy_gen2,121_bat_copy_gen3,122_bat_copy_gen1,122_bat_copy_gen2,122_bat_copy_gen3,123_bat_copy_gen1,123_bat_copy_gen2,123_bat_copy_gen3,124_bat_copy_gen1,124_bat_copy_gen2,124_bat_copy_gen3,125_bat_copy_gen1,125_bat_copy_gen2,125_bat_copy_gen3,126_bat_copy_gen1,126_bat_copy_gen2,126_bat_copy_gen3,127_bat_copy_gen1,127_bat_copy_gen2,127_bat_copy_gen3,129_bat_copy_gen1,129_bat_copy_gen2,129_bat_copy_gen3,130_bat_copy_gen1,130_bat_copy_gen2,130_bat_copy_gen3,131_bat_copy_gen1,131_bat_copy_gen2,131_bat_copy_gen3,132_bat_copy_gen1,132_bat_copy_gen2,132_bat_copy_gen3,134_bat_copy_gen1,134_bat_copy_gen2,134_bat_copy_gen3,135_bat_copy_gen1,135_bat_copy_gen2,135_bat_copy_gen3,136_bat_copy_gen1,136_bat_copy_gen2,136_bat_copy_gen3,137_bat_copy_gen1,137_bat_copy_gen2,137_bat_copy_gen3,138_bat_copy_gen1,138_bat_copy_gen2,138_bat_copy_gen3,139_bat_copy_gen1,139_bat_copy_gen2,139_bat_copy_gen3,140_bat_copy_gen1,140_bat_copy_gen2,140_bat_copy_gen3,141_bat_copy_gen1,141_bat_copy_gen2,141_bat_copy_gen3,101_kit_copy_gen1,101_kit_copy_gen2,101_kit_copy_gen3,102_kit_copy_gen1,102_kit_copy_gen2,102_kit_copy_gen3,103_kit_copy_gen1,103_kit_copy_gen2,103_kit_copy_gen3,104_kit_copy_gen1,104_kit_copy_gen2,104_kit_copy_gen3,105_kit_copy_gen1,105_kit_copy_gen2,105_kit_copy_gen3,106_kit_copy_gen1,106_kit_copy_gen2,106_kit_copy_gen3,109_kit_copy_gen1,109_kit_copy_gen2,109_kit_copy_gen3,111_kit_copy_gen1,111_kit_copy_gen2,111_kit_copy_gen3,112_kit_copy_gen1,112_kit_copy_gen2,112_kit_copy_gen3,113_kit_copy_gen1,113_kit_copy_gen2,113_kit_copy_gen3,114_kit_copy_gen1,114_kit_copy_gen2,114_kit_copy_gen3,116_kit_copy_gen1,116_kit_copy_gen2,116_kit_copy_gen3,117_kit_copy_gen1,117_kit_copy_gen2,117_kit_copy_gen3,118_kit_copy_gen1,118_kit_copy_gen2,118_kit_copy_gen3,119_kit_copy_gen1,119_kit_copy_gen2,119_kit_copy_gen3,120_kit_copy_gen1,120_kit_copy_gen2,120_kit_copy_gen3,121_kit_copy_gen1,121_kit_copy_gen2,121_kit_copy_gen3,122_kit_copy_gen1,122_kit_copy_gen2,122_kit_copy_gen3,123_kit_copy_gen1,123_kit_copy_gen2,123_kit_copy_gen3,124_kit_copy_gen1,124_kit_copy_gen2,124_kit_copy_gen3,125_kit_copy_gen1,125_kit_copy_gen2,125_kit_copy_gen3,126_kit_copy_gen1,126_kit_copy_gen2,126_kit_copy_gen3,127_kit_copy_gen1,127_kit_copy_gen2,127_kit_copy_gen3,129_kit_copy_gen1,129_kit_copy_gen2,129_kit_copy_gen3,130_kit_copy_gen1,130_kit_copy_gen2,130_kit_copy_gen3,131_kit_copy_gen1,131_kit_copy_gen2,131_kit_copy_gen3,132_kit_copy_gen1,132_kit_copy_gen2,132_kit_copy_gen3,134_kit_copy_gen1,134_kit_copy_gen2,134_kit_copy_gen3,135_kit_copy_gen1,135_kit_copy_gen2,135_kit_copy_gen3,136_kit_copy_gen1,136_kit_copy_gen2,136_kit_copy_gen3,137_kit_copy_gen1,137_kit_copy_gen2,137_kit_copy_gen3,138_kit_copy_gen1,138_kit_copy_gen2,138_kit_copy_gen3,139_kit_copy_gen1,139_kit_copy_gen2,139_kit_copy_gen3,140_kit_copy_gen1,140_kit_copy_gen2,140_kit_copy_gen3,141_kit_copy_gen1,141_kit_copy_gen2,141_kit_copy_gen3
-0.41021863,-0.02170065,0.008785069,-0.25761902,-0.18690526,0.05264622,-0.044932395,-0.20540468,0.020167097,-0.153436,0.019947678,0.15953094,-0.5111241,-0.27294502,0.13563167,-0.22087592,-0.09113826,0.054903656,0.026737481,-0.101611264,-0.15440337,-0.20716915,-0.4202539,-0.21010312,-0.22178575,-0.3739758,-0.12642759,-0.24289271,0.017238677,-0.20180097,-0.40527463,-0.3736262,-0.31251633,-0.059749573,-0.16031465,-0.1656757,-0.047012687,-0.13027439,0.14038071,0.12058334,-0.2967862,-0.2507652,-0.19362922,0.12638253,-0.02424401,-0.27789474,-0.3147326,-0.14674364,-0.3085319,-0.19235387,-0.17877555,0.037434563,-0.016789556,-0.037393644,-0.06155797,-0.0059794486,0.0129701495,-0.063161045,-0.3458934,-0.24950969,-0.15444311,-0.33290634,-0.057876617,-0.24046902,-0.06661762,-0.29961747,-0.49305415,-0.2265827,-0.28161925,-0.04831271,0.08540043,-0.15728933,-0.22421017,-0.120696664,-0.06361042,-0.26592857,-0.16366626,-0.14515993,-0.168385,0.06114143,-0.029757619,-0.10040937,-0.16046171,-0.08165163,0.17359914,-0.021151006,0.0014677644,-0.25142437,0.041039795,-0.06010346,-0.44139,-0.30730033,-0.18287775,-0.20726785,-0.327267,-0.014407635,-0.15837824,-0.31873798,-0.06338173,-0.23710422,-0.43104702,-0.1532927,-0.3792839,-0.16460651,0.09120129,-0.10940851,0.16711362,0.31812447,-0.039706588,0.27901143,-0.15084156,0.1507762,-0.13621126,-0.13621126,0.4058101,-0.10701609,0.07094723,0.14910938,0.061717346,0.049027264,0.05542834,-0.41193086,-0.38329932,-0.027979828,0.14700967,-0.08546919,-0.14729233,-0.017185777,-0.10055861,-0.21063559,-0.31646338,-0.1831164,-0.21685481,-0.10163827,-0.1852874,-0.17208837,-0.24349025,0.024253458,-0.2150476,-0.36935768,0.10266465,-0.26009277,0.095630586,-0.09701267,0.031802014,-0.08634171,-0.055596933,-0.14973949,-0.14973949,-0.28275892,0.2166408,0.1182152,-0.11723629,0.076147944,-0.008784041,0.17200285,-0.03446187,-0.22205329,-0.307131,-0.3125834,-0.39696896,-0.09858912,-0.097935036,-0.1511661,-0.18512857,-0.07285778,0.06527524,0.03383544,-0.21333575,-0.32701132,-0.27454734,-0.27454734,-0.2405874,-0.032228827,-0.013474256,-0.3812894,-0.4064209,-0.18297267,-0.07456103,-0.104818076,-0.041383862,0.121825755,0.1254904,-0.103107736,-0.011713341,-0.015328273,0.24725363,-0.013941333,0.29715195,-0.22909947,-0.09966996,0.0013121814,-0.17705856,0.15789263,-0.0040629804,-0.11253011,-0.16215983,-0.26869497,-0.043621078,-0.02379775,-0.062355787,0.1929078,-0.12267949,0.15006346,0.12995166,0.07376349,0.3586652,-0.28710622,-0.04151079,0.1011745
0.44296154,0.52498597,0.67365843,0.40224248,0.5851511,0.40190673,0.59079236,0.5654638,0.21678221,0.44021213,0.46190697,0.39013356,-0.28124484,0.34257275,0.42039704,0.30837595,0.11921348,0.38444299,0.06604913,0.16325289,0.37151033,0.33100307,0.10084729,0.29290682,0.56085587,0.28232193,0.49598312,0.3674978,0.47672814,0.5238418,0.12549633,0.33835143,0.25826234,0.3024238,0.34389007,0.4034068,0.31003836,0.24587387,0.21948634,0.43348396,0.36409512,0.42414987,0.22966287,0.12727216,0.59475636,0.5409827,0.2851171,0.6611668,0.17497501,0.35450256,0.22581388,0.41646108,0.54050857,0.4525924,0.45292354,0.5176521,0.39033726,0.5533863,0.18344578,0.32280797,0.594752,0.45814338,0.6182828,0.6258849,0.5569057,0.45062646,0.30899203,0.44027236,0.37842748,0.54944915,0.59407705,0.53446794,0.3779987,0.29447836,0.18736164,0.45539206,0.35048324,0.33388704,0.6421447,0.6563814,0.60160923,0.5631304,0.3208447,0.59612083,0.46078396,0.53807116,0.6909759,0.50850636,0.13006274,0.3047703,0.3629676,0.41507137,0.38804558,0.37433538,0.19623025,0.10537776,0.72612834,0.34902543,0.61740303,0.4874773,0.4818179,0.6337764,0.13174258,0.42773628,0.69251525,0.17162834,0.14753821,-0.16603094,0.33881342,0.16096625,0.06131444,0.08275202,-0.08709557,-0.08709557,-0.031003699,0.14656198,0.12593801,0.07979241,0.23708631,-0.13092127,0.28842652,0.1879607,0.5804688,0.12358227,0.34926605,0.040412355,0.10745753,0.024119593,0.11520454,0.31379235,0.29008076,0.31925362,0.16013415,0.16433084,-0.029518545,0.013386201,0.12616464,-0.09875566,0.1992186,0.18101783,0.06557892,-0.06326472,0.2054767,0.2653129,-0.062541574,0.40428114,0.034322076,0.076909095,0.076909095,0.20140895,0.03486851,0.051145293,0.41063827,0.095352344,0.02963724,0.25920957,-0.2251469,0.053701222,-0.19216283,0.2071448,0.10493279,0.2005892,-0.016367659,0.07508519,-0.26001644,0.07873671,0.08188407,0.17304839,-0.24873427,-0.0031095743,0.094120964,0.094120964,0.10398519,-0.004321471,0.019598037,0.047301807,-0.07883604,-0.09880991,0.30221215,0.18001446,0.2898648,-0.0012854636,0.14714259,0.16394812,0.20696914,0.14889437,-0.032611683,0.0038662404,0.024097249,-0.36976147,-0.08703822,0.2222512,0.021890335,-0.041388407,0.026218325,-0.0018253103,0.18900767,0.36998743,0.14466473,0.081534564,0.08045158,-0.08334182,0.11692523,0.12176939,0.13180771,0.23355421,0.058616035,-0.19426033,0.08769996,-0.098227315
0.102533795,-0.19436924,-0.06475471,-0.06762153,-0.28363016,-0.29645833,-0.024268813,-0.06661573,-0.07995476,0.11145005,-0.20549366,0.14711875,-0.07601789,0.11889216,-0.035534218,-0.028123148,-0.09085283,0.11092915,-0.011592729,-0.058733933,0.16522527,-0.04183203,0.09108185,0.04428409,-0.004570402,-0.03804274,0.0167289,0.009604752,-0.19963294,-0.13140735,-0.25936633,-0.065417275,-0.093730465,0.08889651,-0.014962018,-0.11548944,0.14088106,-0.08171368,0.02956181,-0.20168273,0.065920666,0.011512503,0.02860561,-0.19581899,0.14763519,0.092277326,-0.024836987,0.116604365,-0.1012361,-0.06573166,0.07329702,0.16627553,0.05185823,0.23730183,-0.043810293,-0.07685697,-0.12860775,0.025038972,-0.009128198,0.08534168,0.0061358735,-0.049746178,-0.012275346,0.027460761,-0.06625736,-0.054109752,0.14187473,0.14234775,-0.045435365,0.06907942,0.03292098,0.073882505,-0.24701115,-0.06717597,-0.0683978,0.0009046793,-0.10434541,0.045359947,0.008813523,0.114005916,0.055845924,-0.036779866,-0.07353044,0.061084896,0.13618588,0.008992888,0.15699312,0.12557858,-0.12894864,-0.099868946,-0.03778696,0.05922004,0.13871002,0.14824641,-0.014382698,0.049544513,-0.10364434,0.035037916,-0.07019915,0.12354182,0.1512119,0.040003523,-0.020285264,0.1634887,-0.012943342,-0.21168986,-0.2794371,-0.10424677,-0.5246736,-0.52249897,-0.33793938,-0.48290575,-0.28038466,-0.28038466,-0.19433604,-0.08353685,-0.20386837,-0.42001563,-0.008364461,-0.3652652,-0.29297853,-0.15494068,0.18593076,-0.41043392,-0.5202426,-0.29071742,-0.3630792,-0.34849033,-0.24146809,-0.23313469,-0.16229609,-0.35174578,-0.18110481,-0.3675422,-0.43388313,-0.17735936,-0.1967713,-0.35491374,-0.16684866,-0.31510162,-0.27596527,-0.26742205,-0.51825786,-0.33041286,-0.2297889,-0.17080429,-0.091786,-0.07229643,-0.07229643,-0.22959515,-0.4130394,-0.29785153,-0.27171487,-0.3882339,-0.4684905,-0.41238397,-0.28389466,-0.24553403,-0.009626009,-0.3351822,-0.23627892,-0.12505192,-0.255343,-0.28173292,-0.22531772,-0.4094454,-0.21590742,-0.18696226,-0.20408215,-0.11461652,-0.22512093,-0.22512093,-0.2630124,-0.40630546,-0.028204262,-0.21513805,-0.07700358,-0.039704412,-0.23680395,-0.0043123364,-0.010057405,-0.19234583,0.06321645,-0.2576602,-0.07713276,-0.30043826,-0.3550731,-0.14472088,-0.3252381,-0.37967464,-0.4680717,-0.43095654,-0.27477634,-0.03389377,-0.07598831,0.12739551,0.042500928,-0.017707847,-0.2090665,-0.2659328,-0.11530192,-0.52300113,-0.10566056,-0.27469116,-0.33607435,-0.24117082,-0.3951699,-0.12685476,-0.3796119,-0.562814
0.56063294,0.49855536,0.49101555,0.24496928,0.22586852,0.5262051,0.35888186,0.40163136,0.29888296,0.35577953,0.57256556,0.04314968,0.26194727,0.20023671,0.48174766,0.46437317,0.29862317,0.3660562,0.20567232,0.004208237,0.54768735,0.22698414,0.2754221,0.5985496,0.41370833,0.22000694,0.44388753,0.55497015,0.5405685,0.26745003,0.19800654,0.33461374,0.115393996,0.31235024,0.2948222,0.4224336,-0.0005701184,0.23234792,0.20187695,0.2575175,0.2839412,0.3425036,0.28717315,0.506865,0.36650902,0.2384316,0.3552144,0.5902405,0.39356887,0.48992115,0.5852557,0.24808148,0.26673418,0.21906404,0.50878114,0.51707023,0.40205806,0.2843718,0.30246776,0.112852484,0.45014352,0.3045485,0.42985362,0.3727448,0.32118315,0.38956806,0.3067324,0.3734046,0.17007059,0.16216576,0.52701473,0.4587846,0.29207876,0.25979275,0.45122355,0.24366125,0.3111198,0.20756358,0.4480241,0.33288994,0.37156975,0.40323803,0.35754758,0.43741137,0.3876717,0.34892815,0.23061529,0.3431074,0.19171369,0.55378944,0.4822733,0.42479587,0.3747755,0.3159293,0.5086943,0.17461748,0.49112183,0.62897986,0.34519318,0.37820703,0.41279846,0.24175572,0.3606599,0.77514124,0.5894117,0.34874946,0.2516631,-0.07409169,0.2531891,-0.0687097,0.21326831,0.12789144,0.059660167,0.059660167,0.1165107,0.35384074,0.123625234,0.072270945,0.11879511,0.05339559,0.23593272,0.06846027,0.34843594,0.18100053,0.018699944,0.22137076,0.23965842,0.15186335,0.36823305,-0.093159325,0.114216775,0.0571127,0.015668541,0.10352084,0.20758414,0.19921538,0.06390773,0.0069833547,0.24016453,0.3567506,-0.06780255,0.20843661,-0.008607566,-0.10565522,0.33566368,0.12734517,0.41510242,0.26420435,0.26420435,0.3267667,0.0037202388,0.0060976893,-0.081040904,0.035982117,0.31990504,0.060005814,0.058355406,-0.034867167,0.25375527,0.21025927,0.24003561,0.35542864,0.11953317,0.040722623,0.082683906,0.11339764,-0.06505296,0.14642856,0.29432407,0.39411208,0.38169563,0.38169563,0.0615063,0.14642689,0.0056574345,0.2290999,0.23601931,0.37967968,0.28158614,0.4005227,-0.017184198,0.23468846,0.18615305,0.22088711,0.063747875,-0.083945274,0.07462475,0.3015465,0.1488286,0.14698485,-0.08956528,0.23646319,0.15659964,0.15721822,0.3256881,0.13725084,0.20720844,0.430551,0.036352187,0.21534888,-0.0001206696,-0.14470035,0.26834416,0.03867024,0.10933843,0.04809788,0.14969109,0.30229908,0.07155159,0.17406099
0.16389948,0.15545347,0.13726157,-0.02332154,0.25742197,0.20405927,0.038217522,0.09223306,0.24342935,0.078539774,0.1617122,0.22287399,0.24765047,-0.056307394,0.19239105,0.109518535,-0.10963159,0.08901101,0.07806713,-0.07727274,0.50110555,-0.13813707,0.07197195,-0.1674384,0.11364668,-0.021212846,0.19022281,-0.05054088,0.14032339,0.111909434,-0.14527677,-0.09907159,-0.15272242,0.19756916,0.19750342,0.07904085,0.26853204,0.16768914,0.14386417,0.35619873,0.19426396,0.19098511,-0.016040362,-0.0817719,-0.053098343,0.16545066,0.047422327,0.07147069,-0.03742431,0.15389946,0.06409019,0.24940774,0.16216382,0.16883756,0.079375625,0.03902673,0.17067364,-0.13971604,0.018964149,0.08245066,0.06210255,0.23811536,0.105520815,0.22988749,0.012384824,-0.04342304,-0.18573582,0.21275195,-0.23562762,0.17496994,0.20025241,0.12426961,0.12952366,0.051414818,0.07426201,-0.14890474,-0.037567638,0.15545188,-0.07303695,0.038219437,0.08055233,-0.012067344,0.09463695,0.18127331,0.014411084,-0.19840428,0.123591565,0.15412286,0.074226245,0.14964394,-0.034886114,-0.025958449,-0.19685882,0.10934012,0.16077933,0.17354137,0.21139964,0.09572121,0.096356526,0.012188107,0.024413936,-0.1438664,-0.07104777,0.022826314,0.065320544,0.07628523,0.13423671,0.21596211,-0.018919334,0.25487292,0.13555987,0.16041826,0.052830778,0.052830778,0.31711587,0.25878865,0.2924372,0.1030747,0.17698738,0.17012468,-0.054242507,0.11148596,0.07741437,-0.204669,0.051181242,-0.016915739,-0.049715444,0.06309199,0.16134562,-0.10370952,0.058559485,0.038432293,0.0062136725,-0.016455233,0.10040783,0.1896264,0.11740718,0.04092723,0.023941386,0.0273186,0.019965615,0.04417597,-0.035728194,-0.0025872886,0.04618322,0.020681879,0.07218513,0.16744348,0.16744348,-0.07136133,-0.08910628,0.17324796,0.047913536,0.032466948,-0.020995729,0.082569234,0.2620706,0.009275395,0.06824511,-0.03520496,-0.013731558,-0.07417637,0.15481086,-0.06944828,0.16707742,0.067715034,-0.03142357,0.15651807,0.029006436,0.114899956,0.0926814,0.0926814,0.119031996,0.15216026,0.11837339,0.14081183,-0.1212987,0.23977157,0.09534842,0.2644534,0.27716398,0.39978257,0.16992861,-0.023743745,0.058887735,-0.0069596544,0.25773332,0.33428997,0.25609747,-0.083114274,0.25783855,0.19513245,0.006911099,0.2922046,0.1912017,0.10650546,0.2005394,0.2304775,-0.05952394,-0.022173671,0.18090755,0.009640373,0.044455387,0.16618654,0.051690012,0.10284411,0.14825396,0.13545448,0.02602775,0.049782358
-0.18267082,0.007677123,-0.16968416,-0.29965365,-0.03631188,0.022953987,0.13502863,-0.15134676,0.09983212,-0.037214518,0.059016883,-0.03919427,-0.39474002,0.03210772,0.05606749,-0.16476575,-0.2350752,-0.05529751,-0.079232275,-0.028404504,-0.168719,-0.27533865,-0.1994619,0.037589625,-0.033320382,-0.032275796,0.03501466,0.20895177,-0.28156886,0.043500513,-0.30260056,-0.13598488,-0.038070954,0.07615582,-0.025331091,-0.000787586,-0.1979027,-0.22960551,0.09785838,-0.12249939,-0.046729773,-0.13236897,0.09876029,-0.08127809,-0.16973442,-0.005278595,-0.30974507,0.014757954,-0.03993848,-0.24995776,-0.32350728,0.012741059,0.050911397,0.0039246976,-0.1697845,0.0761669,-0.1676392,-0.030794568,-0.35194522,0.051143438,-0.18485203,-0.18820319,-0.10519312,0.00974308,0.057548903,0.09416182,-0.0045125633,-0.010005593,-0.006412372,0.12660046,0.078865506,-0.17261761,0.008576617,-0.0061718076,-0.026100717,0.066881716,-0.014376417,-0.07273975,-0.015202031,-0.08233851,-0.14982376,0.022120148,-0.001053825,-0.055767164,-0.14214352,-0.09037113,-0.035363436,-0.04183127,-0.08611256,-0.034795024,-0.05879061,-0.2670934,0.09027918,-0.21675596,-0.35765874,0.15274143,-0.010644108,0.17965174,-0.13965483,0.08419734,-0.25916755,0.16884705,-0.07569398,-0.27077776,-0.114369996,-0.11340376,0.008948773,0.46486264,0.21700683,0.08814229,-0.11236799,0.18212762,0.058190458,0.058190458,-0.067700416,-0.27560318,-0.2505271,-0.072827145,-0.07905492,0.11351311,0.37966636,0.4346397,0.46350738,0.12138952,0.08316548,-0.11955643,0.028782845,-0.08593409,0.22521664,0.07492999,0.35448223,0.18774454,0.18022713,-0.12652501,0.019875988,-0.32980698,-0.04236386,0.18525541,0.26430506,-0.04697478,0.14391865,-0.07411048,-0.07096435,0.056336857,-0.12884109,-0.13404511,-0.24598049,-0.04566808,-0.04566808,0.24271125,-0.13968414,0.019877702,0.15174767,-0.259937,-0.07871361,0.091519415,0.026503965,0.44131428,0.34326735,0.277452,0.13264146,0.11439865,-0.07707341,0.24446495,0.043455552,0.103747174,0.32124245,0.46528494,-0.03298962,0.017515106,-0.034945816,-0.034945816,0.24783306,-0.06119419,0.3806689,-0.15935953,-0.26806477,0.054851808,0.103612095,0.324414,0.20039955,0.11282539,-0.09316912,0.21929237,-0.05743923,-0.07633491,0.35834956,-0.030712537,0.05919022,0.11257623,0.039810784,0.23948121,0.2423163,0.1634151,0.035355836,-0.08984159,0.022638299,0.12509659,0.14387749,0.23102546,0.23678643,0.3586682,0.13120982,0.1897203,0.14916426,0.2268591,-0.02931951,0.38529694,0.1362837,0.32773668
0.3834086,0.41909567,0.2627713,0.26759443,-0.0070131198,0.28678274,0.092333466,0.10055627,0.21021251,0.14286917,0.23246981,-0.15866698,0.30272266,0.14931308,0.32539868,0.19238378,0.062834315,-0.063252,0.06819886,0.22416145,0.12101542,0.2613805,0.37045425,0.33962587,-0.025820121,0.35811445,-0.015306793,0.3168617,0.12889238,0.16209316,0.2262503,0.24748662,0.10000694,0.2348895,0.2585824,0.20808539,0.021979868,0.12754041,-0.15161152,0.05692578,0.2675793,0.35991952,0.114341915,0.09743744,0.17006424,0.080424845,0.21587989,0.12987511,0.10409132,0.32021278,0.2779477,0.16216825,0.28216147,0.34362257,0.14481163,0.18080409,0.120024,-0.14420785,0.5550124,0.14461553,0.11011737,0.07246405,-0.029104263,0.1317217,0.10461096,0.1162446,-0.009747438,0.022354491,-0.09595535,0.05103548,0.21922576,0.15230037,0.1942813,0.074586526,0.023170985,0.23404402,0.42098963,0.37441963,0.14631692,-0.09236984,0.055523485,0.13825649,0.10247205,0.13965076,-0.1683232,-0.08406935,-0.09371963,0.20030013,0.053406954,0.22733934,0.11348281,-0.21604934,-0.02074369,0.23808646,0.4590323,-0.1421151,0.13413724,0.03338252,-0.0909724,0.2669993,0.34502745,0.22330807,0.32675385,-0.044666283,0.18731356,0.33509132,0.5573598,0.299816,0.39417666,0.59880495,0.40051633,0.13546032,0.25368047,0.25368047,0.38881338,0.37708795,0.28283298,0.2291018,0.37174034,0.24523854,0.3544013,0.31511718,0.43818617,0.43714163,0.47003186,0.5615247,0.45495045,0.5474694,0.39293492,0.5072401,0.5824902,0.33705372,0.5317881,0.5670638,0.4990239,0.719821,0.68281573,0.48119515,0.35252026,0.46698654,0.41949856,0.59702045,0.42666018,0.50292146,0.3504702,0.5228574,0.7175533,0.56573576,0.56573576,0.4915752,0.2621052,0.46269035,0.124822475,0.088438444,0.8069258,0.6852666,0.6906219,0.41036803,0.37416726,0.48935977,0.43660414,0.4643464,0.5055367,0.23728734,0.3649217,0.52474636,0.27877012,0.29381895,0.43313155,0.1835205,0.5303694,0.5303694,0.5864316,0.43496072,0.27706018,0.57948476,0.15102738,0.64872175,0.40619385,0.28096658,0.30780643,0.38282433,0.41878438,0.49057198,0.5035897,0.4353928,0.24364777,0.5773758,0.44878313,0.039914817,0.09353105,0.13110295,0.4687215,0.51909643,0.52130204,0.6539533,0.56686294,0.5924677,0.62261754,0.46598506,0.34098223,0.54477495,0.28099597,0.4750016,0.35746616,0.25244117,0.33669034,0.5091994,0.6507606,0.41440862
0.2449156,0.55699164,0.49622238,0.39886194,0.44284523,0.31959143,0.52383137,0.42691237,0.45498434,0.49802142,0.082348675,0.6154635,0.92657834,0.63562673,0.3591295,0.61806273,0.6883596,0.51363754,0.6810653,0.4291489,0.5166546,0.5788444,0.47472388,0.22881415,0.42281884,0.5866407,0.279229,0.52506065,0.104737684,0.51936424,0.7131209,0.67038596,0.3926069,0.5508407,0.49141365,0.4143064,0.50207746,0.6979658,0.61258364,0.7495978,0.5723087,0.739729,0.49255452,0.75956166,0.5352564,0.3987258,0.49840343,0.5020715,0.716942,0.44967055,0.4619283,0.24020879,0.47958905,0.3866356,0.29566827,0.5462644,0.4305886,0.67502236,0.45272475,0.26276183,0.35162932,-0.007259816,0.13088498,0.55930424,0.5321762,0.6364341,0.57572293,0.3990947,0.5067975,0.38874757,0.5975013,0.356241,0.56933665,0.6839894,0.38223538,0.42540097,0.3144302,0.26907045,0.5540805,0.29285774,0.023259401,0.5259214,-0.0146173835,0.3788233,0.48197022,0.7753105,0.47011638,0.4824273,0.583426,0.17165172,0.56655836,0.5442567,0.554063,0.5210843,0.27108973,0.7398753,0.38959575,0.28545249,0.6466773,0.06327659,0.3835733,0.45898527,0.53938586,0.40562326,0.13718352,0.73884016,0.7736926,0.46490085,0.5042556,0.7918856,0.6072404,0.66660506,0.48110974,0.48110974,0.75824225,0.749702,0.94209135,0.45707187,0.8425522,0.8605243,0.6736029,0.7554612,0.20684606,0.46542028,0.44549927,0.66448027,0.3299585,0.4820423,0.3452801,0.329933,0.26086584,0.46620107,0.30882382,0.35718885,0.49540156,0.431719,0.48391932,0.7175521,0.55472124,0.3421609,0.6456175,0.3693477,0.54292774,0.45363906,0.64541143,0.535638,0.17806272,0.29696983,0.29696983,0.2735932,0.60516155,0.48172778,0.5670629,0.42468062,0.37162468,0.4758733,0.32005692,0.11774702,0.102471024,0.56329083,0.3715902,0.46145025,0.21444172,0.44177124,0.5596892,0.38626838,0.5087607,0.4003548,0.4738821,0.7756146,0.4413216,0.4413216,0.2007258,0.7639352,0.38757834,0.25372213,0.5443285,0.3145585,0.65956974,0.48214665,0.5052342,0.71883935,0.744266,0.3385264,0.2965644,0.5631566,0.44842237,0.4277917,0.31162417,0.5638482,0.7558796,0.40736935,0.8547828,0.679318,0.37417164,0.76720226,0.7371707,0.6691884,0.53771734,0.6192702,0.5348367,0.78718257,0.6699543,0.2982077,0.69362736,0.18865235,0.7103383,0.2823646,0.661196,0.78028804
