101_bat_copy,102_bat_copy,103_bat_copy,104_bat_copy,105_bat_copy,106_bat_copy,109_bat_copy,111_bat_copy,112_bat_copy,113_bat_copy,114_bat_copy,116_bat_copy,117_bat_copy,118_bat_copy,119_bat_copy,120_bat_copy,121_bat_copy,122_bat_copy,123_bat_copy,124_bat_copy,125_bat_copy,126_bat_copy,127_bat_copy,129_bat_copy,130_bat_copy,131_bat_copy,132_bat_copy,134_bat_copy,135_bat_copy,136_bat_copy,137_bat_copy,138_bat_copy,139_bat_copy,140_bat_copy,141_bat_copy,101_kit_copy,102_kit_copy,103_kit_copy,104_kit_copy,105_kit_copy,106_kit_copy,109_kit_copy,111_kit_copy,112_kit_copy,113_kit_copy,114_kit_copy,116_kit_copy,117_kit_copy,118_kit_copy,119_kit_copy,120_kit_copy,121_kit_copy,122_kit_copy,123_kit_copy,124_kit_copy,125_kit_copy,126_kit_copy,127_kit_copy,129_kit_copy,130_kit_copy,131_kit_copy,132_kit_copy,134_kit_copy,135_kit_copy,136_kit_copy,137_kit_copy,138_kit_copy,139_kit_copy,140_kit_copy,141_kit_copy
-2.1745238,-2.2529123,-1.8118781,-2.9842129,-1.3314621,-0.90903234,-2.290507,-1.0485195,-2.1238236,-2.3344421,-2.9167106,-2.0735464,-1.6677381,-2.4501872,-0.69834155,-2.5082889,-1.3597481,-2.7404213,-2.2427347,-2.5536358,-1.6638261,-2.2635849,-1.9256529,-1.4009421,-3.4682918,-1.6218626,-2.635373,-2.3635013,-2.9176311,-3.0294118,-1.8109329,-2.0876288,-2.3271022,-2.1341345,-0.9627825,-1.7437356,-1.6250732,-2.0067358,-1.3197082,-2.0803595,-0.86311173,-0.45995963,-1.6431594,-1.505764,-1.4056256,-1.4718386,-0.3616282,-2.112106,-0.94415194,-2.0764408,-1.4460517,-1.713591,-1.3378246,-0.47338104,-1.3502046,-2.3600137,-1.0929273,-2.2366471,-1.0887629,-2.259247,-1.2600483,-2.1024907,-1.6770934,-2.4800944,-1.300957,-1.207737,-1.3091245,-1.9153877,-2.0283132,-1.5320045
0.7558189,0.7818217,0.8443223,1.1735005,1.0162845,1.1274587,0.92475927,-0.058736846,0.7111874,0.7850328,1.3691198,0.4926166,0.6345495,0.59941864,1.6267498,1.3480725,0.31584185,1.1708108,1.2322421,0.90541923,1.511686,1.3357593,1.1019326,1.6281434,1.0416691,1.7438262,1.311787,0.74163246,1.1668767,0.81867135,1.174669,1.3324826,0.9972801,1.5839983,0.8566672,0.65443194,0.08039435,0.63535494,0.70012003,0.22007428,0.6181223,0.8928443,0.90590304,-0.2461162,0.90532506,-0.33147645,1.0439446,0.26346067,1.1551979,0.9579559,1.0036716,0.37375993,0.8511205,1.0705296,0.8758233,0.67592466,0.64839154,0.4620697,0.9700137,0.46266568,0.1211153,0.5045164,0.7008217,-0.3961668,0.09074907,0.3597035,0.6448076,0.9655108,0.451281,0.7930274
-1.3407118,-1.268691,-1.0356197,-1.4090381,-1.0203068,-0.7483601,-0.5480006,-1.5279332,-1.3013204,-1.318842,-1.390044,-1.566099,-0.9714233,-1.209219,-0.35214213,-0.99789,-1.7809074,-1.3776716,-1.7564126,-1.5787092,-1.1818302,-1.1226357,-1.1295756,-2.1602523,-1.180247,-1.7188218,-1.8059632,-1.1021743,-1.5387855,-1.4132367,-1.128657,-1.1019729,-1.0579121,-0.8518381,-1.099464,-1.4175048,-1.5382637,-1.5775596,-0.72675467,-1.688115,-0.39805743,-0.40853262,-1.11385,-1.5281351,-0.36932173,-0.39427117,-0.5882621,-1.455232,-0.58525413,-0.45589983,-0.7554395,-1.4069909,-0.9781904,-0.7057212,-0.7575198,-1.9711754,-0.88342375,-1.167729,-1.4669149,-0.8710737,-1.3233122,-1.6900119,-0.68543416,-0.81855655,-0.8271501,-0.028573316,-1.8982768,-1.8437852,-0.11544108,-0.7441339
0.8450401,1.1755645,1.5013441,1.7218878,1.8474172,1.506446,0.71847403,1.4413568,1.4303533,1.0345713,1.6047605,1.2816687,1.237224,1.4843575,1.6406597,1.4863529,1.4176774,2.009816,1.4379661,1.9258298,1.6429207,2.1035206,1.7407506,1.3990963,1.2581356,1.38486,1.7728953,1.4034455,2.045622,2.0534725,1.6055348,1.8806001,1.0791882,2.0241654,1.7604808,1.1511041,0.58630496,1.7267842,0.75769633,2.0636606,1.5600066,0.73761964,1.3128865,1.2567747,0.94700354,1.78057,0.87433594,1.2077583,0.2420777,1.1409472,1.8913705,1.4816861,1.8304286,1.3280225,2.076534,1.9692682,1.4255245,1.7647388,1.6015434,1.2923528,0.96726227,1.8429444,1.4867227,2.2637925,0.76784414,0.82707554,1.5122849,1.1831509,1.2045003,1.5216573
0.084452905,0.3423287,0.5986789,0.7967754,0.47036874,0.60729903,-0.21132267,0.34646663,0.033014923,0.2642524,0.75879866,0.69439286,1.0636569,0.34045947,1.3192706,0.5105412,0.36450836,0.7174673,0.45484743,0.61463356,0.5067208,0.23365723,0.79771006,0.18122196,0.7212102,0.1973285,0.5347493,-0.21231873,0.47760886,0.64758635,0.47441444,0.6436758,0.48631024,0.71947604,0.7835193,0.004630254,-0.17498165,0.17696522,0.15082435,0.286185,0.8878112,0.58964705,-0.048100255,0.26177487,0.4688846,-0.092806734,-0.027177546,0.28391868,-0.17476805,0.799407,-0.31840068,0.23779738,0.004828327,0.5336181,0.28123647,0.13004409,-0.024230013,-0.20852806,0.07370031,0.19381714,0.50491005,0.038433645,-0.19741426,-0.5350399,0.19707994,0.5231049,0.43811905,0.43935555,-0.5023457,0.24284011
-0.19644995,-0.79420894,-0.7042464,-0.7282723,-0.2450063,0.59043705,-1.7543069,-0.7092567,-0.94258565,-1.076215,-1.1782366,-1.0323993,-0.012210377,-0.56541747,0.25732833,-0.19036247,-0.35493615,0.10167145,-1.1157918,-0.65045625,0.23377098,-1.0239514,-0.8711602,-0.49956873,-1.1460999,-0.35590515,-1.3417718,-1.229394,-1.0472587,-0.97787213,-0.05171945,-0.039317988,-0.38858235,-0.53178793,0.52296734,0.0071918336,-1.5360724,-0.08300906,-0.17311871,-0.2081266,0.60942733,0.9173381,-0.124054976,-1.31563,-0.46375418,0.09827673,0.10144423,-0.355236,1.4922638,-0.527736,-0.5913059,-0.45373327,-0.22619694,0.17872058,-0.3547517,-0.51091594,0.23193766,-0.47080287,0.3603095,-0.797289,-0.18711933,-0.01754495,-0.76721764,-0.9081833,-0.5615963,0.0120980665,-0.42755046,-1.2872965,-0.3475455,0.56550115
-1.4633368,-1.1760874,-0.9005838,-0.89761573,-0.70079017,-1.2106719,-2.113811,-1.2547363,-1.2884827,-1.4159776,-1.0605989,-2.1394713,-1.1387253,-0.9063221,-0.61595505,-0.950777,-0.8633201,-0.6998528,-1.3030287,-0.65741855,-0.99909395,-1.1943169,-1.5997065,-1.3431288,-1.1032993,-1.2194248,-1.8277848,-1.1050509,-0.768863,-1.4528321,-0.8659338,-2.243976,-1.1106794,-1.1694822,-0.63702166,-1.0441456,-1.8874096,-1.789756,-0.9312872,-1.8496433,-0.3238008,-0.8085045,-1.1098028,-1.4953372,-1.3414766,-1.3770536,-1.1930453,-1.6038206,-1.2026782,-1.3977879,-1.8214121,-0.89268,-1.8998928,-0.8485478,-1.3084139,-1.7689365,-0.850974,-1.5546176,-1.0889052,-1.5503814,-1.6818442,-1.5391378,-1.3502699,-1.3640714,-1.2089242,-1.6236674,-1.4106691,-2.0861685,-1.5617907,-0.6950087
0.23335807,0.062323797,-0.11572532,-0.6271822,0.025864607,1.0653881,-0.30577293,0.49346486,0.36573052,0.18544015,-0.47978055,-0.49867207,-0.40208,0.21775357,0.35902834,0.42054662,-0.001412376,0.12804788,-0.13205399,0.15657535,-0.30505186,-0.12788947,-0.41777375,0.23795149,0.279321,0.33026335,0.20339681,-0.5732596,-0.17276353,-0.25368157,-0.018085124,0.4056466,0.17913662,0.11140961,0.1844233,-0.7792174,0.018975489,0.10454424,-0.39377022,-0.541824,-0.6128828,0.7069734,-0.7004298,0.10397215,0.055680975,-0.84889865,0.83477634,-0.12446463,0.03542512,-0.41008404,-0.52642,-0.33350688,-0.050172366,0.42249805,-0.32132098,-0.40599158,-0.34749123,-0.36581528,-0.39329764,0.14395782,0.11375635,-0.10524138,-0.8045475,0.080756284,-0.41824612,0.5542703,0.3986327,0.16442099,-0.41300923,-0.48097143
0.04461956,0.4308089,0.25207964,0.39308858,-0.66912127,0.14037584,0.3388828,0.20141529,0.8567566,0.1622802,0.08164083,0.53475153,-0.21108039,1.0104771,0.50880367,0.40488353,0.32210934,-0.13020247,0.48756278,0.31460506,0.3876184,0.7785077,-0.17787026,0.75937533,0.53677744,0.271907,1.1042664,-0.061596267,-0.026777271,0.12035097,1.1042365,0.7209229,0.12180174,-0.08225121,-0.009636426,-0.18228887,0.81124544,0.30353343,-0.18972127,0.6517711,0.63974726,0.21852687,0.3208081,0.27324098,-0.11504713,0.119400226,-0.029915595,0.33270165,1.2146375,0.8892522,0.030379057,0.1739649,-0.3884944,0.17258927,-0.32604918,0.58482647,-0.20901333,0.30268273,0.106013894,0.90463334,1.0424355,1.0697327,0.5869782,0.60201484,0.5861211,0.9854752,0.2804905,0.11208917,0.21550964,0.10957079
-0.3578583,-0.45950803,-0.8927047,-0.887291,-0.89512,-1.0370588,0.41739655,-0.29152402,-0.18764529,-0.11040562,-0.36476773,-0.53108513,-0.85589266,-0.14442319,-1.3968717,-0.3093878,-1.3768171,-0.79141194,-0.5219515,-0.4733182,-1.0442108,-0.24940678,-0.13426106,-1.2729306,-0.2745008,-0.7887116,-0.78990746,-0.075727746,-0.525339,-0.09010207,-0.7097939,-1.2694167,-0.42643654,-0.6106018,-1.0934578,-0.15314837,0.55149007,-0.5019962,-0.9029961,-0.5305543,-1.4036626,-0.6172235,-1.1390215,0.39266914,-1.432106,-0.30513692,-1.3173375,-0.41779348,-1.1826843,-0.85551304,-0.9555564,-0.79478663,-0.1623745,-0.42554238,-0.8967208,-0.86011255,-0.62849873,0.23519972,-0.48908618,-0.38665295,-0.32551938,-0.27098465,-0.431978,-0.46505594,-0.7255,-1.2106059,-0.49010527,-0.41456178,0.3118495,-1.0583912
-0.67363733,-0.9329406,-1.3354608,-0.98372424,-1.2268176,-1.0717607,-0.5926188,-0.7232667,-0.4131111,-0.89212805,-1.2256247,-0.33649355,-1.1005759,-2.0376618,-1.1056061,-1.3301389,-0.6008921,-1.2744632,-1.3429962,-0.72834563,-0.9467312,-0.86091477,-0.8535828,-1.0625389,-1.000809,-0.41886818,-0.8970973,-0.90084547,-1.4510791,-0.9035823,-1.2064935,-0.7528467,-1.3006554,-1.3513921,-0.90590346,-0.30620265,-0.41766122,-0.61389655,-1.0293317,-0.9074095,-0.15143476,-1.0779827,-1.0487986,-0.3444974,-0.9989277,-0.2628437,-0.8648504,-0.3511582,-0.45751336,-0.61423415,-0.49079955,-0.79353327,-0.46100268,-1.337161,-0.5294018,-0.3121241,-0.7871302,-0.40190396,-0.48770568,-0.3544404,-0.440596,-0.7125508,-0.98187387,-0.4045395,-1.1390278,-0.7568498,-0.6679302,-0.8237732,-0.4790031,-0.41732916
-0.3852787,-0.36383674,-0.7010759,-0.6008449,-0.65776026,-0.766372,-1.4025356,-0.7393395,-0.8103258,-0.90604067,-0.30158612,-1.0472834,-0.75654715,-0.43316776,-0.5744163,-0.43340537,0.16310282,-0.32803112,-0.7102689,-0.6225266,-0.4629099,-0.9855065,-0.8039263,-1.429846,0.013573493,0.008776432,-0.7223136,-0.17636053,-0.11418394,-0.35389844,-0.20469357,-0.8674609,-0.9749327,-0.7222299,-0.7673596,-0.40214288,-1.7409908,-1.9284093,-0.66998327,-0.9418729,0.08337138,-0.99086046,-1.0081288,-1.9114305,-1.2729076,-1.326689,-1.253275,-1.1561011,-0.77459437,-0.38340783,-0.99376464,-1.6303433,-1.1674422,-0.5669737,-1.2238064,-1.4971519,-1.1665716,-1.5438348,-2.0430436,-0.77110475,-0.49081367,-1.4429507,-0.96891654,-1.498226,-0.4712185,-0.50296986,-0.7569283,-0.7568741,-0.9979842,-0.9890726
0.523617,0.7675351,0.23529677,1.0754089,0.76827925,0.7943745,0.84581643,0.9612177,0.92297477,0.5170684,0.85364336,0.40003234,0.39507967,0.77148557,0.16447492,0.78303075,0.5133937,0.6202195,0.64398444,1.2694136,0.9293143,0.7995864,0.46628076,0.67372555,0.64978385,0.6167002,1.0105282,0.88857657,1.7664442,0.8356843,0.7981654,0.6342138,0.9332448,0.9000411,0.5716225,1.3648458,1.0304879,1.4640203,0.64323705,1.1403594,0.3251998,0.2435022,0.8206113,0.7378365,0.4049966,1.3113139,0.049922112,1.372317,0.45515946,0.40723458,1.3775461,0.9833821,1.2482567,0.9430696,0.97143376,1.6925967,1.13451,1.2389678,0.7367311,0.7963159,0.21249925,1.1486486,0.68269366,1.0600486,0.7266767,0.6002175,1.1328957,1.3273742,1.1572212,0.2997426
-0.8987985,-1.626564,-1.701082,-1.1488533,-1.1576811,-1.5632563,-0.8470209,-1.5025771,-0.9523509,-1.2872324,-1.0208101,-0.8761143,-1.1507401,-1.4190704,-1.090153,-1.4763569,-1.177176,-1.3379946,-0.72309464,-1.5162511,-1.8763795,-1.314047,-0.91055274,-0.7416322,-1.5576063,-1.2912523,-0.7659522,-1.1404067,-1.0446115,-0.2866469,-1.6939644,-0.9349654,-1.1833898,-1.6770874,-0.90820146,0.473865,-0.7740147,-0.037379257,-0.21016449,-0.04898467,-1.6279458,-1.80538,0.1455351,-0.7822037,-0.79740125,-1.1420096,-0.7414409,0.06704471,-1.5285368,-1.4978989,-0.032654177,0.61050546,-1.0428118,-1.498616,-0.8775614,0.21844703,-0.9026863,-0.29889765,-0.057728536,-0.19558197,-0.31078458,-0.1365784,-0.16403742,0.04660453,0.08395592,-1.5883416,-0.5189367,-0.29479685,0.18204343,-1.5186448
-1.3147618,-1.3338633,-1.3919528,-1.4200056,-1.2159338,-0.9815386,-1.1131039,-1.3526102,-1.471143,-1.2597282,-1.6508609,-0.56734765,-1.1113256,-0.7637098,-0.4400828,-1.0635892,-1.1142687,-1.534547,-0.8836317,-1.5981729,-1.7637169,-1.4809216,-0.8001473,-1.2691511,-1.2484763,-1.4792888,-1.423404,-1.474595,-1.3073399,-1.0218735,-1.3086694,-0.65238595,-0.8256512,-1.1329957,-1.5443653,-0.6757157,-0.5727462,-0.5317508,-0.3581068,-0.60539085,-0.59231573,-0.36752093,-0.85201967,-0.3616722,-0.8219371,-0.7756745,-0.35535735,-0.88917,0.9036295,-0.5097106,-1.3432925,-0.55615413,-1.0866554,-0.025638431,-1.4021881,-1.2536035,-0.711365,-0.9931273,-0.36406225,-0.9301902,-0.8227094,-1.0868536,-0.60998005,-0.9970215,-1.2556595,-0.861757,-0.5151099,-0.6561063,-0.59317416,-0.70579654
1.308032,1.4171213,0.55032,0.97869736,0.843123,0.19752268,1.1733904,1.2616965,1.2211835,1.6536478,0.85749674,1.6129339,0.5133212,1.3091402,0.43917248,1.0061514,1.2723811,1.3398597,1.1265608,0.9118308,0.737534,1.031793,0.96256125,1.369827,1.0967027,0.7299832,1.0891048,1.0010679,0.93709385,0.90987426,0.7280981,1.0516505,1.1074508,1.4163184,1.100465,0.6772993,0.97500616,1.2791704,0.49943846,1.6461805,0.8074595,0.7300462,1.3698337,1.6132616,0.77201474,1.9844571,0.8324642,0.952333,0.52965593,0.71115667,0.8997947,1.1021227,1.3103254,0.77819973,1.195387,1.7088194,0.9050604,1.5517409,0.6202416,1.2267823,1.1911215,1.1795487,0.9552622,0.60875565,0.91788167,1.4333311,0.70940655,1.5281327,0.8399502,1.4022719
-1.0410998,-0.67524296,-0.4281807,-0.47346714,-0.61297566,0.7416979,-0.80270797,-0.260603,-0.4220396,-0.8682201,-0.84842294,-0.23752335,-0.55517733,-0.72248834,-0.0076269815,-0.614375,0.02896557,-0.26480523,-0.6207429,-0.6730503,-0.028162057,-0.20881246,-0.97387004,0.07899879,-0.5837308,-0.16025715,-0.5062069,-0.6848809,-0.8217278,-0.5026593,-0.30070487,-0.12491102,-0.87192655,-0.26155603,0.2080462,-0.81198543,-0.68520135,-0.7359381,-0.3658438,-0.42047837,0.019500287,0.037854113,-1.2552464,-0.65504944,-1.2561867,-0.4428299,-0.14455283,-0.2159709,0.1871995,-0.006316282,-0.68271697,-0.9341407,-0.5837017,-0.65830624,-0.8305625,-0.43477947,-1.1074117,-1.0246917,-1.4051986,-0.35528502,-0.40158576,-0.3823822,-0.7582684,-0.35619047,-0.7724481,-0.029068748,-0.529736,-0.90333116,-0.9036114,-0.8956278
0.36552155,0.59747833,0.3890124,1.0005755,0.23512475,0.7668425,0.5297677,0.61006945,0.9438064,0.31160405,0.9146876,0.40263826,0.2702384,0.34906134,0.20407906,0.6662759,-0.28093567,0.28614014,-0.12591308,0.8976982,0.4301104,0.43605185,0.72261673,0.1722582,0.6755824,0.12749954,0.1897775,0.67263573,0.79706544,0.7336112,0.5712743,0.7790465,0.6420212,0.16448092,0.24974357,0.15223305,-0.3035549,0.4291702,0.116331674,0.09597083,-0.05796405,0.5583323,0.38668233,1.4579822,0.5736923,0.7366879,0.60401016,-0.23904416,0.21064281,1.0138496,0.053406484,0.5368658,1.3248678,0.089879036,0.94994897,0.7988058,0.75222635,0.9521726,0.74660784,-0.28701475,1.461363,0.8873339,0.41661498,0.5064014,-0.4127005,0.1082444,0.8875224,0.35488632,0.20982476,1.224523
1.6549107,1.3455325,1.2507396,1.5399976,1.187394,0.24941586,1.5242947,1.6551079,2.4440484,1.92912,1.3292727,0.8703418,0.7770462,1.1702026,0.0010532229,0.58668953,0.48026836,1.2084352,1.0463375,1.9792815,0.48279557,1.4899608,0.9901434,1.7145714,1.7504716,0.98874754,1.8157748,1.9244447,2.0204978,1.6822087,0.99691725,0.9761017,1.406265,1.0404898,1.0870912,1.6944715,1.4079655,1.1007814,-0.28876346,0.76698697,0.52052444,0.29756016,1.2818878,1.3479688,1.0531843,1.3407139,0.27985957,1.2513039,0.43532452,0.7523483,1.24294,1.5730555,1.3443923,0.62883055,1.4523203,0.90040535,1.3925812,1.2364067,1.5370469,0.9677962,1.2070874,1.3734072,0.34324768,1.6051064,0.96703285,0.461234,1.1432071,1.5477732,0.7413091,1.1196678
-0.22153644,-0.80305636,-0.76949286,-0.89563775,-0.85188353,-1.1556814,-0.67959034,-1.2245876,-0.4548141,-0.47110882,-1.0549369,-0.0234725,0.21014297,-0.05376416,-0.28541297,-0.7727713,-1.189139,-0.66120386,-0.4471607,-1.2288697,-0.65303856,-1.5321083,-0.89936465,-0.42666367,-0.4982438,-0.44235125,-0.631306,-1.1691443,-0.43543413,-0.7957036,-0.7058931,-0.39763388,-0.91190016,-0.3604518,-0.5912533,0.56305486,0.28528848,0.59556794,0.057495058,1.0870178,0.18420476,0.12650129,0.3620368,0.07923522,0.40768862,0.42919874,-0.89509106,-0.04823621,0.07037445,0.2508883,0.28718722,0.4730301,0.50385123,0.09873495,-0.4756251,0.94986916,0.27139306,0.6113983,0.72923774,0.8140751,0.6485654,0.51486826,0.2785098,0.4778314,-0.07510041,0.25288334,0.44582012,0.7078022,-0.13799529,0.27601552
0.5020032,0.104781136,0.19068848,-0.44624132,-0.23613752,-0.6777333,1.0195177,0.158258,1.1273499,1.0576531,0.66742706,-0.26480538,-0.35065097,0.23417501,-0.37674016,0.16224231,-0.21954376,-0.00055134716,-0.20264219,0.6027085,0.015697893,1.0276449,0.55619335,0.18707372,0.44547305,0.12492504,-0.14690937,0.69781995,0.58972067,-0.012700948,0.7046884,-0.56113476,0.21818593,0.24530272,-0.47475153,-0.07650291,0.004882628,-0.2929926,-0.77996224,0.09252046,-0.36539358,-1.4291729,0.39733633,0.4809857,-0.012550922,-0.61668825,-0.8435442,0.3745684,-0.70434767,-0.723539,0.07928984,0.4101781,0.2845216,-0.8765734,-0.13198404,-0.067152075,0.36733016,0.41232815,0.414336,0.09669782,-0.042668976,-0.29942888,0.92329776,0.32720298,0.45521623,-0.45716247,0.013277952,-0.2590585,0.9278819,-0.21255644
0.5382218,0.44422328,0.573307,-0.5181158,0.117848516,0.67256683,-0.19612692,0.43728286,-0.13030261,0.20933188,-0.6510127,-0.43312663,-0.09848834,0.3704788,0.5123131,0.60576963,0.22897153,0.14562638,-0.006396286,0.3449669,0.05504416,-0.1645161,-0.20978288,-0.5872029,-0.12468972,0.039933935,-0.12565255,-0.03673101,-0.7352108,-0.40752774,0.37755966,-0.029132083,0.13950765,0.574932,-0.03151211,0.07211379,-0.46140552,0.57776856,0.5699467,-0.055451375,-0.1075973,0.20020896,-0.04166539,-0.15717739,-0.11170008,-0.15555608,-0.89351285,0.44547284,-0.118776746,-0.2477889,0.19172798,0.034696024,0.17205884,-0.59691215,-0.25424835,-0.04693706,-0.42499343,0.04249875,-0.18802491,0.021790659,0.54095775,0.14612997,0.34799436,0.6811304,0.22526938,-0.009424169,-0.82450646,-0.17913163,0.33948714,0.08600389
0.1536868,0.0037949174,-0.09232217,-0.069386564,-0.47582844,0.16699278,-0.07474554,-0.5500806,-0.45882908,0.3291767,0.44004044,-0.46253642,-0.86134547,-0.29248726,1.0327977,0.7110178,0.08870858,-0.2325418,-0.17319691,0.08795143,-0.096946,-0.385916,0.21782109,-0.54544306,0.55703926,0.20936373,-0.5444005,-0.26745483,-0.26706252,0.25072256,0.4411236,-0.4267835,1.0895385,-0.23977773,-0.2526149,0.13658178,-0.61376685,0.24491027,0.066074155,-0.5782703,0.17580055,-0.70257574,-0.040471714,-0.16609596,0.015318722,0.10196437,-0.75468856,-0.49152786,1.4358435,0.58500767,0.58481354,-0.5700754,-0.4784104,0.012457767,-0.69840854,-0.34515175,0.0022392867,-0.381671,-0.2734878,-0.027191577,0.17107502,-1.0716649,0.5438593,-1.1188847,0.49128944,-0.2086026,-0.5079692,-0.12315174,-0.27776328,-0.22969563
1.5119243,1.2514863,0.82445747,0.97733724,1.1571836,1.9631463,1.0217564,1.0289108,1.1784643,1.910816,1.2939974,1.2877479,1.2000618,1.1719306,1.6847973,1.3083293,1.7870481,1.4836602,1.1816614,1.3261214,1.8485595,1.1758726,0.60423744,1.5170541,1.0307293,1.4250423,1.0824447,1.4052877,0.8050935,1.0179495,1.4172318,1.1865743,1.3128022,1.1463126,1.8743547,1.4667379,1.2373252,1.1264547,1.6382754,1.8475255,1.4887302,1.3117216,1.165294,1.5872592,1.1424724,1.7006081,1.3970168,1.3495628,1.8834095,1.4849967,1.3148901,1.4199347,0.93897647,1.3947346,0.9130915,1.2609586,1.1583875,0.76531833,1.5373195,1.6436924,1.4616292,1.0542942,1.2418019,0.7444528,1.450902,0.90286654,1.2259295,0.9346785,1.4536738,0.64060134
1.3529264,1.3550264,1.344787,1.0911274,1.4829527,0.9039262,1.1823606,0.86860985,0.68679345,1.3279903,1.836817,0.73750496,1.3201959,0.64267373,1.3461816,1.7193274,1.6305715,1.3617706,0.97499895,1.5871285,1.2218544,1.5051302,0.74865884,0.7674591,1.7117864,1.2534624,0.97308755,1.6704087,0.98108715,0.73628205,1.7489115,-0.28781444,1.4937795,0.9265233,1.2874917,1.1953846,1.1503879,-0.15834357,0.1057855,0.93197113,1.802652,0.41453055,1.0100479,0.90297115,0.73254603,0.5582936,-0.9641197,0.3433811,0.5243101,0.7285514,0.7514534,-0.34237567,0.56610405,0.59082395,0.5532624,0.30875298,0.72875136,0.27558565,0.048494272,0.72766024,0.48355728,0.055324167,0.9299343,0.35388747,0.90513366,0.99849725,0.70845336,0.3659639,1.05502,0.5416306
1.1286459,1.5457679,1.4414032,1.0249896,1.5361385,2.116698,0.9128375,1.2984481,0.95249885,1.4926168,2.260289,0.033166166,0.73882437,1.0768013,1.3516309,1.3633668,1.6139784,1.9568694,2.0131314,1.9141316,1.5441267,0.6210527,1.357597,1.0423704,1.7845774,1.931298,0.92877024,1.2495626,1.597711,1.051062,1.0994937,0.82954055,1.395705,1.6172844,1.9952141,0.41118866,0.78792393,-0.2115701,0.43318278,0.5716608,0.6682388,0.43581003,0.41622052,0.23006825,0.6928515,-0.08101234,1.7972738,0.9090897,0.14055125,1.0593671,0.104193725,0.8108278,-0.22069457,0.7996925,-0.13218157,-0.43276185,0.051335666,0.06427292,0.39165196,0.8451324,0.93295044,0.51155883,0.7752972,0.4805176,1.0369557,0.13402845,0.6041165,0.1265602,0.48194274,0.63443786
-0.57315934,-1.0254657,-0.9485502,-1.7536266,-1.4416666,0.066664934,-1.0510683,-0.9964663,-0.7558376,-0.6208857,-0.96677506,-1.5674552,-1.5986236,-1.27768,-0.45127583,-0.70357096,-0.69680303,-0.93375415,-1.3641384,-0.7501166,-1.0458217,-1.3044618,-1.9048882,-0.8879231,-0.761708,-0.46593317,-0.82847565,-0.45725253,-1.1771163,-1.3078068,-0.1527289,-1.0919983,-0.8050308,-1.1485679,-0.6282057,-1.7766348,-1.5290556,-1.9841789,-1.8577461,-1.8508058,-0.49886343,-1.1572359,-1.3016907,-1.8119104,-0.83333904,-1.8979583,-0.55321026,-1.647485,-0.23766804,-1.0472292,-1.837508,-1.7340499,-2.0183117,-1.0195599,-2.0967524,-2.0055683,-1.6594695,-1.5099651,-1.7472107,-1.3758781,-0.34542236,-1.6325825,-1.9874177,-1.3753076,-1.4130628,-1.0223505,-1.0272735,-1.3877617,-1.0197906,-1.2353011
-1.3242898,-1.6896822,-1.1853372,-1.4148899,-0.9073905,-1.263936,-1.2197262,-0.11005156,-1.2934396,-1.241466,-1.7770604,-1.4056927,-1.194857,-0.32002726,-1.6487406,-1.5531952,-0.67827255,0.24127127,-0.3902284,-0.9992803,-0.9333138,-1.2711841,-1.3032625,-0.5472713,-1.6747591,-0.65916526,-1.0026793,-1.3271396,-0.581536,-1.3976474,-1.1928308,-1.4001696,-1.284303,-1.5023743,-0.60198015,-0.22642572,-0.6159727,-1.1694146,-0.7651786,0.3001974,-1.2168566,-1.0369596,-0.29291177,-1.117108,-0.53913265,0.226643,-0.85041195,0.32139733,-1.2630719,-2.0848112,0.6000903,-0.8338857,-0.83152467,-0.84930897,0.05872918,0.4190989,0.0824509,-0.5105821,-0.6592605,-0.0057991017,-0.8998412,-0.25115675,-0.6589355,-0.5469224,-1.0074533,-1.4956578,-0.94272286,-0.21018565,-0.7997365,-0.972462
0.8672896,1.4012548,1.1700168,1.1983328,0.9917436,0.7100766,0.9704869,1.2751834,1.546308,1.1440431,1.2630363,1.4478469,0.5554328,0.75426733,0.6109179,1.152246,1.0385083,1.0978642,0.86042225,1.314094,0.93875074,1.5480471,1.0741589,1.3235041,1.2471515,1.356973,1.2009171,1.3443267,0.8396567,1.234016,1.2305095,0.6570542,0.9978621,1.0809714,1.4275501,1.4324777,0.16863689,1.1997415,0.26104087,1.13237,0.9588234,-0.34200564,0.5207583,1.2961053,0.62041396,1.114415,0.52093464,1.1218615,-0.045809906,-0.023684023,1.2106949,0.80237377,1.0152844,0.2560312,1.6995226,1.6274457,0.7238476,1.1939182,0.5460663,1.4335833,0.54334545,1.2547854,1.5489041,0.27544823,1.4198393,0.9139376,0.95975494,1.3088529,1.2450141,0.3291107
