101_bat_copy,102_bat_copy,103_bat_copy,104_bat_copy,105_bat_copy,106_bat_copy,109_bat_copy,111_bat_copy,112_bat_copy,113_bat_copy,114_bat_copy,116_bat_copy,117_bat_copy,118_bat_copy,119_bat_copy,120_bat_copy,121_bat_copy,122_bat_copy,123_bat_copy,124_bat_copy,125_bat_copy,126_bat_copy,127_bat_copy,129_bat_copy,130_bat_copy,131_bat_copy,132_bat_copy,134_bat_copy,135_bat_copy,136_bat_copy,137_bat_copy,138_bat_copy,139_bat_copy,140_bat_copy,141_bat_copy,101_kit_copy,102_kit_copy,103_kit_copy,104_kit_copy,105_kit_copy,106_kit_copy,109_kit_copy,111_kit_copy,112_kit_copy,113_kit_copy,114_kit_copy,116_kit_copy,117_kit_copy,118_kit_copy,119_kit_copy,120_kit_copy,121_kit_copy,122_kit_copy,123_kit_copy,124_kit_copy,125_kit_copy,126_kit_copy,127_kit_copy,129_kit_copy,130_kit_copy,131_kit_copy,132_kit_copy,134_kit_copy,135_kit_copy,136_kit_copy,137_kit_copy,138_kit_copy,139_kit_copy,140_kit_copy,141_kit_copy
-0.04122798,-0.1800425,-0.2317093,-0.24844861,-0.33340454,-0.73043704,-0.052292824,-0.3249964,-0.06317207,-0.10295115,-0.38828263,-0.14289936,-0.25533894,0.08440624,-0.072353765,-0.2825409,-0.3565141,-0.37004432,-0.15419771,-0.33242655,-0.5390825,-0.29589528,-0.13164365,-0.19338712,-0.17955485,-0.66404736,-0.17821841,-0.2876527,-0.17522325,-0.18707794,-0.3502947,-0.078638166,-0.21126224,-0.37565956,-0.5316113,-0.3086989,-0.09769212,-0.118281096,-0.29048324,-0.24677727,-0.40613952,-0.11489564,-0.28735232,-0.324989,-0.22037944,-0.036975168,-0.13258988,-0.23247808,-0.19239596,-0.13937925,-0.06452307,-0.071815625,-0.243961,-0.19637997,-0.5660768,-0.38804126,-0.35643333,-0.3331267,-0.33553648,-0.21356902,-0.2910121,-0.4445806,-0.2958992,-0.15148747,-0.23906228,-0.094067425,-0.06872569,-0.106606305,-0.24471506,-0.29072493
-0.36463803,-0.5600993,-0.35995454,-0.18148151,-0.03784866,-0.014516424,-0.24637446,-0.17577453,-0.41529006,-0.38253218,-0.30384183,-0.51394594,-0.22183482,-0.59312904,-0.3221935,-0.52148855,-0.3713092,-0.31027773,-0.39879364,-0.33164346,-0.22259827,-0.40608108,-0.39524746,-0.20052177,-0.39518788,-0.119950905,-0.46277452,-0.24637812,-0.25332958,-0.33197045,-0.46222827,-0.18680704,-0.16438533,-0.20794697,-0.22635779,-0.19200015,-0.035446465,-0.16176325,-0.24335615,-0.18999672,-0.02571445,0.13601623,-0.27553695,-0.11518888,-0.09657436,-0.0610932,-0.024971966,-0.051192395,0.05303958,-0.08948363,-0.2742628,-0.01009205,-0.12977406,-0.29813287,0.075762786,-0.06386021,-0.138036,-0.17846563,-0.29889756,-0.19555902,0.036745638,-0.21900475,-0.25831753,-0.14905687,-0.32597488,-0.2197853,-0.06198308,-0.023747168,-0.1490064,-0.21146908
0.29961693,0.24792582,0.44867498,0.47455746,0.049992558,0.08114335,0.29186246,0.2671429,0.6031333,0.41566747,0.29522234,0.6012447,0.5180872,0.64184606,0.1887432,0.40976536,0.28349257,0.49803454,0.66836816,-0.12464312,0.22247735,0.122206055,0.3742124,-0.035838097,0.57084066,0.111623466,0.1378879,0.26168182,0.13025294,0.22612643,0.4151274,0.78053164,0.2630629,0.2142959,0.4498667,0.07959491,0.78204095,0.013380215,0.39617804,0.13949189,0.46966356,0.4365796,-0.058608577,0.5940898,0.15395977,0.25320166,0.36611357,0.2231673,0.39681956,0.49476147,0.43725425,0.41239268,-0.060221467,0.26481548,0.13718265,-0.013628975,-0.09779097,0.14688843,0.36985666,0.59586114,0.5614542,0.36986735,-0.096332625,0.34807545,0.16964327,0.43847555,0.3712817,0.0296356,-0.1753053,0.18385148
-0.50029904,-0.40795252,-0.54427725,-0.43703914,-0.3998881,-0.34031677,-0.44149116,-0.40053335,-0.39209932,-0.5670974,-0.06512381,-0.4857579,-0.5224393,-0.5299751,-0.47710228,-0.25593626,-0.15116088,-0.27740514,-0.41904464,-0.47661114,-0.22363326,-0.41101778,-0.5649999,-0.40344378,-0.39214408,-0.24062993,-0.49302217,-0.4123241,-0.5628142,-0.53763074,-0.33208126,-0.33441615,-0.3345156,-0.42100862,-0.27675357,-0.3417682,-0.4836917,-0.4907331,-0.29352677,-0.53156406,-0.17860268,-0.47783732,-0.43370777,-0.5162823,-0.6950829,-0.59532297,-0.2590166,-0.43204093,-0.4315949,-0.40107918,-0.24951994,-0.2707414,-0.42473182,-0.50847447,-0.37364206,-0.4131567,-0.6066838,-0.40493342,-0.30961668,-0.5307072,-0.21251547,-0.47814584,-0.49138588,-0.64357305,-0.5561382,-0.4612722,-0.2966658,-0.69089055,-0.51357454,-0.4164651
0.33259642,0.21445021,0.299018,0.19042516,0.26382855,0.40666032,0.31190553,0.45962977,0.29243234,0.44947314,0.6726953,0.3832327,0.16716905,0.3986342,0.5896082,0.46875823,0.30333883,0.45760068,0.28736353,0.42365715,0.1997473,0.49222916,0.38196653,0.49952018,0.4111625,0.2978817,0.37380305,0.5205729,0.518144,0.4616112,0.44304276,0.21296927,0.5035734,0.39381498,0.23751046,0.4045728,0.2865368,0.46768665,0.23540871,0.5254273,0.07386644,0.3480114,0.54697376,0.384848,0.31676796,0.4077718,0.2681796,0.5713285,0.35704938,0.26783845,0.5196713,0.42650583,0.54634804,0.3889715,0.4722287,0.5359913,0.37705258,0.44220543,0.4274513,0.4792713,0.22642145,0.019627452,0.4474825,0.47087187,0.37134945,-0.02384597,0.37039238,0.6998199,0.634657,0.219003
-0.098640904,-0.14960527,-0.14036652,-0.08820043,-0.09671742,-0.05554636,0.08824234,-0.14726673,-0.03717357,-0.020594902,-0.1129445,-0.04702639,0.11472112,-0.075027704,-0.07638478,-0.04546853,0.040468752,0.012166664,-0.08181117,-0.109831996,-0.062287673,-0.14510405,0.024963044,-0.032255135,-0.16920295,-0.03960588,0.037064403,-0.04818794,0.0045705736,-0.118866384,-0.00090256333,-0.0062000155,-0.16748366,-0.10466094,-0.03722199,-0.0021519363,-0.16060773,-0.011521399,0.052561615,-0.030374385,-0.1014341,-0.15505904,-0.15928566,-0.004361473,0.054088064,-0.0025669634,-0.1301414,0.06465766,-0.23330005,-0.005991686,0.033550493,-0.07622589,-0.13972716,-0.02019585,-0.23891543,-0.1352691,-0.07868925,-0.14437231,-0.07330698,-0.1337217,-0.10201344,0.022372361,-0.05628273,-0.03975725,0.062039524,-0.038639702,-0.1617508,-0.16040747,-0.046787597,-0.17413993
-1.7953255,-1.3960757,-1.3697942,-0.99064755,-1.0006074,-1.1277696,-1.1970557,-0.91918164,-1.5327303,-1.3898284,-0.9570333,-1.3117887,-1.1719729,-1.5096717,-1.2567618,-1.0080107,-1.0896257,-1.1270599,-0.88919646,-1.3353596,-1.0433322,-1.2797108,-1.371109,-1.2640151,-1.2490832,-1.1905394,-1.4780554,-1.5872568,-1.3781852,-1.139909,-1.0306997,-0.87756324,-1.1123934,-1.0806466,-1.0852575,-1.4123493,-1.2766509,-1.1764653,-1.2566969,-1.4324077,-0.9076951,-1.1842961,-1.4848586,-0.9595705,-1.6683571,-1.191752,-0.93999416,-0.683283,-0.94548863,-1.1846694,-1.2485461,-1.1012315,-1.2904831,-1.1369016,-1.2631272,-1.1752306,-1.1058128,-1.259665,-1.112237,-1.6247712,-1.2235999,-1.0423628,-1.2203056,-1.0223645,-1.1948422,-1.0588033,-1.1366816,-1.0669205,-1.1531842,-1.0649743
-0.17948934,-0.044358402,-0.012309387,-0.042864576,0.11141045,0.005229436,0.086335,0.023556039,0.008894399,-0.005303845,0.1153403,0.013647437,-0.03391619,0.12600319,0.13985947,0.14682019,0.09713791,0.038734958,0.19920489,-0.16099755,-0.10395776,0.024868593,-0.13972932,0.035783574,-0.08357786,0.046569973,-0.040808797,0.0025564134,-0.029358327,0.040124714,0.15363714,0.061844915,0.10448151,0.019599646,0.032497525,-0.058354765,-0.059877753,-0.18591793,-0.018571183,-0.0070269704,0.099364944,0.20184061,-0.02157718,-0.08675035,-0.0906267,0.17389236,-0.08685177,-0.10654916,0.095943175,-0.015312396,-0.1382157,0.08743523,-0.03416039,-0.024239197,-0.083400905,-0.24895214,-0.034898162,0.03734687,0.09394529,0.062389575,0.0059974045,-0.1766101,-0.013485849,-0.12950507,0.111820206,0.2796489,0.061421625,0.07243942,0.0125864,0.10562325
0.023069203,0.210868,0.052762307,0.064789414,-0.07298708,-0.051499143,0.0017597303,0.18039373,-0.06225334,0.024741448,0.2883401,-0.016952887,0.111482486,0.015376806,0.118516624,0.004191458,0.12028256,-0.052193314,0.051016733,0.0961205,0.022618562,-0.012724608,0.045976646,-0.0063551664,-0.04332018,0.011672556,0.042891055,-0.005141087,0.04931785,0.10824433,0.050060123,0.10306137,0.10947636,0.14007863,0.06754726,0.020300776,-0.063700296,0.0017688088,0.19973257,0.13422263,0.16652885,-0.061748415,0.078923546,-0.013273269,-0.00998047,0.07004042,0.032027863,-0.034674056,0.11849122,0.097144604,-0.12873772,0.17080306,0.10449876,0.023856834,-0.03320445,0.07188688,0.06468486,0.13123947,0.10059308,0.052236795,0.13348354,-0.05903936,0.026148401,-0.10833487,0.049153246,0.18263085,0.064290494,-0.044282414,-0.07491068,0.15119006
0.0043433607,-0.2152577,-0.006081462,-0.0026666522,-0.007757902,0.041722387,-0.23586357,-0.14450459,0.13052815,0.314077,-0.25679725,0.058789015,0.08741918,-0.083612025,0.117596954,-0.085164666,-0.31883657,0.092878684,0.050746605,-0.039170235,-0.1118862,-0.059922844,0.11256337,-0.18065739,0.059916005,-0.015008718,0.0004826486,0.033154935,-0.13875751,-0.14334737,-0.22186987,-0.27327743,-0.17517138,-0.07031645,-0.09748992,-0.0976755,-0.1588437,-0.096980155,-0.3066873,0.20411177,-0.30979162,-0.07160877,-0.15185888,-0.19395226,-0.22544625,-0.08367047,-0.43516883,-0.0168235,-0.3438378,-0.16086435,-0.09199284,-0.1392026,-0.16339688,-0.34311235,-0.19557095,-0.05273792,-0.12271659,0.07203245,-0.07686615,0.06967744,-0.14119577,-0.1761476,-0.05602555,-0.18448882,-0.2556279,-0.053474903,-0.23479551,-0.12521057,-0.135729,-0.32459813
