24.4204 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
25.5737 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

25.5741 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbab4c925b0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbab4c92550>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbab4c923d0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fbab4d7b160>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.5743 	EXP 	window1: mouseVisible = True
25.5743 	EXP 	window1: backgroundImage = ''
25.5744 	EXP 	window1: backgroundFit = 'none'
25.5777 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
25.5777 	EXP 	window1: recordFrameIntervals = False
25.6555 	EXP 	window1: recordFrameIntervals = True
26.5182 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

26.5189 	EXP 	window1: mouseVisible = False
26.5190 	EXP 	image_similarity_rating: status = STARTED
26.5194 	EXP 	window1: mouseVisible = True
26.5505 	EXP 	Created slide_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='slide_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7  , 0.952]), texRes=128.0, units='height', win=Window(...))
26.5507 	EXP 	window1: mouseVisible = True
26.5523 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.35,  0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
26.5524 	EXP 	window1: mouseVisible = True
26.5538 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.35, 0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
26.5539 	EXP 	window1: mouseVisible = True
26.5684 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
26.5685 	EXP 	window1: mouseVisible = True
26.5812 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
26.5917 	EXP 	window1: mouseVisible = True
26.5920 	EXP 	window1: mouseVisible = True
26.5934 	EXP 	window1: mouseVisible = True
26.5935 	EXP 	window1: mouseVisible = True
26.5938 	EXP 	window1: mouseVisible = True
26.5941 	EXP 	window1: mouseVisible = True
26.6059 	EXP 	window1: mouseVisible = True
26.6060 	EXP 	window1: mouseVisible = True
26.6063 	EXP 	window1: mouseVisible = True
26.6066 	EXP 	window1: mouseVisible = True
26.6142 	EXP 	window1: mouseVisible = True
26.6143 	EXP 	window1: mouseVisible = True
26.6146 	EXP 	window1: mouseVisible = True
26.6149 	EXP 	window1: mouseVisible = True
26.6207 	EXP 	window1: mouseVisible = True
26.6208 	EXP 	window1: mouseVisible = True
26.6211 	EXP 	window1: mouseVisible = True
26.6214 	EXP 	window1: mouseVisible = True
26.6248 	EXP 	window1: mouseVisible = True
26.6249 	EXP 	window1: mouseVisible = True
26.6251 	EXP 	window1: mouseVisible = True
26.6254 	EXP 	window1: mouseVisible = True
26.6311 	EXP 	window1: mouseVisible = True
26.6312 	EXP 	window1: mouseVisible = True
26.6315 	EXP 	window1: mouseVisible = True
26.6318 	EXP 	window1: mouseVisible = True
26.6352 	EXP 	window1: mouseVisible = True
26.6353 	EXP 	window1: mouseVisible = True
26.6356 	EXP 	window1: mouseVisible = True
26.6359 	EXP 	window1: mouseVisible = True
26.6416 	EXP 	window1: mouseVisible = True
26.6417 	EXP 	window1: mouseVisible = True
26.6419 	EXP 	window1: mouseVisible = True
26.6422 	EXP 	window1: mouseVisible = True
26.6456 	EXP 	window1: mouseVisible = True
26.6457 	EXP 	window1: mouseVisible = True
26.6459 	EXP 	window1: mouseVisible = True
26.6462 	EXP 	window1: mouseVisible = True
26.6519 	EXP 	window1: mouseVisible = True
26.6520 	EXP 	window1: mouseVisible = True
26.6523 	EXP 	window1: mouseVisible = True
26.6526 	EXP 	window1: mouseVisible = True
26.6559 	EXP 	window1: mouseVisible = True
26.6560 	EXP 	window1: mouseVisible = True
26.6563 	EXP 	window1: mouseVisible = True
26.6566 	EXP 	window1: mouseVisible = True
26.6623 	EXP 	window1: mouseVisible = True
26.6624 	EXP 	window1: mouseVisible = True
26.6627 	EXP 	window1: mouseVisible = True
26.6629 	EXP 	window1: mouseVisible = True
26.6663 	EXP 	window1: mouseVisible = True
26.6664 	EXP 	window1: mouseVisible = True
26.6667 	EXP 	window1: mouseVisible = True
26.6670 	EXP 	window1: mouseVisible = True
26.6731 	EXP 	window1: mouseVisible = True
26.6731 	EXP 	window1: mouseVisible = True
26.6734 	EXP 	window1: mouseVisible = True
26.6737 	EXP 	window1: mouseVisible = True
